Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,FKS;Hero,16000,/fortnite/FKS;/fortnite/Hero,ME,Duos,50,50,2026-04-25,2026-04-26,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2026/Major_1/Middle_East
2,7man;Controller,12000,/fortnite/7man;/fortnite/Controller,,,,,,,
3,Yo7med;Rxtr,8000,/fortnite/Yo7med;/fortnite/RXTR,,,,,,,
4,d4kz;Cubix,6000,/fortnite/D4kz;/fortnite/Cubix,,,,,,,
5,FHD;saad,4000,/fortnite/FHD_(Fahad_Yaseer);/fortnite/Saad,,,,,,,
6,Mkh;Kaido,2000,/fortnite/Mkh;/fortnite/Kaido,,,,,,,
7,Smiky;Mshary,1800,/fortnite/Smiky;/fortnite/Mshary_(Mshary_AlShammari),,,,,,,
8,Balor;Rew,1600,/fortnite/Balor;/fortnite/Rew,,,,,,,
9,Adapter;OB,1400,/fortnite/Adapter;/fortnite/OB,,,,,,,
10,Frxzify;deandron,1200,/fortnite/Frxzify;/fortnite/Deandron,,,,,,,
11,Stranger;BARQ,1000,/fortnite/Stranger;/fortnite/BARQ,,,,,,,
12,Malcss;K4 Legend,1000,/fortnite/Malcss;/fortnite/K4_Legend,,,,,,,
13,VoltiaX;Yassen,1000,/fortnite/VoltiaX;/fortnite/Yassen,,,,,,,
14,Tiggz;DaNicush,1000,/fortnite/Tiggz;/fortnite/DaNicush,,,,,,,
15,KOSQF;CoolKid,1000,/fortnite/KOSQF;/fortnite/CoolKid,,,,,,,
16,Hellonsteam;xViperzz,1000,/fortnite/Hellonsteam;/fortnite/XViperzz,,,,,,,
17,L7N;CTM,1000,/fortnite/L7N;/fortnite/CTM,,,,,,,
18,Vix;Mohanad,1000,/fortnite/Vix;/fortnite/Mohanad,,,,,,,
19,Escdark;KiritoKun,1000,/fortnite/Escdark;/fortnite/KiritoKun,,,,,,,
20,Adol;matrx,1000,/fortnite/Adol;/fortnite/Matrx,,,,,,,
21,Spy;3bood,500,/fortnite/Spy;/fortnite/3bood,,,,,,,
22,Battal;SPIN,500,/fortnite/Battal;/fortnite/SPIN,,,,,,,
23,Abodk;Moda,500,/fortnite/Abodk;/fortnite/Moda200896,,,,,,,
24,Snowvaks;Bd,500,/fortnite/Snowvaks;/fortnite/Bd,,,,,,,
25,Po;Zodi,500,/fortnite/Po;/fortnite/Zodi,,,,,,,
26,Zayan;Chaoz,500,/fortnite/Zayan;/fortnite/Chaoz,,,,,,,
27,Rvvr;Kalki,500,/fortnite/Rvvry;/fortnite/Kalki,,,,,,,
28,Laith;Milo,500,/fortnite/Laith;/fortnite/Milo,,,,,,,
29,Niivzy;Fridge,500,/fortnite/Niivzy;/fortnite/Redbull_Fridge,,,,,,,
30,Fernandinho;Pligz,500,/fortnite/Fernandinho;/fortnite/Pligz,,,,,,,
31,Zinx;ran,400,/fortnite/Zinx;/fortnite/Ran,,,,,,,
32,Mikasa;Khaloofi,400,/fortnite/Mikasa;/fortnite/Khaloofi,,,,,,,
33,Morix;Kodex,400,/fortnite/Morix;/fortnite/Kodex,,,,,,,
34,Devy9x;Rayz,400,/fortnite/Devy9x;/fortnite/Rayz,,,,,,,
35,noam;Syper,400,/fortnite/noam;/fortnite/Syper,,,,,,,
36,Rayo;Abodeet,400,/fortnite/Rayo;/fortnite/Abodeet,,,,,,,
37,r1agnr;Death,400,/fortnite/R1agnr;/fortnite/Death_(ME_player),,,,,,,
38,Mansour;Slay,400,/fortnite/Mansour;/fortnite/Slay,,,,,,,
39,raz;yali,400,/fortnite/raz;/fortnite/Yali,,,,,,,
40,ClexTr;VOETX,400,/fortnite/ClexTr;/fortnite/VOETX,,,,,,,
41,Crzy;Most,200,/fortnite/Crzy;/fortnite/Most,,,,,,,
42,Hitman;ad4m,200,/fortnite/Hitman;/fortnite/ad4m,,,,,,,
43,Ryanbot;Rkt,200,/fortnite/Ryanbot;/fortnite/Rkt,,,,,,,
44,7lmyy;im3r8q,200,/fortnite/7lmyy;/fortnite/Im3r8q,,,,,,,
45,Venix;Zody,200,/fortnite/Venix;/fortnite/Zody,,,,,,,
46,NJM;iTzM7md,200,/fortnite/NJM;/fortnite/ITzM7md,,,,,,,
47,Faisal;Wqzzi,200,/fortnite/FAISAL;/fortnite/Wqzzi,,,,,,,
48,Osama;yoicy,200,/fortnite/Osama;/fortnite/Yoicy,,,,,,,
49,k1sny;Jitter,200,/fortnite/k1sny;/fortnite/Jitter,,,,,,,
50,Shin0bi;Waffle,200,/fortnite/Shin0bi;/fortnite/Waffle,,,,,,,
