Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Stryker;Tisco;Cadu,45000,/fortnite/Stryker;/fortnite/Tisco;/fortnite/Cadu,BR,Trios,33,33,2025-04-26,2025-04-27,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2025/Major_2/Brazil
2,mack;WeY;Gabzera,27000,/fortnite/Mack;/fortnite/WeY;/fortnite/Gabzeralindo,,,,,,,
3,Magia Jr;Rize;Myst,18000,/fortnite/Magia_Jr;/fortnite/Rize_(Peruvian_player);/fortnite/Myst,,,,,,,
4,Gonzalo;Hazzense;Tecne,15300,/fortnite/Gonzalobtw;/fortnite/Jasenszzzz;/fortnite/Tecne,,,,,,,
5,Fazer;Phzin;K1nG,11700,/fortnite/Fazer;/fortnite/Phzin;/fortnite/K1nG,,,,,,,
6,Edson;Nutifps;Night,7200,/fortnite/Edson;/fortnite/Nutifps;/fortnite/Night,,,,,,,
7,blackoutz;Teuzz;TheFeloz,7200,/fortnite/BlackoutZ;/fortnite/Teuzz;/fortnite/TheFeloz,,,,,,,
8,Frans;Redlee;Scarpa,7200,/fortnite/Frans;/fortnite/Redlee;/fortnite/Scarpa,,,,,,,
9,Xeat;Nickz;Thiagin,7200,/fortnite/Xeat;/fortnite/Nickz;/fortnite/Thiagin,,,,,,,
10,Lewa;Randu;Romero,7200,/fortnite/Lewa;/fortnite/Randu;/fortnite/Romero,,,,,,,
11,Persa;EdRoadToGlory;Kitoz,3600,/fortnite/Persa;/fortnite/EdRoadToGlory;/fortnite/Kitoz,,,,,,,
12,Diguera;Seeyun;KING,3600,/fortnite/Diguera;/fortnite/Seeyun;/fortnite/KING,,,,,,,
13,Letz;Fuzettin;Spectral,3600,/fortnite/Letz;/fortnite/Fuzettin;/fortnite/Spectral,,,,,,,
14,Leozin;axadasz;BRABOX,3600,/fortnite/Leozin;/fortnite/Axadasz;/fortnite/BRABOX,,,,,,,
15,916Gon;Kayky;Kchorro,3600,/fortnite/916Gon;/fortnite/KaykyGames;/fortnite/Kchorro,,,,,,,
16,Keicox;Fishy;RodryGOD,1800,/fortnite/Keicox;/fortnite/Fishy;/fortnite/RodryGOD,,,,,,,
17,Mojak;LORD;Akla,1800,/fortnite/Mojak;/fortnite/LORD;/fortnite/Akla,,,,,,,
18,Lucx;Jairo;Trueno,1800,/fortnite/Lucx;/fortnite/Jairo;/fortnite/Trueno,,,,,,,
19,GxT;White;Snohxx,1800,/fortnite/GxT;/fortnite/White;/fortnite/Snohxx,,,,,,,
20,Riquelmee;Sanku;wolfie,1800,/fortnite/Riquelmee;/fortnite/Sanku;/fortnite/Wolfie,,,,,,,
21,LuLuzito;Renato;nathes,0,/fortnite/LuLuzito;/fortnite/Renato;/fortnite/Nathes,,,,,,,
22,Darkxz;Bryanvyy;Dutra,0,/fortnite/Darkxz;/fortnite/Bryanvyy;/fortnite/Dutra,,,,,,,
23,Pardal;Puzera;Paulinyache32,0,/fortnite/Pardal;/fortnite/Puzera;/fortnite/Paulinyache32,,,,,,,
24,n3wghoost;Parkyn;Carlin,0,/fortnite/N3wghoost;/fortnite/Parkyn;/fortnite/Carlin,,,,,,,
25,Arthurbc;Golden;Grilo,0,/fortnite/Arthurbc;/fortnite/Golden;/fortnite/Grilo,,,,,,,
26,Suetam;Flakes Power;Jxness,0,/fortnite/Suetam;/fortnite/Flakes_Power;/fortnite/Jxness,,,,,,,
27,k1nzell;Pepi;Jayagu,0,/fortnite/k1nzell;/fortnite/Pepi;/fortnite/Jayagu,,,,,,,
28,abdouni;sickss;Chap,0,/fortnite/abdouni;/fortnite/sickss;/fortnite/Chap_(Brazilian_player),,,,,,,
29,chacal;Eduhz;Miller,0,/fortnite/Chacal;/fortnite/Eduhz;/fortnite/Miller,,,,,,,
30,Diabloorr;amv;insanee,0,/fortnite/Diabloorr;/fortnite/amv;/fortnite/insanee,,,,,,,
31,mystick;Hidra;guizones,0,/fortnite/Mystick;/fortnite/Hidra;/fortnite/guizones,,,,,,,
32,Pina;BG;Gutofps,0,/fortnite/Pina_(Brazilian_player);/fortnite/BG;/fortnite/Gutofps,,,,,,,
33,Izuki;Nov1ce;Dream,0,/fortnite/Izuki;/fortnite/Nov1ce;/fortnite/Dream,,,,,,,
