Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Resignz;alex;Anon,27000,/fortnite/Resignz;/fortnite/Alex;/fortnite/Anon,OCE,Trios,33,32,2025-04-26,2025-04-27,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2025/Major_2/Oceania
2,ZDog;Oatley;Bulldogz,13500,/fortnite/ZDog;/fortnite/Oatley;/fortnite/Jerald,,,,,,,
3,VortexM;m0untain;Goofy,9000,/fortnite/VortexM;/fortnite/M0untain;/fortnite/Goofy,,,,,,,
4,Jxsn;Spoctic;Yuleys,7650,/fortnite/Jxsn;/fortnite/Spoctic;/fortnite/Yuleys,,,,,,,
5,Fisher;Pumpkin;Rip,5850,/fortnite/Fisher;/fortnite/Pumpkin;/fortnite/Rip,,,,,,,
6,Vazen;Cazi;Aspect,3600,/fortnite/Vazen;/fortnite/Cazi;/fortnite/Aspect_(OCE_player),,,,,,,
7,volx;Gazer;Deymo,3600,/fortnite/Volx;/fortnite/Gazer;/fortnite/Deymo,,,,,,,
8,Tinka;Phazgod;Wreckless,3600,/fortnite/Tinka;/fortnite/Phazgod;/fortnite/Wreckless,,,,,,,
9,Verman;Spookz;Sanjog,3600,/fortnite/Vxmxn;/fortnite/Spookz;/fortnite/Sanjog,,,,,,,
10,Massimo;trippn;Tame,3600,/fortnite/Massimo;/fortnite/Trippn;/fortnite/Tame,,,,,,,
11,Rainycuz;Hezzaar;Sully,1800,/fortnite/Rainy_(OCE_player);/fortnite/Hezzaar;/fortnite/Sully,,,,,,,
12,Teroq;vaxsr;Mase,1800,/fortnite/Teroq;/fortnite/Vaxsr;/fortnite/Mase,,,,,,,
13,Raxy;Drvcz;Cyluss,1800,/fortnite/Raxy;/fortnite/Drvcz;/fortnite/Cyluss,,,,,,,
14,alexx;Oliver;Bando,1800,/fortnite/Alexx_(OCE_player);/fortnite/Oliver;/fortnite/Bando,,,,,,,
15,Jayx;Zatos;Flax,1800,/fortnite/Jayx;/fortnite/Zatos;/fortnite/Flax,,,,,,,
16,Astrix;Bolt;Wokes,0,/fortnite/Astrix;/fortnite/Bolt;/fortnite/Wokes,,,,,,,
17,Crypty;Purav;Linky,0,/fortnite/Crypty;/fortnite/Purav;/fortnite/Linky,,,,,,,
18,Zak;Jai;xavier,0,/fortnite/Zak;/fortnite/Jaieh;/fortnite/Xavier,,,,,,,
19,zycra;Rain;yuki,0,/fortnite/Zycra;/fortnite/Rain_(OCE_player);/fortnite/Yuki,,,,,,,
20,Ice;tribal;robjit,0,/fortnite/Ice;/fortnite/Tribal;/fortnite/Robjit,,,,,,,
21,Kojo;Rinz;xcarti,0,/fortnite/Kojo;/fortnite/Rinz;/fortnite/Xcarti,,,,,,,
22,Tren;Brock;Vinky,0,/fortnite/Tren;/fortnite/Brock;/fortnite/Vinky,,,,,,,
23,Corrupt;Skydox;Eggman,0,/fortnite/Corrupt;/fortnite/Skydox;/fortnite/Eggman,,,,,,,
24,Satisfy;Inxnct;Merc,0,/fortnite/Satisfy;/fortnite/Inxnct;/fortnite/Merc,,,,,,,
25,budgie;mtb;obcddylan,0,/fortnite/Budgie;/fortnite/Mtb;/fortnite/obcddylan,,,,,,,
26,Hydra;Swizz;CYX_S,0,/fortnite/Hydra_(OCE_player);/fortnite/Swizz;/fortnite/CYX_S,,,,,,,
27,Pudnara;Quickzy;Sono,0,/fortnite/Pudnara;/fortnite/Quickzy;/fortnite/Sono,,,,,,,
28,Multi;Sah;Walshy,0,/fortnite/Multikinny;/fortnite/Sah;/fortnite/Walshy,,,,,,,
29,Sebby;Toadslayer;BESTX,0,/fortnite/Sebby_(OCE_player);/fortnite/Toadslayer;/fortnite/BESTX,,,,,,,
30,ruu;Jakeocuh;splinter,0,/fortnite/ruu;/fortnite/YaboyJake21;/fortnite/splinter,,,,,,,
31,Senspect;Falcon;Takeru,0,/fortnite/Senspect;/fortnite/Falcon;/fortnite/Takeru,,,,,,,
32,Strix;Motive;Glj,0,/fortnite/Strix;/fortnite/Motive;/fortnite/Glj,,,,,,,
