Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,danath;Mace;Skits,27000,/fortnite/Danath;/fortnite/Mace;/fortnite/Skits,OCE,Trios,33,32,90000,Online,Oceania,,2025-02-15,2025-02-16,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2025/Major_1/Oceania
2,Resignz;Cazi;alex,13500,/fortnite/Resignz;/fortnite/Cazi;/fortnite/Alex,,,,,,,,,,,
3,Teroq;ZDog;volx,9000,/fortnite/Teroq;/fortnite/ZDog;/fortnite/Volx,,,,,,,,,,,
4,anon;Aspect;Deymo,7650,/fortnite/Anon;/fortnite/Aspect_(OCE_player);/fortnite/Deymo,,,,,,,,,,,
5,Zak;Crusades;Minsu,5850,/fortnite/Zak;/fortnite/Crusades;/fortnite/Minsu,,,,,,,,,,,
6,Tinka;Gazer;Sanjog,3600,/fortnite/Tinka;/fortnite/Gazer;/fortnite/Sanjog,,,,,,,,,,,
7,Jxsn;Mana;Phazgod,3600,/fortnite/Jxsn;/fortnite/Mana;/fortnite/Phazgod,,,,,,,,,,,
8,vazen;Protoon;Wreckless,3600,/fortnite/Vazen;/fortnite/Protoon;/fortnite/Wreckless,,,,,,,,,,,
9,m0untain;Goofy;Qhvst,3600,/fortnite/M0untain;/fortnite/Goofy;/fortnite/Qhvst,,,,,,,,,,,
10,Jai;Verman;Spookz,3600,/fortnite/Jaieh;/fortnite/Vxmxn;/fortnite/Spookz,,,,,,,,,,,
11,Oatley;River;Rip,1800,/fortnite/Oatley;/fortnite/River;/fortnite/Rip,,,,,,,,,,,
12,AshVegas8;Jvano;Icyecle,1800,/fortnite/AshVegas8;/fortnite/Jvano;/fortnite/Icyecle,,,,,,,,,,,
13,Satisfy;Merc;Hezzaar,1800,/fortnite/Satisfy;/fortnite/Merc;/fortnite/Hezzaar,,,,,,,,,,,
14,Inxnct;Crypty;Zelo,1800,/fortnite/Inxnct;/fortnite/Crypty;/fortnite/Zelo_(OCE_player),,,,,,,,,,,
15,VortexM;vaxsr;Mase,1800,/fortnite/VortexM;/fortnite/Vaxsr;/fortnite/Mase,,,,,,,,,,,
16,Sorif;Fisher;Pumpkin,0,/fortnite/Sorif;/fortnite/Fisher;/fortnite/Pumpkin,,,,,,,,,,,
17,Brazilian;Solvey;Purav,0,/fortnite/Brazilian;/fortnite/Solvey;/fortnite/Purav,,,,,,,,,,,
18,Wpuc;Sol;xavier,0,/fortnite/Wpuc;/fortnite/Sol;/fortnite/Xavier,,,,,,,,,,,
19,Massimo;Kalco;Sono,0,/fortnite/Massimo;/fortnite/Kalco;/fortnite/Sono,,,,,,,,,,,
20,Tjohnso;Sully;Orix,0,/fortnite/Tjohnso;/fortnite/Sully;/fortnite/Orix,,,,,,,,,,,
21,Maloxty;JengaOce;Gwooble,0,/fortnite/Maloxty;/fortnite/JengaOce;/fortnite/Gwooble,,,,,,,,,,,
22,Saiu;Rainycuz;Spoctic,0,/fortnite/Saiu;/fortnite/Rainy_(OCE_player);/fortnite/Spoctic,,,,,,,,,,,
23,Tame;Star;Linky,0,/fortnite/Tame;/fortnite/Star;/fortnite/Linky,,,,,,,,,,,
24,Adzy;Sneaky;Harley,0,/fortnite/Adzy;/fortnite/Sneaky;/fortnite/Harley,,,,,,,,,,,
25,dummi;shane;Daniel,0,/fortnite/Dummi;/fortnite/Shane;/fortnite/Daniel,,,,,,,,,,,
26,Pudnara;Astrix;Quickzy,0,/fortnite/Pudnara;/fortnite/Astrix;/fortnite/Quickzy,,,,,,,,,,,
27,Drvcz;aek;Inqz,0,/fortnite/Drvcz;/fortnite/Aek;/fortnite/Inqz,,,,,,,,,,,
28,Wraith;Boggz;Kole,0,/fortnite/Wraith;/fortnite/Boggz;/fortnite/Kole,,,,,,,,,,,
29,MS;Lucuhx;LittleHERO32,0,/fortnite/MS;/fortnite/Lucuhx;/fortnite/LittleHERO32,,,,,,,,,,,
30,tribal;Jubby;Sebby,0,/fortnite/Tribal;/fortnite/Jubby;/fortnite/Sebby_(OCE_player),,,,,,,,,,,
31,artor;alecc;Looter,0,/fortnite/Artor_(OCE_player);/fortnite/Alecc;/fortnite/Looter,,,,,,,,,,,
32,Hydra;Hxlo;CYX_S,0,/fortnite/Hydra_(OCE_player);/fortnite/Hxlo;/fortnite/CYX_S,,,,,,,,,,,
