Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Bacca;Parz;PXMP,45000,/fortnite/Bacca;/fortnite/Parz;/fortnite/Pxmp,NAW,Trios,33,33,2025-02-15,2025-02-16,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2025/Major_1/North_America_West
2,defiable;Cofts;Inact,27000,/fortnite/Defiable;/fortnite/Cofts;/fortnite/Inact,,,,,,,
3,Ark;Sxhool;Salko,18000,/fortnite/Ark;/fortnite/Sxhool;/fortnite/Salko,,,,,,,
4,EpikWhale;Cyrzr;ZLink,15300,/fortnite/EpikWhale;/fortnite/Cyrzr;/fortnite/ZLink,,,,,,,
5,Vanillaz;Yumi;Convic,11700,/fortnite/Vanillaz;/fortnite/Yumi;/fortnite/Convic,,,,,,,
6,Razez;Minit;Velo,7200,/fortnite/Razez;/fortnite/Minit;/fortnite/Velo,,,,,,,
7,Vortek;Antonio;Kruyor,7200,/fortnite/Vortek;/fortnite/Antonio;/fortnite/Kruyor,,,,,,,
8,Tonka;Heistick;thomas,7200,/fortnite/Tonka;/fortnite/Heistick;/fortnite/Thomas,,,,,,,
9,Zyrofnw;Mannii14;Yasir,7200,/fortnite/Zyrofnw;/fortnite/Mannii14;/fortnite/Yasir,,,,,,,
10,lmao;Raygun;Silxzys,7200,/fortnite/Lmao;/fortnite/Ratgun;/fortnite/Silxzys,,,,,,,
11,Grxy;Echo;Reminisciin,3600,/fortnite/ItzGrxy;/fortnite/Echo_(NA_player);/fortnite/Reminisciin,,,,,,,
12,Jafet;Eglez;Aleking,3600,/fortnite/Jafet;/fortnite/Eglez;/fortnite/Aleking,,,,,,,
13,Munk;Hajuu;Bdawg,3600,/fortnite/Munk;/fortnite/Hajuu;/fortnite/Bdawg,,,,,,,
14,Jauscen;Rapi;Mezega,3600,/fortnite/Jauscen;/fortnite/Rapi;/fortnite/Mezega,,,,,,,
15,Jagveer;wifi;Chris,3600,/fortnite/Jagveer;/fortnite/Wifi;/fortnite/Chris,,,,,,,
16,phoenix;Creep;Dom,1800,/fortnite/Phoenix;/fortnite/CreepWtf;/fortnite/Dom_(NAW_player),,,,,,,
17,crot2b;Leonyfishy;Dolla,1800,/fortnite/Crot2b;/fortnite/Leonyfishy;/fortnite/Dolla,,,,,,,
18,Blizy;Remsy;Jay,1800,/fortnite/Blizy;/fortnite/Remsy;/fortnite/Jay,,,,,,,
19,vorx;Braden;Evolved,1800,/fortnite/Vorx;/fortnite/Braden;/fortnite/Evolved,,,,,,,
20,Retro;Trezy;chasefv,1800,/fortnite/Retro;/fortnite/Trezy;/fortnite/Chasefv,,,,,,,
21,Keen;Kadvn;Refine,0,/fortnite/Keen;/fortnite/Kadvn;/fortnite/Refine,,,,,,,
22,Bullyslayrr;Darts;Crank,0,/fortnite/Bullyslayrr;/fortnite/Darts;/fortnite/Crank,,,,,,,
23,Gord;Skeptasia;Azazel,0,/fortnite/Gord;/fortnite/Skeptasia;/fortnite/Azazel,,,,,,,
24,Swxfter;Blind;Beasty,0,/fortnite/Swxfter;/fortnite/Blind_(NAW_player);/fortnite/Beasty,,,,,,,
25,Xpon;Resypical;Krimz,0,/fortnite/Xpon;/fortnite/Resypical;/fortnite/Krimz,,,,,,,
26,Roe;Digital;Clukz,0,/fortnite/Roe;/fortnite/Digital;/fortnite/Clukz,,,,,,,
27,Quinn;LegendaryBanana;Extinct,0,/fortnite/RichHomieQuinn;/fortnite/LegendaryBanana;/fortnite/Extinct,,,,,,,
28,jeffers;Crmzn;Mechton,0,/fortnite/Jeffers;/fortnite/Crmzn;/fortnite/Mechton,,,,,,,
29,YooSaltyy;dakotaOX;Alithy,0,/fortnite/YooSaltyy;/fortnite/DakotaOX;/fortnite/Alithy,,,,,,,
30,Mattugha;sepz;Fuzz,0,/fortnite/Mattugha;/fortnite/Sepz;/fortnite/Fuzz,,,,,,,
31,Bluzro;Amp;July221,0,/fortnite/Bluzro;/fortnite/Amp;/fortnite/July221,,,,,,,
32,Danyfishy;Yiyan;Alliege,0,/fortnite/Danyfishyto;/fortnite/Yiyan;/fortnite/Alliege,,,,,,,
33,Griez;senz;sambtw,0,/fortnite/Griez;/fortnite/Senz;/fortnite/Sambtw,,,,,,,
