Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Rise;yuma;Koyota,27000,/fortnite/Rise_(AS_player);/fortnite/Yuma;/fortnite/Koyota,Global,Trios,33,33,2025-02-15,2025-02-16,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2025/Major_1
2,xMipoli;Raito;Kimkana,13500,/fortnite/Mipoli;/fortnite/Raito;/fortnite/Kimkana,,,,,,,
3,Zagou;Job;Michael.,9000,/fortnite/Zagou;/fortnite/Job;/fortnite/Michael.,,,,,,,
4,Minipiyo;Buyuriru;FuuKun,7650,/fortnite/Minipiyo;/fortnite/Buyuriru;/fortnite/FuuKun,,,,,,,
5,nayker;LODSTK;wickesy,5850,/fortnite/Nayker;/fortnite/LODSTK;/fortnite/Wickesy_(Japanese_player),,,,,,,
6,meah;Teddy;Rura,3600,/fortnite/Meah;/fortnite/Teddy;/fortnite/Rura,,,,,,,
7,Taiya;Razl;BOBY,3600,/fortnite/Tiarr;/fortnite/Razeru;/fortnite/Bobik1ng,,,,,,,
8,Rainy;Qjac;RiaM,3600,/fortnite/Rainy;/fortnite/Qjac;/fortnite/RiaM,,,,,,,
9,Stain;Pepoclip;clxxer,3600,/fortnite/StainZ;/fortnite/Pepo;/fortnite/Jqmix,,,,,,,
10,Tayler;Mkmkpapa;Shelom,3600,/fortnite/Tayler;/fortnite/Russ;/fortnite/Shelom,,,,,,,
11,Zerokun;Larkpex;DayDus,1800,/fortnite/Zerokun;/fortnite/Larkpex;/fortnite/Karimu,,,,,,,
12,Zx2B0;Allen;ib,1800,/fortnite/Zetsubo;/fortnite/Allen;/fortnite/Ib,,,,,,,
13,Maufin;Nalu;Luuuke,1800,/fortnite/Maufin;/fortnite/Nalu;/fortnite/Luuuke,,,,,,,
14,Maa-san;LILY;Rakirye,1800,/fortnite/Maa-san;/fortnite/LILY;/fortnite/Rakirye,,,,,,,
15,Shaker;LBworks;Jaemon,1800,/fortnite/Shaker;/fortnite/LBworks;/fortnite/Jaemon,,,,,,,
16,Rialy;Naetor;CRPS,0,/fortnite/Rialy;/fortnite/Naetor;/fortnite/CRPS,,,,,,,
17,Mikqn;SEEK;Rabbit,0,/fortnite/Mikqn;/fortnite/Sinklol;/fortnite/Rabbit,,,,,,,
18,Kaf;Riv;LC,0,/fortnite/Kaf;/fortnite/Riv_(Japanese_player);/fortnite/LC,,,,,,,
19,favsie;craith;Rintarou,0,/fortnite/Favsie;/fortnite/craith;/fortnite/Rintarou,,,,,,,
20,Ryle1w;negimaru;Popograal,0,/fortnite/Ryle1w;/fortnite/Negimaru;/fortnite/Popograal,,,,,,,
21,Bot;stork;bear,0,/fortnite/%E3%81%BC%E3%81%A3%E3%81%A8;/fortnite/Stork;/fortnite/Bear,,,,,,,
22,Meip;Kollukun;RqzrIm3,0,/fortnite/Meip;/fortnite/Kollukun;/fortnite/RqzriM3,,,,,,,
23,Reaper;Choco;Tossy,0,/fortnite/Reaper;/fortnite/Choco;/fortnite/Tossy,,,,,,,
24,Tawashi;MuuCONIQ;3peace,0,/fortnite/Tawashi;/fortnite/MuuCONIQ;/fortnite/3peace,,,,,,,
25,Smile;Kametin;Stella,0,/fortnite/Smile;/fortnite/Kametin;/fortnite/Stella,,,,,,,
26,Astell;Shunteyan;Moon,0,/fortnite/Astell;/fortnite/Shunteyan;/fortnite/Moon_(Japanese_player),,,,,,,
27,Faasmr;Mixy;dbyn,0,/fortnite/Faasmr;/fortnite/Mixy;/fortnite/Debuyan,,,,,,,
28,Goki;Bataco;He-stin,0,/fortnite/Goki;/fortnite/Batako;/fortnite/Hestin,,,,,,,
29,Mero;natafish;Norvey,0,/fortnite/Mero;/fortnite/Natafish;/fortnite/Norvey,,,,,,,
30,Aquria;Quokka;Gafuko,0,/fortnite/Aquria;/fortnite/Quokka;/fortnite/Gafuko,,,,,,,
31,Narya;Kumo;Yuttaridazo,0,/fortnite/Narya;/fortnite/Kumo;/fortnite/Yuttaridazo,,,,,,,
32,ArthurDaa;Keychi;Falfa,0,/fortnite/ArthurDaa;/fortnite/Keychi;/fortnite/Falfa,,,,,,,
33,Macaron;Yucky;Maximum,0,/fortnite/Macaron;/fortnite/Yucky;/fortnite/Maximum,,,,,,,
