Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,vic0;Veno;Flickzy,180000,/fortnite/Vic0try0na;/fortnite/Veno;/fortnite/Flickzy,Global,Trios,33,33,2025-02-15,2025-02-16,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2025/Major_1
2,P1ng;Wox;Malibuca,120000,/fortnite/P1ng;/fortnite/Wox;/fortnite/Malibuca,,,,,,,
3,Vanyak3kk;Pixie;MariusCOW,81000,/fortnite/Vanyak3kk;/fortnite/Pixie;/fortnite/MariusCOW,,,,,,,
4,SwizzY;Queasy;Merstach,60900,/fortnite/SwizzY;/fortnite/Queasy;/fortnite/Merstach,,,,,,,
5,pixx;Darm;Demus,47850,/fortnite/Pixx;/fortnite/Darm;/fortnite/Demus,,,,,,,
6,kantri;F1n4ik;Upl,34800,/fortnite/Kantri;/fortnite/F1n4ik;/fortnite/Upl,,,,,,,
7,TruleX;TaySon;Chico,34800,/fortnite/TruleX;/fortnite/TaySon;/fortnite/Chico,,,,,,,
8,Mongraal;MrSavage;panzer,34800,/fortnite/Mongraal;/fortnite/MrSavage;/fortnite/Panzer,,,,,,,
9,IDrop;Sky;Scroll,34800,/fortnite/IDrop;/fortnite/Skyboy;/fortnite/Scroll,,,,,,,
10,Czb;Eclipse;Nxthan,34800,/fortnite/Czb;/fortnite/Eclipse;/fortnite/Nxthan,,,,,,,
11,JarKo;Nakoo;Kiire,17400,/fortnite/JarKo;/fortnite/Nakoo;/fortnite/Kiire,,,,,,,
12,Pinq;Nebs;Tjino,17400,/fortnite/Pinq;/fortnite/Nebs;/fortnite/Tjino,,,,,,,
13,Nomzz;Rezoy;Gripey,17400,/fortnite/Nomzz;/fortnite/Rezoy;/fortnite/Gripey,,,,,,,
14,Kombek;Blacha;Mikson,17400,/fortnite/Kombek;/fortnite/Blacha;/fortnite/Mikson,,,,,,,
15,Chap;JannisZ;Noahreyli,17400,/fortnite/Chap_(Swiss_player);/fortnite/JannisZ;/fortnite/Noahreyli,,,,,,,
16,Hris;t3eny;Skvii,8700,/fortnite/Hris;/fortnite/T3enyy;/fortnite/Skvii,,,,,,,
17,Dinus;Franek;Kizers,8700,/fortnite/Dinus;/fortnite/Franek;/fortnite/Kizers,,,,,,,
18,Rax;Predage;Rad3on,8700,/fortnite/Rax;/fortnite/Predage;/fortnite/Rad3on,,,,,,,
19,Robin;Trexer;Hijoe,8700,/fortnite/Robin;/fortnite/Trexer;/fortnite/Hijoe,,,,,,,
20,1vanjkee;Pixovsky;Battercry,8700,/fortnite/1vanjkee;/fortnite/Pixovsky;/fortnite/Battercry,,,,,,,
21,Setty;charyy;Kami,4350,/fortnite/Setty;/fortnite/Charyy;/fortnite/Kami,,,,,,,
22,shxrk;Juu;zAndy,4350,/fortnite/Shark;/fortnite/Juu;/fortnite/ZAndy,,,,,,,
23,Cringe;KaydFN;Mappi,4350,/fortnite/Cringe;/fortnite/KaydFN;/fortnite/Mappi,,,,,,,
24,L0WK3Y;M0ne;Liwshe,4350,/fortnite/L0WK3Y;/fortnite/M0ne;/fortnite/Liwshe,,,,,,,
25,NeFrizi;1Lusha;Starkus,4350,/fortnite/NeFrizi;/fortnite/1lusha;/fortnite/Starkus,,,,,,,
26,Akiira;PodaSai;xsweeze,0,/fortnite/Akiira;/fortnite/PodaSai;/fortnite/Xsweeze,,,,,,,
27,Adesito;Kifo;Marvik,0,/fortnite/Adesito;/fortnite/Kifo;/fortnite/Marvik,,,,,,,
28,Art1st;KryFalse;iFr0zi,0,/fortnite/Art1st;/fortnite/KryFalse;/fortnite/IFr0zi,,,,,,,
29,Fastroki;Ankido;Volko,0,/fortnite/Fastroki;/fortnite/Ankido;/fortnite/Volko,,,,,,,
30,SkyJump;Shaykoz;Momsy,0,/fortnite/Skyjump;/fortnite/Shaykoz;/fortnite/Momsy,,,,,,,
31,Gudn;Klown;Moneymaker,0,/fortnite/Gudn;/fortnite/Klown;/fortnite/Moneymaker,,,,,,,
32,Robban;Axeforce;Fnajen,0,/fortnite/Robban;/fortnite/Axeforce;/fortnite/Fnajen,,,,,,,
33,unZxn;Domtat22;Ewik,0,/fortnite/unZxn;/fortnite/Domtat22;/fortnite/Ewik,,,,,,,
