Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,SwizzY;Zotax;Shamokiy,36000,/fortnite/SwizzY;/fortnite/Zotax;/fortnite/Shamokiy,AS,Trios,33,32,150600,Online,Asia,,2021-10-30,2021-10-31,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_8/Grand_Finals/Asia
2,Otome;Tzuyu;LODSTK,24000,/fortnite/Otome;/fortnite/Tzuyu;/fortnite/LODSTK,,,,,,,,,,,
3,miya;Fram;Pina,15000,/fortnite/Miya;/fortnite/Fram;/fortnite/Pina,,,,,,,,,,,
4,Runa;raru;Yusea,12000,/fortnite/Runa;/fortnite/Raru;/fortnite/Yusea,,,,,,,,,,,
5,WildHawk;Maufin;Rimr,10500,/fortnite/WildHawk;/fortnite/Maufin;/fortnite/Rimr,,,,,,,,,,,
6,Ruri;Pepoclip;Koyota,9000,/fortnite/Ruri;/fortnite/Pepo;/fortnite/Koyota,,,,,,,,,,,
7,Qjac;Naetor;Alice,7500,/fortnite/Qjac;/fortnite/Naetor;/fortnite/Alice,,,,,,,,,,,
8,Rialy;Kogane;Kagetora,6000,/fortnite/Rialy;/fortnite/Kogane;/fortnite/Kagetora,,,,,,,,,,,
9,Seak;Desway;fa1zzy,4500,/fortnite/Seak;/fortnite/Desway;/fortnite/Fa1zzy,,,,,,,,,,,
10,Maesar;Bot;KUREN,3000,/fortnite/Maesar;/fortnite/%E3%81%BC%E3%81%A3%E3%81%A8;/fortnite/KUREN,,,,,,,,,,,
11,Chocoluv;Aim;Harukiyo,1500,/fortnite/Chocoluv;/fortnite/Aim;/fortnite/Harukiyo,,,,,,,,,,,
12,Ess;Peterpan;Poco,1500,/fortnite/Ess;/fortnite/Peterpan;/fortnite/Poco,,,,,,,,,,,
13,Fire;RazL;Shinck,1500,/fortnite/Fire;/fortnite/RazL;/fortnite/Shinck,,,,,,,,,,,
14,XMipoli;stork;Merem,1500,/fortnite/Mipoli;/fortnite/Stork;/fortnite/Merem,,,,,,,,,,,
15,2SNgNl;Jozya;Leyyner,1500,/fortnite/2SNgNl;/fortnite/Jozya;/fortnite/Leyyner,,,,,,,,,,,
16,Rainy;Ragis;Macyfishy,1200,/fortnite/Rainy;/fortnite/Ragis;/fortnite/Macyfishy,,,,,,,,,,,
17,Potesy;DEYY;Nxxyyy,1200,/fortnite/Potesy;/fortnite/DEYY;/fortnite/Nxxyyy,,,,,,,,,,,
18,TinkerBel1x;Purun;KENTAch,1200,/fortnite/Tinkerbell;/fortnite/Purun;/fortnite/KENTAch,,,,,,,,,,,
19,Ratatouille;Fortik;Pizdun,1200,/fortnite/Ratatouille;/fortnite/FORTIK;/fortnite/Pizdun,,,,,,,,,,,
20,Rio;Rui;crimjan,1200,/fortnite/Rio;/fortnite/Rui;/fortnite/Crimjan,,,,,,,,,,,
21,Lettuce;Dokn;Buyuriru,900,/fortnite/Lettuce;/fortnite/Dokn;/fortnite/Buyuriru,,,,,,,,,,,
22,mashiron;wickesy;Fleder,900,/fortnite/Mashiron;/fortnite/Wickesy_(Japanese_player);/fortnite/Fleder,,,,,,,,,,,
23,Riam;Raifer;Arkrin,900,/fortnite/RiaM;/fortnite/Raifer;/fortnite/Arkrin,,,,,,,,,,,
24,Mobu;Nqpo;Tax,900,/fortnite/Mobu;/fortnite/Nqpo;/fortnite/Tax,,,,,,,,,,,
25,Shunsyan;RizArt;Bob,900,/fortnite/Shunsyan;/fortnite/RizArt;/fortnite/Bob,,,,,,,,,,,
26,ALBB;SEKO;Goma,900,/fortnite/ALBB;/fortnite/%E3%81%9B%E3%81%93%E3%81%95%E3%81%BE;/fortnite/Goma,,,,,,,,,,,
27,Psyduck;FaxFox;Backho,600,/fortnite/Psyduck;/fortnite/FaxFox;/fortnite/Backho,,,,,,,,,,,
28,Berry;da-ita;Mast,600,/fortnite/Berry;/fortnite/Da-ita;/fortnite/Mast,,,,,,,,,,,
29,Nanika;BOBY;Sodamu,600,/fortnite/Nanika;/fortnite/Bobik1ng;/fortnite/Sodamu,,,,,,,,,,,
30,WqRabi;Mainlyox;L4my,600,/fortnite/WqRabi;/fortnite/Mainly;/fortnite/L4my,,,,,,,,,,,
31,4FORTIK;Ao;Konan,600,/fortnite/4FORTIK;/fortnite/Ao;/fortnite/Konan,,,,,,,,,,,
32,Skorp;zaczui;Bozo,600,/fortnite/Skorp;/fortnite/Zaczui;/fortnite/Bozo,,,,,,,,,,,
