Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,OPai;Phzin;GSX,90000,/fortnite/Opai;/fortnite/Phzin;/fortnite/GSX,BR,Trios,33,32,426900,Online,Brazil,,2021-10-30,2021-10-31,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_8/Grand_Finals/Brazil
2,Pattaty;Histtory;Kitoz,75000,/fortnite/Pattaty;/fortnite/Histtory;/fortnite/Kitoz,,,,,,,,,,,
3,Cadu;Seeyun;EdRoadToGlory,51000,/fortnite/Cadu;/fortnite/Seeyun;/fortnite/EdRoadToGlory,,,,,,,,,,,
4,Rynm;KBR;Diguera,42000,/fortnite/Rynm;/fortnite/KBR;/fortnite/Diguera,,,,,,,,,,,
5,Fishy;Talls;Sanku,30000,/fortnite/Fishy;/fortnite/Talls;/fortnite/Sanku,,,,,,,,,,,
6,RustyK;Tecne;Fazer,21000,/fortnite/RustyK;/fortnite/Tecne;/fortnite/Fazer,,,,,,,,,,,
7,kurtz;Frosty;Redlee,18000,/fortnite/Kurtz;/fortnite/Frosty;/fortnite/Redlee,,,,,,,,,,,
8,Felipersa;Collet;Nicks,15000,/fortnite/Persa;/fortnite/Collet;/fortnite/Nicks,,,,,,,,,,,
9,H4wwk;Frans;Bagu,12000,/fortnite/H4wwk;/fortnite/Frans;/fortnite/Bagu,,,,,,,,,,,
10,OriGinS;K1nG;Jpsk1ng,9000,/fortnite/OriGinS;/fortnite/K1nG;/fortnite/Jpsk1ng,,,,,,,,,,,
11,Riquelmee;Facu;Gustyx,6000,/fortnite/Riquelmee;/fortnite/Facu;/fortnite/Gustyx,,,,,,,,,,,
12,Dott1;WeY;Scarpa,6000,/fortnite/Dott1;/fortnite/WeY;/fortnite/Scarpa,,,,,,,,,,,
13,cacu;Neno;Lewa,6000,/fortnite/Cacu;/fortnite/Neno;/fortnite/Lewa,,,,,,,,,,,
14,Xeat;Guneves;Nov1ce,6000,/fortnite/Xeat;/fortnite/Guneves;/fortnite/Nov1ce,,,,,,,,,,,
15,Pina;Yagami;Digai,6000,/fortnite/Pina_(Brazilian_player);/fortnite/Yagami;/fortnite/Digai,,,,,,,,,,,
16,Kash;Gangi;Magni,3000,/fortnite/Kash_(Brazilian_player);/fortnite/Gangi;/fortnite/Magni,,,,,,,,,,,
17,leleo;Mojak;KING,3000,/fortnite/Leleo;/fortnite/Mojak;/fortnite/KING,,,,,,,,,,,
18,Hardin;Barroso;KALIFA,3000,/fortnite/Hardin;/fortnite/Barroso;/fortnite/KALIFA,,,,,,,,,,,
19,Tisco;Zepa;Gabzera,3000,/fortnite/Tisco;/fortnite/Zepa;/fortnite/Gabzeralindo,,,,,,,,,,,
20,BrYANN;Soares;Nutifps,3000,/fortnite/BrYANN;/fortnite/Soares;/fortnite/Nutifps,,,,,,,,,,,
21,Thzin;Caduzin;Past,1875,/fortnite/Thzin;/fortnite/Caduzin;/fortnite/Past,,,,,,,,,,,
22,Stryker;GZNN;Xosmo,1875,/fortnite/Stryker;/fortnite/GZNN;/fortnite/Xosmo,,,,,,,,,,,
23,Maloka;Coca;Spitflow,1875,/fortnite/Maloka;/fortnite/Coca;/fortnite/Spitflow,,,,,,,,,,,
24,Pingu;Away;Manocaki,1875,/fortnite/Pingu;/fortnite/Away;/fortnite/Manocaki,,,,,,,,,,,
25,Brazilian vadeal;Snohxx;Pattata,1875,/fortnite/Brazilian_vadeal;/fortnite/Snohxx;/fortnite/Pattata,,,,,,,,,,,
26,Pedrito;Trueno;Luchi,1875,/fortnite/Pedrito;/fortnite/Trueno;/fortnite/Luchi,,,,,,,,,,,
27,Davasco;Guuh;Schaba,1275,/fortnite/Davasco;/fortnite/Guuh;/fortnite/Schaba,,,,,,,,,,,
28,Duarte;Berna;FullTrolling,1275,/fortnite/Duarte;/fortnite/Berna;/fortnite/FullTrolling,,,,,,,,,,,
29,Izuki;Dream;Klose,1275,/fortnite/Izuki;/fortnite/Dream;/fortnite/Klose,,,,,,,,,,,
30,duuu;Sweet;Bieelpp,1275,/fortnite/Duuu;/fortnite/Sweet;/fortnite/Bieelpp,,,,,,,,,,,
31,Fenix;Rpg;Benado,1275,/fortnite/Fenix_(Brazilian_player);/fortnite/Rpg;/fortnite/Benado,,,,,,,,,,,
32,Kala;Old;Nenelfps7,1275,/fortnite/Kala;/fortnite/Old;/fortnite/Nenelfps7,,,,,,,,,,,
