Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Spiker;Fab;Keemo,22500,/fortnite/Spiker;/fortnite/Fab;/fortnite/Keemo,OCE,Trios,33,30,2021-10-30,2021-10-31,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_8/Grand_Finals/Oceania
2,VortexM;Jace;Sunz,15000,/fortnite/VortexM;/fortnite/Jace;/fortnite/Sunz,,,,,,,
3,Zedox;Sio;Raiku,9000,/fortnite/Zedox;/fortnite/Sio;/fortnite/Raiku,,,,,,,
4,Suns;Tuii;Alex,6300,/fortnite/Suns;/fortnite/Tuii;/fortnite/Alex,,,,,,,
5,Jordan;Jesse;Radius,5400,/fortnite/Jordan;/fortnite/Jesse;/fortnite/Radius,,,,,,,
6,Sorif;Oreo;Eshz,4500,/fortnite/Sorif;/fortnite/Oreo;/fortnite/Eshz,,,,,,,
7,Raptah;Basil;Alecc,3900,/fortnite/Raptah;/fortnite/Basil;/fortnite/Alecc,,,,,,,
8,Apolox;Macheew;Bhraxyy,3300,/fortnite/Apolox;/fortnite/Macheew;/fortnite/Bhrax,,,,,,,
9,Asfit;Oatley;Price,2700,/fortnite/Asfit;/fortnite/Oatley;/fortnite/Price,,,,,,,
10,Jynx;Danath;Worthy,1800,/fortnite/Jynx;/fortnite/Danath;/fortnite/Worthy,,,,,,,
11,PLPE DJ;Cryz;Marz,900,/fortnite/PLPE_DJ;/fortnite/Cryz;/fortnite/Marz_(OCE_player),,,,,,,
12,Ronin;Scammed;Xalkerr,900,/fortnite/Ronin_(OCE_player);/fortnite/Scammed;/fortnite/Xalkerr,,,,,,,
13,Qeaxzy;M0untain;Kxunai,900,/fortnite/Qeaxzy;/fortnite/M0untain;/fortnite/Kxunai,,,,,,,
14,Xcon;Kwolit;SADLA,900,/fortnite/Xcon;/fortnite/Kwolit;/fortnite/SADLA,,,,,,,
15,Pumpkin;Volx;Sync,900,/fortnite/Pumpkin;/fortnite/Volx;/fortnite/Sync,,,,,,,
16,Goeg;Korq;Skits,750,/fortnite/Goeg;/fortnite/Korq;/fortnite/Skits,,,,,,,
17,Nio;Astoh;Mammal,750,/fortnite/Nio;/fortnite/Astoh;/fortnite/Mammal,,,,,,,
18,District;Kuda;Tekmarr,750,/fortnite/District;/fortnite/Kuda;/fortnite/Tekmarr,,,,,,,
19,Gazer;Radial;Baily,750,/fortnite/Gazer;/fortnite/Radial;/fortnite/Baily,,,,,,,
20,Flenny;Saqo;Cyrex,750,/fortnite/Flenny;/fortnite/Saqo;/fortnite/Cyrex,,,,,,,
21,Eggy;LunR;Kyan,600,/fortnite/Eggy;/fortnite/LunR;/fortnite/Kyan,,,,,,,
22,Bluezie;Wreckless;Mania,600,/fortnite/Bluezie;/fortnite/Wreckless;/fortnite/Mania,,,,,,,
23,Stevo;Elusive;Fhaqs,600,/fortnite/Stevo;/fortnite/Elusive;/fortnite/Fhaqs,,,,,,,
24,minkin;Trimmers;Hillo,600,/fortnite/Minkin;/fortnite/Trimmers;/fortnite/Hillo,,,,,,,
25,Depth;Blynk;Blynks,600,/fortnite/Depth;/fortnite/Blynk;/fortnite/Blynks,,,,,,,
26,Lazy;Sanjog;Zadia,600,/fortnite/Lazy;/fortnite/Sanjog;/fortnite/Zadia,,,,,,,
27,Maw;Grizz;AtuaGames,600,/fortnite/Maw;/fortnite/Grizz;/fortnite/AtuaGames,,,,,,,
28,Juddy;Phazgod;Sono,600,/fortnite/Juddy;/fortnite/Phazgod;/fortnite/Sono,,,,,,,
29,Darxxy;Peeks;Regan,600,/fortnite/Darxxy;/fortnite/Peeks;/fortnite/Regan,,,,,,,
30,angy;Rhyzah;Mysty,600,/fortnite/Angy;/fortnite/Rhyzah;/fortnite/Mysty,,,,,,,
