Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,Muz;Mero;Bugha,135000,/fortnite/Muz;/fortnite/Mero;/fortnite/Bugha,NAE,Trios,33,32,633600,Online,North America,,2021-10-30,2021-10-31,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_8/Grand_Finals/North_America_East
2,Jamper;Deyy;Tragix,105000,/fortnite/Jamper;/fortnite/Deyy;/fortnite/Tragix,,,,,,,,,,,
3,Osp;Visxals;Fryst,69000,/fortnite/Osp;/fortnite/Visxals;/fortnite/Fryst,,,,,,,,,,,
4,Commandment;Cented;Stretch,60000,/fortnite/Commandment;/fortnite/Cented;/fortnite/Stretch,,,,,,,,,,,
5,Nani;Kwanti;Dusky,54000,/fortnite/Nani;/fortnite/Kwanti;/fortnite/Dusky,,,,,,,,,,,
6,Ceice;Cold;Elitxe,45000,/fortnite/Ceice;/fortnite/Cold;/fortnite/Elitxe,,,,,,,,,,,
7,Avivv;Dom;Ganzo,39000,/fortnite/Avivv;/fortnite/Dom;/fortnite/Ganzo,,,,,,,,,,,
8,Threats;Edgey;Rise,24000,/fortnite/Threats;/fortnite/Edgey;/fortnite/Rise,,,,,,,,,,,
9,Degen;Ajerss;Khanada,15000,/fortnite/Degen;/fortnite/Ajerss;/fortnite/Khanada,,,,,,,,,,,
10,Knight;RogueShark;clarityG,10500,/fortnite/Knight;/fortnite/RogueShark;/fortnite/ClarityG,,,,,,,,,,,
11,Bucke;Peterbot;MackWood,6900,/fortnite/Bucke;/fortnite/Peterbot;/fortnite/MackWood,,,,,,,,,,,
12,Dukez;Justice;Userz,6900,/fortnite/Dukez;/fortnite/Justice;/fortnite/Userz,,,,,,,,,,,
13,Skqttles;nosh;Nut,6900,/fortnite/Skqttles;/fortnite/Nosh;/fortnite/Nut,,,,,,,,,,,
14,TabzG;Teyo;Plege,6900,/fortnite/TabzG;/fortnite/Teyo;/fortnite/Plege,,,,,,,,,,,
15,Ale;Susscript;Vilets,6900,/fortnite/Ale;/fortnite/Susscript;/fortnite/Vilets,,,,,,,,,,,
16,PaMstou;wCarey;Fatch,4200,/fortnite/PaMstou;/fortnite/WCarey;/fortnite/Fatch,,,,,,,,,,,
17,Kwah;Eomzo;paper,4200,/fortnite/Kwah;/fortnite/Eomzo;/fortnite/Paper,,,,,,,,,,,
18,Clix;Tahi;Sprite,4200,/fortnite/Clix;/fortnite/Tahi;/fortnite/Sprite,,,,,,,,,,,
19,Aspect;Cazz;Whofishy,4200,/fortnite/Aspect;/fortnite/Cazz;/fortnite/Whofishy,,,,,,,,,,,
20,Av;Dmur;Edan,4200,/fortnite/Av;/fortnite/Dmur;/fortnite/Edan,,,,,,,,,,,
21,OliverOG;Okis;Chimp,2100,/fortnite/OliverOG;/fortnite/Okis;/fortnite/Chimp,,,,,,,,,,,
22,Nittle;casqer;smqcked,2100,/fortnite/Nittle;/fortnite/Casqer;/fortnite/Smqcked,,,,,,,,,,,
23,illest;Avery;Chukky,2100,/fortnite/Illest;/fortnite/Avery;/fortnite/Chukky,,,,,,,,,,,
24,Nounzy;Eclipsae;Coop,2100,/fortnite/Nounzy;/fortnite/Eclipsae;/fortnite/Coop,,,,,,,,,,,
25,Durant;Reverse2k;Pxmp,2100,/fortnite/Durant;/fortnite/Reverse2k;/fortnite/Pxmp,,,,,,,,,,,
26,Joji;Kn1pher;Doniee,2100,/fortnite/Joji;/fortnite/Kn1pher;/fortnite/Doniee,,,,,,,,,,,
27,Smite;Twix;Tetro,1500,/fortnite/Smite;/fortnite/Twix;/fortnite/Tetro,,,,,,,,,,,
28,Beef;LuPieN;Nic,1500,/fortnite/Beef;/fortnite/LuPieN;/fortnite/Nic,,,,,,,,,,,
29,Dequented;Zemo;Zpxy,1500,/fortnite/Dequented;/fortnite/Zemo;/fortnite/Zpxy,,,,,,,,,,,
30,Brycx;Cam;Pdplague,1500,/fortnite/Brycx;/fortnite/Cam;/fortnite/Pdplague,,,,,,,,,,,
31,Swappey;Encrypted;ISypo,1500,/fortnite/Swappey;/fortnite/Encrypted;/fortnite/ISypo,,,,,,,,,,,
32,Dolzeur;Slaqzz;EayR0G,1500,/fortnite/Dolzeur;/fortnite/Slaqzz;/fortnite/EayR0G,,,,,,,,,,,
