Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Reet;favs;Snacky,48000,/fortnite/Reet;/fortnite/Favs;/fortnite/Snacky,NAW,Trios,33,30,2021-10-30,2021-10-31,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_8/Grand_Finals/North_America_West
2,Arkhram;rehx;EpikWhale,34500,/fortnite/Arkhram;/fortnite/Rehx;/fortnite/EpikWhale,,,,,,,
3,Symetrical;Temple;wavyjacob,24000,/fortnite/Symetrical;/fortnite/Temple;/fortnite/Wavyjacob,,,,,,,
4,Jagveer;Bumboy;Batman Bugha,21000,/fortnite/Jagveer;/fortnite/Bumboy;/fortnite/Batman_Bugha,,,,,,,
5,Poffiee;Cyrzr;eclipseNA,15000,/fortnite/Poffiee;/fortnite/Cyrzr;/fortnite/EclipseNA,,,,,,,
6,jayrosez;Zinqxz;Dog,10500,/fortnite/Jayrosez;/fortnite/Zinqxz;/fortnite/Dog,,,,,,,
7,andyvencha;Criizux;Jelty,9000,/fortnite/Andyvencha;/fortnite/Criizux;/fortnite/Jelty,,,,,,,
8,Middi;Kaboo;Nico,7500,/fortnite/Middi;/fortnite/Kaboo;/fortnite/Nico,,,,,,,
9,Yumi;Squishy;Kono,6000,/fortnite/Yumi;/fortnite/Squishy;/fortnite/Kono,,,,,,,
10,Trix;Litzinio;Vinny,4500,/fortnite/Trix;/fortnite/Litzinio;/fortnite/Vinny,,,,,,,
11,Reguletor;Blizy;Nate,3000,/fortnite/Reguletor;/fortnite/Blizy;/fortnite/Nate_(NA_player),,,,,,,
12,Chicken;Kytrex;Mechton,3000,/fortnite/Chicken;/fortnite/Kytrex;/fortnite/Mechton,,,,,,,
13,Defiable;Mojo;Salko,3000,/fortnite/Defiable;/fortnite/Mojo;/fortnite/Salko,,,,,,,
14,Caleb;Riversan;Tautai,3000,/fortnite/Caleb;/fortnite/Riversan;/fortnite/Tautai,,,,,,,
15,Nitrix;Hockle;Angel,3000,/fortnite/Nitrix;/fortnite/Hockle;/fortnite/Angel,,,,,,,
16,Aiden;Solution;Nigel,2400,/fortnite/Aiden;/fortnite/Solution;/fortnite/Nigel,,,,,,,
17,Alteu;G5RC;Antraxs,2400,/fortnite/Alteu;/fortnite/G5RC;/fortnite/Antraxs,,,,,,,
18,RichHomieQuinn;WAVE;Kewl,2400,/fortnite/RichHomieQuinn;/fortnite/WAVE;/fortnite/Kewl,,,,,,,
19,Bizzie;ImCluTcHz;Smuq,2400,/fortnite/Bizzie;/fortnite/ImCluTcHz;/fortnite/Smuq,,,,,,,
20,Shallo;Sharp2k;asianfeeds,2400,/fortnite/Shallo;/fortnite/Sharp2k;/fortnite/asianfeeds,,,,,,,
21,Zookez;Kimchi;TuTu,1500,/fortnite/Zookez;/fortnite/Kimchi;/fortnite/TuTu,,,,,,,
22,Knzo;Former;Healthy1x,1500,/fortnite/Knzo;/fortnite/Former;/fortnite/Healthy1x,,,,,,,
23,4DRStorm;Maken;MooseGGs,1500,/fortnite/4DRStorm;/fortnite/Maken;/fortnite/MooseGGs,,,,,,,
24,NoahWPlays;Ranger;Vanillaz,1500,/fortnite/NoahWPlays;/fortnite/Ranger;/fortnite/Vanillaz,,,,,,,
25,Mony;exe;FJAA,1500,/fortnite/Mony;/fortnite/Exe;/fortnite/FJAA,,,,,,,
26,a1alex;fruit;Delta,1500,/fortnite/A1alex;/fortnite/fruit;/fortnite/Delta,,,,,,,
27,Voway;Solou;NoVa,900,/fortnite/Voway;/fortnite/Solou;/fortnite/NoVa,,,,,,,
28,Mada;Boltz;LuckyPump,900,/fortnite/Mada;/fortnite/Boltz;/fortnite/LuckyPump,,,,,,,
29,Keto;Bluzro;Cesar,900,/fortnite/Keto;/fortnite/Bluzro;/fortnite/Cesar,,,,,,,
30,Jafet;xDubz;Luis,900,/fortnite/Jafet;/fortnite/xDubz;/fortnite/Luis,,,,,,,
