Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,Setty;Kami;Teeq,300000,/fortnite/Setty;/fortnite/Kami;/fortnite/Teeq,EU,Trios,33,33,1351200,Online,Europe,,2021-10-30,2021-10-31,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_8/Grand_Finals/Europe
2,FlowiS;Hellfire;Skram,210000,/fortnite/FlowiS;/fortnite/Hellfire;/fortnite/Skram,,,,,,,,,,,
3,Fastroki;Crr;aqua,135000,/fortnite/Fastroki;/fortnite/Crr;/fortnite/Aqua,,,,,,,,,,,
4,Floki;Clement;Decyptos,120000,/fortnite/Floki;/fortnite/Clement;/fortnite/Decyptos,,,,,,,,,,,
5,Kiryache32;Stormyrite;Toose,105000,/fortnite/Kiryache32;/fortnite/Stormyrite;/fortnite/Toose,,,,,,,,,,,
6,Michael;AstroSMZ;Verox,90000,/fortnite/Michael;/fortnite/AstroSMZ;/fortnite/Verox,,,,,,,,,,,
7,Merstach;Malibuca;Shizogod,75000,/fortnite/Merstach;/fortnite/Malibuca;/fortnite/Shizogod,,,,,,,,,,,
8,Queasy;Anas;Th0masHD,60000,/fortnite/Queasy;/fortnite/Anas;/fortnite/Th0masHD,,,,,,,,,,,
9,Raifla;K1nzell;Jur3ky,45000,/fortnite/Raifla;/fortnite/K1nzell;/fortnite/Jur3ky,,,,,,,,,,,
10,Dyox;Crow VII;Joseeh,30000,/fortnite/Dyox;/fortnite/Crow_VII;/fortnite/Joseeh,,,,,,,,,,,
11,Seanvp;Xenolith;Remix,15000,/fortnite/Seanvp;/fortnite/Xenolith;/fortnite/Remix,,,,,,,,,,,
12,Andilex;4zr;Xsweeze,15000,/fortnite/Andilex;/fortnite/4zr;/fortnite/Xsweeze,,,,,,,,,,,
13,Hottie;elokratz;trippernn,15000,/fortnite/Hottie;/fortnite/Elokratz;/fortnite/Trippernn,,,,,,,,,,,
14,Pinq;Nebs;Stompy,15000,/fortnite/Pinq;/fortnite/Nebs;/fortnite/Stompy,,,,,,,,,,,
15,advise;Voxe;Edison,15000,/fortnite/Advise;/fortnite/Voxe;/fortnite/Edison,,,,,,,,,,,
16,TaySon;chapix;Rezon ay,9000,/fortnite/TaySon;/fortnite/Chapix;/fortnite/Rezon_ay,,,,,,,,,,,
17,vadeal;JannisZ;Noahreyli,9000,/fortnite/Vadeal;/fortnite/JannisZ;/fortnite/Noahreyli,,,,,,,,,,,
18,zeykoo;EsTy;Slovay,9000,/fortnite/Zeykoo;/fortnite/EsTy;/fortnite/Slovay,,,,,,,,,,,
19,Korol1k;Sp1aash;Mawakha,9000,/fortnite/Korol1k;/fortnite/Sp1aash;/fortnite/Mawakha,,,,,,,,,,,
20,Vetle;ETq;Surprise,9000,/fortnite/Vetle;/fortnite/ETq;/fortnite/Surprise,,,,,,,,,,,
21,Egrm;Nikof;Naekoz,6000,/fortnite/Egrm;/fortnite/Nikof;/fortnite/Naekoz,,,,,,,,,,,
22,Karma;Kylie;Awaer,6000,/fortnite/Karma;/fortnite/Kylie;/fortnite/Awaer,,,,,,,,,,,
23,Endretta;Benjyfishy;MrSavage,6000,/fortnite/Endretta;/fortnite/Benjyfishy;/fortnite/MrSavage,,,,,,,,,,,
24,Folnet;WingS;Karmy,6000,/fortnite/Folnet;/fortnite/WingS;/fortnite/Karmy,,,,,,,,,,,
25,Aryan;Milan;Mitr0,6000,/fortnite/Aryan;/fortnite/Milan;/fortnite/Mitr0,,,,,,,,,,,
26,Braw;Didzzz;Jokzz,6000,/fortnite/Braw;/fortnite/Didzzz;/fortnite/Jokzz,,,,,,,,,,,
27,Snayzy;Skite;Nayte,3600,/fortnite/Snayzy;/fortnite/Skite;/fortnite/Nayte,,,,,,,,,,,
28,Krizzii;Pollyy;Wiqciz,3600,/fortnite/Krizzii;/fortnite/Polly;/fortnite/Wiqciz,,,,,,,,,,,
29,G0lDx2;p1ng;Vanyak3kk,3600,/fortnite/G0lDx2;/fortnite/P1ng;/fortnite/Vanyak3kk,,,,,,,,,,,
30,Robban;Axeforce;Fnajen,3600,/fortnite/Robban;/fortnite/Axeforce;/fortnite/Fnajen,,,,,,,,,,,
31,KaanDE;Klinberi;Cryed,3600,/fortnite/KaanDE;/fortnite/Klinberi;/fortnite/Cryed,,,,,,,,,,,
32,Essitam;Sabajo;Tidi,3600,/fortnite/Essitam;/fortnite/Sabajo;/fortnite/Tidi,,,,,,,,,,,
33,Hynei;Bridou;Mygoute,3600,/fortnite/Hynei;/fortnite/Bridou;/fortnite/Mygoute,,,,,,,,,,,
