Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Persa;EdRoadToGlory,20000,/fortnite/Persa;/fortnite/EdRoadToGlory,BR,Duos,50,50,2024-05-18,2024-05-19,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2024/Major_2/Brazil
2,kurtz;Tisco,14000,/fortnite/Kurtz;/fortnite/Tisco,,,,,,,
3,Xeat;Magni,11000,/fortnite/Xeat;/fortnite/Magni,,,,,,,
4,Itrol;Romero,9000,/fortnite/Itrol;/fortnite/Romero,,,,,,,
5,916Gon;Night,6500,/fortnite/916Gon;/fortnite/Night,,,,,,,
6,Fazer;K1nG,4500,/fortnite/Fazer;/fortnite/K1nG,,,,,,,
7,KBR;Pingu,3000,/fortnite/KBR;/fortnite/Pingu,,,,,,,
8,Letz;Azizis,2600,/fortnite/Letz;/fortnite/Azizis,,,,,,,
9,Nutifps;Renato,2400,/fortnite/Nutifps;/fortnite/Renato,,,,,,,
10,Sad;Jxness,2000,/fortnite/Sad;/fortnite/Jxness,,,,,,,
11,Thiagin;Trueno,1500,/fortnite/Thiagin;/fortnite/Trueno,,,,,,,
12,Frosty;leozin,1500,/fortnite/Frosty;/fortnite/Leozin,,,,,,,
13,Pulga;Teuzz,1500,/fortnite/Pulga;/fortnite/Teuzz,,,,,,,
14,Gonzalobtw;Myst,1500,/fortnite/Gonzalobtw;/fortnite/Myst,,,,,,,
15,Stryker;axadasz,1500,/fortnite/Stryker;/fortnite/Axadasz,,,,,,,
16,Retake;Nov1ce,1000,/fortnite/Retake;/fortnite/Nov1ce,,,,,,,
17,Strendd;TheFeloz,1000,/fortnite/Strendd;/fortnite/TheFeloz,,,,,,,
18,Talls;Riquelmee,1000,/fortnite/Talls;/fortnite/Riquelmee,,,,,,,
19,Tecne;Diguera,1000,/fortnite/Tecne;/fortnite/Diguera,,,,,,,
20,Paulin;n3wghoost,1000,/fortnite/Paulin;/fortnite/N3wghoost,,,,,,,
21,Enzouzz;Dutra,500,/fortnite/Enzouzz;/fortnite/Dutra,,,,,,,
22,Fishy;Sanku,500,/fortnite/Fishy;/fortnite/Sanku,,,,,,,
23,Pardal;Paulinyache32,500,/fortnite/Pardal;/fortnite/Paulinyache32,,,,,,,
24,Cadu;Seeyun,500,/fortnite/Cadu;/fortnite/Seeyun,,,,,,,
25,Diamond;Carlin,500,/fortnite/Diamond;/fortnite/Carlin,,,,,,,
26,Mojak;LORD,200,/fortnite/Mojak;/fortnite/LORD,,,,,,,
27,mack;Grilo,200,/fortnite/Mack;/fortnite/Grilo,,,,,,,
28,NTz;Juanzin,200,/fortnite/NTz;/fortnite/Juanzin,,,,,,,
29,H4wwk;Benado,200,/fortnite/H4wwk;/fortnite/Benado,,,,,,,
30,GxT;BRABOX,200,/fortnite/GxT;/fortnite/BRABOX,,,,,,,
31,KaykyGames;Kchorro,200,/fortnite/KaykyGames;/fortnite/Kchorro,,,,,,,
32,Keicox;wolfie,200,/fortnite/Keicox;/fortnite/Wolfie,,,,,,,
33,Fffakkz;Bahiense,200,/fortnite/Fffakkz;/fortnite/Bahiense,,,,,,,
34,Randu;Lewa,200,/fortnite/Randu;/fortnite/Lewa,,,,,,,
35,Kaizen;EmeraldGL,200,/fortnite/Kaizen;/fortnite/EmeraldGL,,,,,,,
36,RodryGOD;Taiel,200,/fortnite/RodryGOD;/fortnite/Taiel,,,,,,,
37,Lucx;Gutinho,200,/fortnite/Lucx;/fortnite/Gutinho,,,,,,,
38,Fabin;Link,200,/fortnite/Fabin;/fortnite/Link_(Brazilian_player),,,,,,,
39,Gaboway;Spitflow,200,/fortnite/Gaboway;/fortnite/Spitflow,,,,,,,
40,sxlo;Tatinocho,200,/fortnite/Sxlo;/fortnite/Tatinocho,,,,,,,
41,mystick;Henri,200,/fortnite/Mystick;/fortnite/Henri,,,,,,,
42,Darkxz;Vxttor,200,/fortnite/Darkxz;/fortnite/Vxttor,,,,,,,
43,Jairo;Mitei,200,/fortnite/Jairo;/fortnite/Mitei,,,,,,,
44,Binhao;Kauezin,200,/fortnite/Binhao;/fortnite/Kauezin,,,,,,,
45,Jxao1x;Mv,200,/fortnite/Jxao1x;/fortnite/Mv,,,,,,,
46,Gothic;Voltz,200,/fortnite/Gothic;/fortnite/Voltz,,,,,,,
47,Hisashi;Sky1,200,/fortnite/Hisashi;/fortnite/Sky1,,,,,,,
48,blackoutz;Nickz,200,/fortnite/BlackoutZ;/fortnite/Nickz,,,,,,,
49,pxschoal;ppz,200,/fortnite/Pxschoal;/fortnite/Ppz,,,,,,,
50,Seanzx1;Vxleen,200,/fortnite/Seanzx1;/fortnite/Vxleen,,,,,,,
