Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Adapter;FKS,20000,/fortnite/Adapter;/fortnite/FKS,ME,Duos,50,50,2024-05-18,2024-05-19,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2024/Major_2/Middle_East
2,Kalgamer;7man,14000,/fortnite/Kalgamer710;/fortnite/7man,,,,,,,
3,FHD;Nachiiri,11000,/fortnite/FHD_(Fahad_Almutairi);/fortnite/Nachiiri,,,,,,,
4,FHD;Hero,9000,/fortnite/FHD_(Fahad_Yaseer);/fortnite/Hero,,,,,,,
5,VRG;Salvatore,6500,/fortnite/VRG;/fortnite/Salvatore,,,,,,,
6,Mshx;Smiky,4500,/fortnite/Mshary_(Mshary_AlShammari);/fortnite/Smiky,,,,,,,
7,Puma;Controller,3000,/fortnite/Pumero;/fortnite/Controller,,,,,,,
8,Kai;Escdark,2600,/fortnite/Kai;/fortnite/Escdark,,,,,,,
9,Hellonsteam;Rapit,2400,/fortnite/Hellonsteam;/fortnite/Rapit,,,,,,,
10,Snowy;GntL,2000,/fortnite/Snowy;/fortnite/GntL,,,,,,,
11,Snowvaks;Bd,1500,/fortnite/Snowvaks;/fortnite/Bd,,,,,,,
12,LLJFT;Vysi,1500,/fortnite/LLJFT;/fortnite/Vysi,,,,,,,
13,OB;i_Marco,1500,/fortnite/OB;/fortnite/I_Marco,,,,,,,
14,KaKaRoT;Metab,1500,/fortnite/KaKaRoT;/fortnite/Metab,,,,,,,
15,ba7rb;ADC,1500,/fortnite/Ba7rb;/fortnite/ADC,,,,,,,
16,5aald;saad,1000,/fortnite/5aald;/fortnite/Saad,,,,,,,
17,Abod;KOSQF,1000,/fortnite/Abod;/fortnite/KOSQF,,,,,,,
18,Spy;Arrow,1000,/fortnite/Spy;/fortnite/Arrow,,,,,,,
19,QnDx;Phantom,1000,/fortnite/QnDx;/fortnite/Phantom,,,,,,,
20,scotch;Mansour,1000,/fortnite/Scotch;/fortnite/Mansour,,,,,,,
21,vimcu;1syc0,500,/fortnite/Vimcu;/fortnite/1syc0,,,,,,,
22,Yonx;Nm7,500,/fortnite/Yonx;/fortnite/NM7,,,,,,,
23,RKNPARS;Jokuneyy,500,/fortnite/RKNPARS;/fortnite/Jokuneyy,,,,,,,
24,shrshf;Lwa,500,/fortnite/Shrshf;/fortnite/Lwa,,,,,,,
25,Ali;Murloc,500,/fortnite/Ali;/fortnite/Murloc,,,,,,,
26,CTM;Adol,200,/fortnite/CTM;/fortnite/Adol,,,,,,,
27,Slinyy;Soonka,200,/fortnite/Slinyy;/fortnite/Soonka,,,,,,,
28,Omaar;Joseph,200,/fortnite/Omaar;/fortnite/Joseph,,,,,,,
29,Tay;ABUFAL7,200,/fortnite/Tay;/fortnite/AbuFal7,,,,,,,
30,Ro7;Astra,200,/fortnite/Ro7;/fortnite/Astra,,,,,,,
31,7man;Aziz,200,/fortnite/7man;/fortnite/Aziz,,,,,,,
32,Tiggz;Kuxen,200,/fortnite/Tiggz;/fortnite/Kuxen,,,,,,,
33,Silxntxz;Clapsy,200,/fortnite/Silxntxz;/fortnite/Clapsy,,,,,,,
34,Txrm;Ptx2,200,/fortnite/Txrm;/fortnite/PTx2,,,,,,,
35,Alemany;Mouro,200,/fortnite/Alemany;/fortnite/Mouro,,,,,,,
36,1Saud;RayanXQ,200,/fortnite/1Saud;/fortnite/RayanXQ,,,,,,,
37,spktah;Kard,200,/fortnite/spktah;/fortnite/Kard,,,,,,,
38,Faisal;Wqzzi,200,/fortnite/FAISAL;/fortnite/Wqzzi,,,,,,,
39,Firexy;Zodi,200,/fortnite/Firexy;/fortnite/Zodi,,,,,,,
40,Amro;Sino,200,/fortnite/Amro;/fortnite/Sino,,,,,,,
41,MMeow;Solid M,200,/fortnite/MMeow;/fortnite/Solid_M,,,,,,,
42,d7my;Try,200,/fortnite/D7my;/fortnite/Try,,,,,,,
43,ld7xiii;Mnawr,200,/fortnite/ld7xiii;/fortnite/Mnawr,,,,,,,
44,Lynch;Stix,200,/fortnite/Lynch;/fortnite/Stix,,,,,,,
45,sohib;Kuro,200,/fortnite/sohib;/fortnite/Kuro,,,,,,,
46,RamadanYT;Lorax,200,/fortnite/RamadanYT;/fortnite/Lorax,,,,,,,
47,Crysh;Fernandinho,200,/fortnite/Crysh;/fortnite/Fernandinho,,,,,,,
48,Tjk;Roty,200,/fortnite/Tjk;/fortnite/Roty,,,,,,,
49,EvilMan;Bneiix,200,/fortnite/EvilMan;/fortnite/Bneiix,,,,,,,
50,Rapido;Magiclem,200,/fortnite/Rapido;/fortnite/Magiclem,,,,,,,
