Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,SwizzY;Vanyak3kk,170000,/fortnite/SwizzY;/fortnite/Vanyak3kk,EU,Duos,50,50,880000,Online,Europe,,2024-05-18,2024-05-19,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2024/Major_2/Europe
2,Chap;t3eny,120000,/fortnite/Chap_(Swiss_player);/fortnite/T3enyy,,,,,,,,,,,
3,Setty;Kami,100000,/fortnite/Setty;/fortnite/Kami,,,,,,,,,,,
4,Vadeal;rezon ay,80000,/fortnite/Vadeal;/fortnite/Rezon_ay,,,,,,,,,,,
5,Andilex;Seyyto,60000,/fortnite/Andilex;/fortnite/Seyyto,,,,,,,,,,,
6,Merstach;Malibuca,50000,/fortnite/Merstach;/fortnite/Malibuca,,,,,,,,,,,
7,Queasy;Th0masHD,40000,/fortnite/Queasy;/fortnite/Th0masHD,,,,,,,,,,,
8,TruleX;Chico,30000,/fortnite/TruleX;/fortnite/Chico,,,,,,,,,,,
9,Fastroki;Robban,20000,/fortnite/Fastroki;/fortnite/Robban,,,,,,,,,,,
10,Wox;Pixie,15000,/fortnite/Wox;/fortnite/Pixie,,,,,,,,,,,
11,Veno;TaySon,10000,/fortnite/Veno;/fortnite/TaySon,,,,,,,,,,,
12,Cringe;Nomzz,10000,/fortnite/Cringe;/fortnite/Nomzz,,,,,,,,,,,
13,Skyboy;Scroll,10000,/fortnite/Skyboy;/fortnite/Scroll,,,,,,,,,,,
14,Klown;Axeforce,10000,/fortnite/Klown;/fortnite/Axeforce,,,,,,,,,,,
15,RELLVIS;DABUEL,10000,/fortnite/RELLVIS;/fortnite/DABUEL,,,,,,,,,,,
16,Destru;Pirozz,8000,/fortnite/Destru;/fortnite/Pirozz,,,,,,,,,,,
17,Deckzee;Eclipse,8000,/fortnite/Deckzee;/fortnite/Eclipse,,,,,,,,,,,
18,Snayzy;PodaSai,8000,/fortnite/Snayzy;/fortnite/PodaSai,,,,,,,,,,,
19,FiR3hUNTER;ve1ryy,8000,/fortnite/FiR3hUNTER;/fortnite/Ve1ryy,,,,,,,,,,,
20,JannisZ;Flickzy,8000,/fortnite/JannisZ;/fortnite/Flickzy,,,,,,,,,,,
21,Mappi;Kiro,6000,/fortnite/Mappi;/fortnite/Kiro,,,,,,,,,,,
22,Srapt;Skrill,6000,/fortnite/Srapt;/fortnite/Skrill,,,,,,,,,,,
23,Purchawa;vexi,6000,/fortnite/Purchawa;/fortnite/Vexi,,,,,,,,,,,
24,trippernn;Fredoxie,6000,/fortnite/Trippernn;/fortnite/Fredoxie,,,,,,,,,,,
25,Kirwa;Hedra,6000,/fortnite/Kirwa;/fortnite/Hedra,,,,,,,,,,,
26,Kombek;Blacha,5000,/fortnite/Kombek;/fortnite/Blacha,,,,,,,,,,,
27,Czb;Nxthan,5000,/fortnite/Czb;/fortnite/Nxthan,,,,,,,,,,,
28,Twi;Jakei,5000,/fortnite/Twi;/fortnite/Jakei,,,,,,,,,,,
29,Howly;NeFrizi,5000,/fortnite/Howly;/fortnite/NeFrizi,,,,,,,,,,,
30,Hlechis;Upl,5000,/fortnite/Hlechis;/fortnite/Upl,,,,,,,,,,,
31,G13ras;charyy,4000,/fortnite/G13ras;/fortnite/Charyy,,,,,,,,,,,
32,vic0;Pinq,4000,/fortnite/Vic0try0na;/fortnite/Pinq,,,,,,,,,,,
33,VoltiaX;CoolKid,4000,/fortnite/VoltiaX;/fortnite/CoolKid,,,,,,,,,,,
34,Finn;Auvahalo,4000,/fortnite/Finn_(German_player);/fortnite/Auvahalo,,,,,,,,,,,
35,Hris;Skvii,4000,/fortnite/Hris;/fortnite/Skvii,,,,,,,,,,,
36,Sangild;MariusCOW,3000,/fortnite/Sangild;/fortnite/MariusCOW,,,,,,,,,,,
37,Toose;Karmy,3000,/fortnite/Toose;/fortnite/Karmy,,,,,,,,,,,
38,Volko;Vortexers,3000,/fortnite/Volko;/fortnite/Vortexers,,,,,,,,,,,
39,dandepuzo;Hizixx,3000,/fortnite/Dandepuzo;/fortnite/Hizixx,,,,,,,,,,,
40,Kielba;Gobaw,3000,/fortnite/Kielba;/fortnite/Gobaw,,,,,,,,,,,
41,Turtle;Cheapz,2000,/fortnite/Turtle;/fortnite/Cheapz,,,,,,,,,,,
42,Eltensy;panzer,2000,/fortnite/Eltensy;/fortnite/Panzer,,,,,,,,,,,
43,Asa;Marco,2000,/fortnite/Asa;/fortnite/Marco,,,,,,,,,,,
44,2Trash;Zohan,2000,/fortnite/2Trash;/fortnite/Zohan,,,,,,,,,,,
45,fant;Sp1aash,2000,/fortnite/Fant;/fortnite/Sp1aash,,,,,,,,,,,
46,Glubschi;Trexer,1000,/fortnite/Glubschi;/fortnite/Trexer,,,,,,,,,,,
47,D00mguy;Ice,1000,/fortnite/D00mguy;/fortnite/Ice_(Greek_player),,,,,,,,,,,
48,Gudn;Forzen,1000,/fortnite/Gudn;/fortnite/Forzen,,,,,,,,,,,
49,Cr1nge;Jakebuca,1000,/fortnite/Cr1nge;/fortnite/Jakebuca,,,,,,,,,,,
50,Gacus;Czesiack,1000,/fortnite/Gacus;/fortnite/Czesiack,,,,,,,,,,,
