Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,VortexM;Jace;Sunz,22500,/fortnite/VortexM;/fortnite/Jace;/fortnite/Sunz,OCE,Trios,33,32,89850,Online,Oceania,,2021-09-04,2021-09-05,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_7/Grand_Finals/Oceania
2,Jynx;Alecc;Worthy,15000,/fortnite/Jynx;/fortnite/Alecc;/fortnite/Worthy,,,,,,,,,,,
3,Suns;Tuii;Alex,9000,/fortnite/Suns;/fortnite/Tuii;/fortnite/Alex,,,,,,,,,,,
4,Remi;Scammed;Xalkerr,6300,/fortnite/Remi;/fortnite/Scammed;/fortnite/Xalkerr,,,,,,,,,,,
5,Sorif;Eshz;raiku,5400,/fortnite/Sorif;/fortnite/Eshz;/fortnite/Raiku,,,,,,,,,,,
6,Bathan;Zedox;Sio,4500,/fortnite/Bathan;/fortnite/Zedox;/fortnite/Sio,,,,,,,,,,,
7,Oreo;Danath;Korq,3900,/fortnite/Oreo;/fortnite/Danath;/fortnite/Korq,,,,,,,,,,,
8,volx;radius;sync,3300,/fortnite/Volx;/fortnite/Radius;/fortnite/Sync,,,,,,,,,,,
9,2Faulty;Mooteea;LunR,2700,/fortnite/2Faulty;/fortnite/Mooteea;/fortnite/LunR,,,,,,,,,,,
10,Raptah;Pumpkin;Psyper,1800,/fortnite/Raptah;/fortnite/Pumpkin;/fortnite/Psyper,,,,,,,,,,,
11,Gazer;Radial;Tekmarr,900,/fortnite/Gazer;/fortnite/Radial;/fortnite/Tekmarr,,,,,,,,,,,
12,Eggy;Gille;Cynical,900,/fortnite/Eggy;/fortnite/Gille;/fortnite/Cynical,,,,,,,,,,,
13,Spiker;Fab;Keemo,900,/fortnite/Spiker;/fortnite/Fab;/fortnite/Keemo,,,,,,,,,,,
14,Macheew;Bhraxyy;Bantis,900,/fortnite/Macheew;/fortnite/Bhrax;/fortnite/Bantis,,,,,,,,,,,
15,Megadan;Fhaqs;Trapped,900,/fortnite/Megadan;/fortnite/Fhaqs;/fortnite/Trapped,,,,,,,,,,,
16,PLPE DJ;Cryz;Marz,750,/fortnite/PLPE_DJ;/fortnite/Cryz;/fortnite/Marz_(OCE_player),,,,,,,,,,,
17,Flenny;kantake;Cyrex,750,/fortnite/Flenny;/fortnite/Kantake;/fortnite/Cyrex,,,,,,,,,,,
18,Goeg;Baily;Price,750,/fortnite/Goeg;/fortnite/Baily;/fortnite/Price,,,,,,,,,,,
19,vMunkk;Glj;Raxism,750,/fortnite/VMunkk;/fortnite/Glj;/fortnite/Raxism,,,,,,,,,,,
20,Qeaxzy;Pace;Saqo,750,/fortnite/Qeaxzy;/fortnite/Pace;/fortnite/Saqo,,,,,,,,,,,
21,Zeif;Zuruuyu;Weeb,600,/fortnite/Zeif;/fortnite/Zuruuyu;/fortnite/Weeb,,,,,,,,,,,
22,Nio;Astoh;Mammal,600,/fortnite/Nio;/fortnite/Astoh;/fortnite/Mammal,,,,,,,,,,,
23,Kelo;Jamal;Kyoto,600,/fortnite/Kelo;/fortnite/Jamal;/fortnite/Kyoto,,,,,,,,,,,
24,Kyro;Wpuc;Corals,600,/fortnite/Kyro;/fortnite/Wpuc;/fortnite/Corals,,,,,,,,,,,
25,Kyaq;Grizz;Guandi,600,/fortnite/Kyaq;/fortnite/Grizz;/fortnite/Guandi,,,,,,,,,,,
26,Kaura;Noknes;CounterFlux,600,/fortnite/Kaura;/fortnite/Noknes;/fortnite/CounterFlux,,,,,,,,,,,
27,Asfit;MoozMah;Tyraxe,600,/fortnite/Asfit;/fortnite/MoozMah;/fortnite/Tyraxe,,,,,,,,,,,
28,Arrest;Oahmedo;Elusive,600,/fortnite/Arrest;/fortnite/Oahmedo;/fortnite/Elusive,,,,,,,,,,,
29,Atwa;Yuleys;Woodzy,600,/fortnite/Atwa;/fortnite/Yuleys;/fortnite/Woodzy,,,,,,,,,,,
30,Infusion;Rainxy;Yixsaa,600,/fortnite/Infusion;/fortnite/Rainxy;/fortnite/Yixsaa,,,,,,,,,,,
31,Kazuki;PhluxZy;Chainz,600,/fortnite/Kazuki;/fortnite/PhluxZy;/fortnite/Chainz,,,,,,,,,,,
32,Ronin;Skvts;Jake,600,/fortnite/Ronin_(OCE_player);/fortnite/Skvts;/fortnite/Jake,,,,,,,,,,,
