Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,kiryache32;stormyrite;Toose,300000,/fortnite/Kiryache32;/fortnite/Stormyrite;/fortnite/Toose,EU,Trios,33,33,2021-09-04,2021-09-05,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_7/Grand_Finals/Europe
2,Hottie;elokratz;trippernn,210000,/fortnite/Hottie;/fortnite/Elokratz;/fortnite/Trippernn,,,,,,,
3,Pinq;nebs;stompy,135000,/fortnite/Pinq;/fortnite/Nebs;/fortnite/Stompy,,,,,,,
4,Setty;Kami;teeq,120000,/fortnite/Setty;/fortnite/Kami;/fortnite/Teeq,,,,,,,
5,veno;TaySon;rezon ay,105000,/fortnite/Veno;/fortnite/TaySon;/fortnite/Rezon_ay,,,,,,,
6,Floki;Clement;Decyptos,90000,/fortnite/Floki;/fortnite/Clement;/fortnite/Decyptos,,,,,,,
7,Hen;JannisZ;Chapix,75000,/fortnite/Hen;/fortnite/JannisZ;/fortnite/Chapix,,,,,,,
8,Vadeal;Noahreyli;aqua,60000,/fortnite/Vadeal;/fortnite/Noahreyli;/fortnite/Aqua,,,,,,,
9,Andilex;4zr;xsweeze,45000,/fortnite/Andilex;/fortnite/4zr;/fortnite/Xsweeze,,,,,,,
10,Safik;97default;Putrick,30000,/fortnite/Safik;/fortnite/97default;/fortnite/Putrick,,,,,,,
11,Refsgaard;Endretta;MrSavage,15000,/fortnite/Refsgaard;/fortnite/Endretta;/fortnite/MrSavage,,,,,,,
12,Kylie;Awaer;bubak,15000,/fortnite/Kylie;/fortnite/Awaer;/fortnite/Bubak,,,,,,,
13,Dokko;Flecken;xKumu,15000,/fortnite/Dokko;/fortnite/Flecken;/fortnite/XKumu,,,,,,,
14,7tor;Siberiajkee;Force,15000,/fortnite/7tor;/fortnite/Siberiajkee;/fortnite/Force,,,,,,,
15,Queasy;TruleX;Jur3ky,15000,/fortnite/Queasy;/fortnite/TruleX;/fortnite/Jur3ky,,,,,,,
16,Umplify;Adn;Matsoe,9000,/fortnite/Umplify;/fortnite/Adn;/fortnite/Matsoe,,,,,,,
17,korol1k;Sp1aash;Mawakha,9000,/fortnite/Korol1k;/fortnite/Sp1aash;/fortnite/Mawakha,,,,,,,
18,RedRush;Xsterioz;Mappi,9000,/fortnite/RedRush;/fortnite/Xsterioz;/fortnite/Mappi,,,,,,,
19,Seanvp;zAndy;Chashy,9000,/fortnite/Seanvp;/fortnite/ZAndy;/fortnite/Chashy,,,,,,,
20,TenZeN;jaggy;Trixi,9000,/fortnite/TenZeN;/fortnite/Jaggy;/fortnite/Trixi,,,,,,,
21,Raifla;Saevid;AstroSMZ,6000,/fortnite/Raifla;/fortnite/Saevid;/fortnite/AstroSMZ,,,,,,,
22,egrm;voxe;Buzz,6000,/fortnite/Egrm;/fortnite/Voxe;/fortnite/Buzz,,,,,,,
23,Ghosty4k;Diablo;Bayon,6000,/fortnite/Ghosty4k;/fortnite/Diablo;/fortnite/Bayon,,,,,,,
24,Folnet;WingS;Karmy,6000,/fortnite/Folnet;/fortnite/WingS;/fortnite/Karmy,,,,,,,
25,JoeFN;benjyfishy;SHAD0W,6000,/fortnite/JoeFN;/fortnite/Benjyfishy;/fortnite/SHAD0W,,,,,,,
26,Rotory;tosialpha;ovLDER,6000,/fortnite/Rotory;/fortnite/Tosialpha;/fortnite/OvLDER,,,,,,,
27,TChypSs;Artskill;XpeR,3600,/fortnite/TChypSs;/fortnite/Artskill;/fortnite/XpeR,,,,,,,
28,Merstach;Malibuca;Shizogod,3600,/fortnite/Merstach;/fortnite/Malibuca;/fortnite/Shizogod,,,,,,,
29,Fastroki;karma;Voidd,3600,/fortnite/Fastroki;/fortnite/Karma;/fortnite/Voidd,,,,,,,
30,Keziix;ZQ;Falconly,3600,/fortnite/Keziix;/fortnite/ZQ;/fortnite/Falconly,,,,,,,
31,bagfiz;Zeston;Hijoe,3600,/fortnite/Bagfiz;/fortnite/Zeston;/fortnite/Hijoe,,,,,,,
32,Aryan;Surprise;fsi,3600,/fortnite/Aryan;/fortnite/Surprise;/fortnite/Fsi,,,,,,,
33,Psy3e8;miknup;Zebre,3600,/fortnite/Psy3e8;/fortnite/Miknup;/fortnite/Zebre,,,,,,,
