Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,FHD;Yonx;NM7,30000,/fortnite/FHD_(Fahad_Almutairi);/fortnite/Yonx;/fortnite/NM7,ME,Trios,33,33,122250,Online,Middle East,,2021-09-04,2021-09-05,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_7/Grand_Finals/Middle_East
2,Adapter;Raed;Snowyka,19500,/fortnite/Adapter;/fortnite/Raed;/fortnite/Snowyka,,,,,,,,,,,
3,Balor;Krool;Metab,12000,/fortnite/Balor;/fortnite/Krool;/fortnite/Metab,,,,,,,,,,,
4,Snowvaks;Kai;AbuFal7,9000,/fortnite/Snowvaks;/fortnite/Kai;/fortnite/AbuFal7,,,,,,,,,,,
5,xJam;Hellonsteam;Murloc,7500,/fortnite/XJam;/fortnite/Hellonsteam;/fortnite/Murloc,,,,,,,,,,,
6,Xx731;Hero;KiritoKun,6600,/fortnite/Xx731;/fortnite/Hero;/fortnite/KiritoKun,,,,,,,,,,,
7,KuKi;Phantom;Nyle,5400,/fortnite/KuKi;/fortnite/Phantom;/fortnite/Nyle,,,,,,,,,,,
8,Spy;IExon;Rapit,4800,/fortnite/Spy;/fortnite/IExon;/fortnite/Rapit,,,,,,,,,,,
9,VagnaR;I4xPRO;Dexefite,4200,/fortnite/VagnaR;/fortnite/I4xPRO;/fortnite/Dexefite,,,,,,,,,,,
10,Speedy;HeiF;7man,2400,/fortnite/Speedy;/fortnite/HeiF;/fortnite/7man,,,,,,,,,,,
11,MK;Mshary;FKS,1350,/fortnite/MK;/fortnite/Mshary_(Mshari_Khaled);/fortnite/FKS,,,,,,,,,,,
12,3BoooD;RdLz;Suly,1350,/fortnite/3BoooD;/fortnite/RdLz;/fortnite/Suly,,,,,,,,,,,
13,FT;Faiisal;Kinqver,1350,/fortnite/FT;/fortnite/Faiisal;/fortnite/Kinqver,,,,,,,,,,,
14,NetloV;Tax;P5EK,1350,/fortnite/NetloV;/fortnite/Tax_(ME_player);/fortnite/P5EK,,,,,,,,,,,
15,Fahad;Mansour;LIQUID,1350,/fortnite/Fahad;/fortnite/Mansour;/fortnite/LIQUID,,,,,,,,,,,
16,Opezor;Rico;Lord,900,/fortnite/Opezor;/fortnite/Azizyache32;/fortnite/Lord,,,,,,,,,,,
17,Naifma7;C2razy;Azzx,900,/fortnite/Naifma7;/fortnite/C2razy;/fortnite/Azzx,,,,,,,,,,,
18,Bleed;Fares;Deatt,900,/fortnite/Bleed;/fortnite/Fares;/fortnite/Deatt,,,,,,,,,,,
19,Kaiz;Originz;Kovolski,900,/fortnite/Kaiz;/fortnite/Originz;/fortnite/Kovolski,,,,,,,,,,,
20,Malkawi;Lacator;KaKaRoT,900,/fortnite/Malkawi;/fortnite/Lacat0r;/fortnite/KaKaRoT,,,,,,,,,,,
21,Steady;3mory;Hiipertoz,900,/fortnite/Steady;/fortnite/3mory;/fortnite/Hiipertoz,,,,,,,,,,,
22,FHD2;Demon;Rv,900,/fortnite/FHD_(Fahad_Yaseer);/fortnite/Demon;/fortnite/Rv,,,,,,,,,,,
23,S7S;Kalgamer710;TrikShotz,900,/fortnite/S7S;/fortnite/Kalgamer710;/fortnite/TrikShotz,,,,,,,,,,,
24,Rivo;LeziX;Tooke,900,/fortnite/Rivo;/fortnite/LeziX;/fortnite/Tooke,,,,,,,,,,,
25,Hulks;Minas;Smsom,900,/fortnite/Hulks;/fortnite/Minas;/fortnite/Smsom,,,,,,,,,,,
26,DRaFTell;D7oom;Naif,900,/fortnite/DRaFTell;/fortnite/D7oom;/fortnite/Naif,,,,,,,,,,,
27,SKULLY;Az2m;OutLaw,600,/fortnite/SKULLY;/fortnite/Az2m;/fortnite/OutLaw,,,,,,,,,,,
28,Haman;Yoitsmee;Hypertropher,600,/fortnite/Haman;/fortnite/Yoitsmee;/fortnite/Hypertropher,,,,,,,,,,,
29,Jokay;M2BK;DNA,600,/fortnite/Jokay;/fortnite/M2BK;/fortnite/DNA,,,,,,,,,,,
30,Khalood;Ski;AX3,600,/fortnite/Khalood;/fortnite/Ski_(ME_player);/fortnite/AX3,,,,,,,,,,,
31,DOOMAH;zxmbie;Star,600,/fortnite/DOOMAH;/fortnite/Zxmbie;/fortnite/Star_(Kuwaiti_player),,,,,,,,,,,
32,Silxntxz;Kero;Atari,600,/fortnite/Silxntxz;/fortnite/Kero;/fortnite/Atari,,,,,,,,,,,
33,FAISAL;Be LiKeWaTeR;Wqzzi,600,/fortnite/FAISAL;/fortnite/Be_LiKeWaTeR;/fortnite/Wqzzi,,,,,,,,,,,
