Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Merstach;Malibuca,170000,/fortnite/Merstach;/fortnite/Malibuca,Global,Duos,50,50,2024-02-24,2024-02-25,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2024/Major_1
2,Queasy;Th0masHD,120000,/fortnite/Queasy;/fortnite/Th0masHD,,,,,,,
3,Kiro;kiduoo,100000,/fortnite/Kiro;/fortnite/Kiduoo,,,,,,,
4,Sangild;MariusCOW,80000,/fortnite/Sangild;/fortnite/MariusCOW,,,,,,,
5,vic0;Pinq,60000,/fortnite/Vic0try0na;/fortnite/Pinq,,,,,,,
6,PabloWingu;bevvys,50000,/fortnite/PabloWingu;/fortnite/Bevvys,,,,,,,
7,Vadeal;rezon ay,40000,/fortnite/Vadeal;/fortnite/Rezon_ay,,,,,,,
8,G13ras;charyy,30000,/fortnite/G13ras;/fortnite/Charyy,,,,,,,
9,LunexHD;M0ne,20000,/fortnite/LunexHD;/fortnite/M0ne,,,,,,,
10,Andilex;Seyyto,15000,/fortnite/Andilex;/fortnite/Seyyto,,,,,,,
11,Nebs;IDrop,10000,/fortnite/Nebs;/fortnite/IDrop,,,,,,,
12,dyox;KaydFN,10000,/fortnite/Dyox;/fortnite/KaydFN,,,,,,,
13,Artskill;Astralsq,10000,/fortnite/Artskill;/fortnite/Astralsq,,,,,,,
14,Deckzee;Eclipse,10000,/fortnite/Deckzee;/fortnite/Eclipse,,,,,,,
15,Veno;TaySon,10000,/fortnite/Veno;/fortnite/TaySon,,,,,,,
16,JannisZ;Flickzy,8000,/fortnite/JannisZ;/fortnite/Flickzy,,,,,,,
17,Wheat;Shamokiy,8000,/fortnite/Wheat;/fortnite/Shamokiy,,,,,,,
18,P1ng;Mikson,8000,/fortnite/P1ng;/fortnite/Mikson,,,,,,,
19,Volko;Vortexers,8000,/fortnite/Volko;/fortnite/Vortexers,,,,,,,
20,Laizen;Loxxx,8000,/fortnite/Laizen;/fortnite/Loxxx,,,,,,,
21,SwizzY;Putrick,6000,/fortnite/SwizzY;/fortnite/Putrick,,,,,,,
22,Wox;Pixie,6000,/fortnite/Wox;/fortnite/Pixie,,,,,,,
23,Noahreyli;Aqua,6000,/fortnite/Noahreyli;/fortnite/Aqua,,,,,,,
24,L0WK3Y;Aryan,6000,/fortnite/L0WK3Y;/fortnite/Aryan,,,,,,,
25,S1neD;Vanyak3kk,6000,/fortnite/S1ned;/fortnite/Vanyak3kk,,,,,,,
26,Cringe;Nomzz,5000,/fortnite/Cringe;/fortnite/Nomzz,,,,,,,
27,Robban;Axeforce,5000,/fortnite/Robban;/fortnite/Axeforce,,,,,,,
28,Skydeun;Shaykoz,5000,/fortnite/Skydeun;/fortnite/Shaykoz,,,,,,,
29,SloxZay;Saphir,5000,/fortnite/SloxZay;/fortnite/Saphir,,,,,,,
30,Pixelpiotr;DABUEL,5000,/fortnite/Pixelpiotr;/fortnite/DABUEL,,,,,,,
31,Darky;DarKiiZ,4000,/fortnite/Darky;/fortnite/DarKiiZ,,,,,,,
32,Hen;Vaske1x,4000,/fortnite/Hen;/fortnite/Vaske1x,,,,,,,
33,Setty;Kami,4000,/fortnite/Setty;/fortnite/Kami,,,,,,,
34,Skyboy;Scroll,4000,/fortnite/Skyboy;/fortnite/Scroll,,,,,,,
35,Hris;Skvii,4000,/fortnite/Hris;/fortnite/Skvii,,,,,,,
36,Misha;t3eny,3000,/fortnite/Misha;/fortnite/T3enyy,,,,,,,
37,Czb;Nxthan,3000,/fortnite/Czb;/fortnite/Nxthan,,,,,,,
38,Purchawa;vexi,3000,/fortnite/Purchawa;/fortnite/Vexi,,,,,,,
39,Mongraal;MrSavage,3000,/fortnite/Mongraal;/fortnite/MrSavage,,,,,,,
40,Fazer;K1nG,3000,/fortnite/Fazer;/fortnite/K1nG,,,,,,,
41,Belusi;Gabix,2000,/fortnite/Belusi;/fortnite/Gabix,,,,,,,
42,Predage;AyarBaffo,2000,/fortnite/Predage;/fortnite/AyarBaffo,,,,,,,
43,Dandir;SnozQQQ,2000,/fortnite/Dandir;/fortnite/SnozQ,,,,,,,
44,Mathi;Robin,2000,/fortnite/Mathi;/fortnite/Robin,,,,,,,
45,MikL;Cheqzie,2000,/fortnite/MikL;/fortnite/Cheqzie,,,,,,,
46,Grolzz;Klown,1000,/fortnite/Grolzz;/fortnite/Klown,,,,,,,
47,Prism;Casperinovic,1000,/fortnite/Prism;/fortnite/Casperinovic,,,,,,,
48,Layn;naytelfg,1000,/fortnite/Layn;/fortnite/Naytelfg,,,,,,,
49,Tjino;Chapix,1000,/fortnite/Tjino;/fortnite/Chapix,,,,,,,
50,Ricbor;Arc,1000,/fortnite/Ricbor;/fortnite/Arc,,,,,,,
