Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,Zagou;Shelom,20000,/fortnite/Zagou;/fortnite/Shelom,AS,Duos,50,50,80000,Online,Asia,,2024-02-24,2024-02-25,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2024/Major_1/Asia
2,XMipoli;Koyota,14000,/fortnite/Mipoli;/fortnite/Koyota,,,,,,,,,,,
3,Minipiyo;FuuKun,11000,/fortnite/Minipiyo;/fortnite/FuuKun,,,,,,,,,,,
4,vitaminsuu;Rakirye,9000,/fortnite/Vitaminsuu;/fortnite/Rakirye,,,,,,,,,,,
5,FU-FU PANDA;Job,6500,/fortnite/FU-FU_PANDA;/fortnite/Job,,,,,,,,,,,
6,Stain;clxxer,4500,/fortnite/StainZ;/fortnite/Jqmix,,,,,,,,,,,
7,Rainy;Buyuriru,3000,/fortnite/Rainy;/fortnite/Buyuriru,,,,,,,,,,,
8,Aim;ZAZI,2600,/fortnite/Aim;/fortnite/SAKI,,,,,,,,,,,
9,Raito;Razeru,2400,/fortnite/Raito;/fortnite/Razeru,,,,,,,,,,,
10,Rime;LODSTK,2000,/fortnite/Rime;/fortnite/LODSTK,,,,,,,,,,,
11,Pepoclip;wickesy,1500,/fortnite/Pepo;/fortnite/Wickesy_(Japanese_player),,,,,,,,,,,
12,Bot;Kimkana,1500,/fortnite/%E3%81%BC%E3%81%A3%E3%81%A8;/fortnite/Kimkana,,,,,,,,,,,
13,Shotadano;Mi-chan,1500,/fortnite/Shotadano;/fortnite/Mi-chan,,,,,,,,,,,
14,Nalu;Luuuke,1500,/fortnite/Nalu;/fortnite/Luuuke,,,,,,,,,,,
15,KanA;Jaemon,1500,/fortnite/KanA;/fortnite/Jaemon,,,,,,,,,,,
16,Taiya;Harukiyo,1000,/fortnite/Tiarr;/fortnite/Harukiyo,,,,,,,,,,,
17,Tayler;Mkmkpapa,1000,/fortnite/Tayler;/fortnite/Russ,,,,,,,,,,,
18,Yukineko;Rintarou,1000,/fortnite/Yukineko;/fortnite/Rintarou,,,,,,,,,,,
19,Shunteyan;Rui,1000,/fortnite/Shunteyan;/fortnite/Rui,,,,,,,,,,,
20,Astell;Jaax,1000,/fortnite/Astell;/fortnite/Jaax,,,,,,,,,,,
21,Zerokun;Larkpex,500,/fortnite/Zerokun;/fortnite/Larkpex,,,,,,,,,,,
22,Rise;yuma,500,/fortnite/Rise_(AS_player);/fortnite/Yuma,,,,,,,,,,,
23,Proboko;DayDus,500,/fortnite/Proboko;/fortnite/Karimu,,,,,,,,,,,
24,Qjac;Riam,500,/fortnite/Qjac;/fortnite/RiaM,,,,,,,,,,,
25,Aster;Teddy,500,/fortnite/Aster;/fortnite/Teddy,,,,,,,,,,,
26,Oren;Athiel,200,/fortnite/Oren;/fortnite/Athiel,,,,,,,,,,,
27,Buckle;CRPS,200,/fortnite/Buckle;/fortnite/CRPS,,,,,,,,,,,
28,Ria;TinkerBel1x,200,/fortnite/Ria;/fortnite/Tinkerbell,,,,,,,,,,,
29,Runa;WildHawk,200,/fortnite/Runa;/fortnite/WildHawk,,,,,,,,,,,
30,PONY;Macyfishy,200,/fortnite/PONY;/fortnite/Macyfishy,,,,,,,,,,,
31,Goefu;Asuka,200,/fortnite/Goefu;/fortnite/Asuka,,,,,,,,,,,
32,LBworks;Koochan,200,/fortnite/LBworks;/fortnite/Koochan,,,,,,,,,,,
33,Todoroki;Banana,200,/fortnite/Todoroki;/fortnite/Banana,,,,,,,,,,,
34,7seq;SEEK,200,/fortnite/7seq;/fortnite/Sinklol,,,,,,,,,,,
35,Zerua;bell,200,/fortnite/Zerua;/fortnite/Bell_(Japanese_player_2),,,,,,,,,,,
36,Albedo;Mana,200,/fortnite/Albedo;/fortnite/Mana_(Japanese_player),,,,,,,,,,,
37,k3L;sp1ker,200,/fortnite/K3L;/fortnite/Sp1ker,,,,,,,,,,,
38,Rik;Flopsy,200,/fortnite/Rik;/fortnite/Flopsy,,,,,,,,,,,
39,TORAA;soufini,200,/fortnite/TORAA;/fortnite/Soufini,,,,,,,,,,,
40,Desway;Freek1ll41k,200,/fortnite/Desway;/fortnite/Freek1ll41k,,,,,,,,,,,
41,LILY;meah,200,/fortnite/LILY;/fortnite/Meah,,,,,,,,,,,
42,Kuakua;Mod,200,/fortnite/Kuakua;/fortnite/Mod,,,,,,,,,,,
43,Alice;Fleder,200,/fortnite/Alice;/fortnite/Fleder,,,,,,,,,,,
44,Yucky;Mqkafishy,200,/fortnite/Yucky;/fortnite/Mqkafishy,,,,,,,,,,,
45,Seljuny;Charu,200,/fortnite/Seljuny;/fortnite/Charu,,,,,,,,,,,
46,Meru;Mixy,200,/fortnite/Meru;/fortnite/Mixy,,,,,,,,,,,
47,negimaru;Life,200,/fortnite/Negimaru;/fortnite/Life,,,,,,,,,,,
48,Zuberu;thikumon,200,/fortnite/Zuberu;/fortnite/Thikumon,,,,,,,,,,,
49,Clover;Nanaro,200,/fortnite/Clover;/fortnite/Nanaro,,,,,,,,,,,
50,danitan;Sayara,200,/fortnite/Danitan;/fortnite/Sayara,,,,,,,,,,,
