Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Cadu;Seeyun,20000,/fortnite/Cadu;/fortnite/Seeyun,BR,Duos,50,50,2024-02-24,2024-02-25,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2024/Major_1/Brazil
2,Nutifps;Renato,14000,/fortnite/Nutifps;/fortnite/Renato,,,,,,,
3,Pardal;Paulinyache32,11000,/fortnite/Pardal;/fortnite/Paulinyache32,,,,,,,
4,Gabzera;KING,9000,/fortnite/Gabzeralindo;/fortnite/KING,,,,,,,
5,GxT;LORD,6500,/fortnite/GxT;/fortnite/LORD,,,,,,,
6,Frans;Edson,4500,/fortnite/Frans;/fortnite/Edson,,,,,,,
7,Pulga;Teuzz,3000,/fortnite/Pulga;/fortnite/Teuzz,,,,,,,
8,916Gon;Night,2600,/fortnite/916Gon;/fortnite/Night,,,,,,,
9,Fuzettin;Spectral,2400,/fortnite/Fuzettin;/fortnite/Spectral,,,,,,,
10,Akla;nathes,2000,/fortnite/Akla;/fortnite/Nathes,,,,,,,
11,Itrol;Romero,1500,/fortnite/Itrol;/fortnite/Romero,,,,,,,
12,Riquelmee;wolfie,1500,/fortnite/Riquelmee;/fortnite/Wolfie,,,,,,,
13,Izuki;Snohxx,1500,/fortnite/Izuki;/fortnite/Snohxx,,,,,,,
14,GSX;Magni,1500,/fortnite/GSX;/fortnite/Magni,,,,,,,
15,Nickz;Randu,1500,/fortnite/Nickz;/fortnite/Randu,,,,,,,
16,Letz;Azizis,1000,/fortnite/Letz;/fortnite/Azizis,,,,,,,
17,Gonzalobtw;Magia Jr,1000,/fortnite/Gonzalobtw;/fortnite/Magia_Jr,,,,,,,
18,kurtz;Tisco,1000,/fortnite/Kurtz;/fortnite/Tisco,,,,,,,
19,Avoxy;Ready,1000,/fortnite/Avoxy;/fortnite/Ready,,,,,,,
20,Stryker;axadasz,1000,/fortnite/Stryker;/fortnite/Axadasz,,,,,,,
21,Buster;Rezet,500,/fortnite/Buster;/fortnite/Rezet,,,,,,,
22,Sad;Jxness,500,/fortnite/Sad;/fortnite/Jxness,,,,,,,
23,Betto;Navars,500,/fortnite/Betto;/fortnite/Navars,,,,,,,
24,Thiagin;Bahiense,500,/fortnite/Thiagin;/fortnite/Bahiense,,,,,,,
25,Strendd;TheFeloz,500,/fortnite/Strendd;/fortnite/TheFeloz,,,,,,,
26,Persa;EdRoadToGlory,200,/fortnite/Persa;/fortnite/EdRoadToGlory,,,,,,,
27,Phzin;Kitoz,200,/fortnite/Phzin;/fortnite/Kitoz,,,,,,,
28,H4wwk;Benado,200,/fortnite/H4wwk;/fortnite/Benado,,,,,,,
29,KBR;Pingu,200,/fortnite/KBR;/fortnite/Pingu,,,,,,,
30,Puzera;Grx,200,/fortnite/Puzera;/fortnite/Grx,,,,,,,
31,Snoopy;Kean,200,/fortnite/Snoopy;/fortnite/Kean,,,,,,,
32,Vxleen;clemxnt,200,/fortnite/Vxleen;/fortnite/Clemxnt,,,,,,,
33,Frosty;Diguera,200,/fortnite/Frosty;/fortnite/Diguera,,,,,,,
34,zaarbiez;Lucxss,200,/fortnite/Zaarbiez;/fortnite/Lucxss,,,,,,,
35,WeY;Scarpa,200,/fortnite/WeY;/fortnite/Scarpa,,,,,,,
36,leozin;BRABOX,200,/fortnite/Leozin;/fortnite/BRABOX,,,,,,,
37,Jxao1x;Bryanvyy,200,/fortnite/Jxao1x;/fortnite/Bryanvyy,,,,,,,
38,KaykyGames;Kchorro,200,/fortnite/KaykyGames;/fortnite/Kchorro,,,,,,,
39,Guizera;Fabin,200,/fortnite/Guizera;/fortnite/Fabin,,,,,,,
40,Parkyn;Myst,200,/fortnite/Parkyn;/fortnite/Myst,,,,,,,
41,LuLuzito;blackoutz,200,/fortnite/LuLuzito;/fortnite/BlackoutZ,,,,,,,
42,Niclix;Grilo,200,/fortnite/Niclix;/fortnite/Grilo,,,,,,,
43,Fishy;Talls,200,/fortnite/Fishy;/fortnite/Talls,,,,,,,
44,Chap;supergui,200,/fortnite/Chap_(Brazilian_player);/fortnite/Supergui,,,,,,,
45,thzx;Gutofps,200,/fortnite/Thzx;/fortnite/Gutofps,,,,,,,
46,Caiodeal;Link,200,/fortnite/Caiodeal;/fortnite/Link_(Brazilian_player),,,,,,,
47,FiveHxnter;Luisinn,200,/fortnite/FiveHxnter;/fortnite/Luisinn,,,,,,,
48,leleoNYC;Enzouzz,200,/fortnite/LeleoNYC;/fortnite/Enzouzz,,,,,,,
49,Softy;Paulin,200,/fortnite/Softy;/fortnite/Paulin,,,,,,,
50,Pietriin;Mitei,200,/fortnite/Pietriin;/fortnite/Mitei,,,,,,,
