Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Setty;Kami,200000,/fortnite/Setty;/fortnite/Kami,Global,Duos,50,50,2022-11-12,2022-11-13,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2022/Invitational/Global
2,Veno;Queasy,140000,/fortnite/Veno;/fortnite/Queasy,,,,,,,
3,Cented;Cold,120000,/fortnite/Cented;/fortnite/Cold,,,,,,,
4,Th0masHD;Trippernn,90000,/fortnite/Th0masHD;/fortnite/Trippernn,,,,,,,
5,Phzin;Kitoz,70000,/fortnite/Phzin;/fortnite/Kitoz,,,,,,,
6,Vortex;Hen,60000,/fortnite/Vortex;/fortnite/Hen,,,,,,,
7,BadSniper;Noahreyli,50000,/fortnite/BadSniper;/fortnite/Noahreyli,,,,,,,
8,JoeFN;zAndy,40000,/fortnite/JoeFN;/fortnite/ZAndy,,,,,,,
9,KBR;Xeat,30000,/fortnite/KBR;/fortnite/Xeat,,,,,,,
10,Smite;Larson,20000,/fortnite/Smite;/fortnite/Larson,,,,,,,
11,Commandment;Avery,16000,/fortnite/Commandment;/fortnite/Avery,,,,,,,
12,Klown;Refsgaard,14000,/fortnite/Klown;/fortnite/Refsgaard,,,,,,,
13,Acorn;Edgey,10000,/fortnite/Acorn;/fortnite/Edgey,,,,,,,
14,Bevvys;Vortexers,9500,/fortnite/Bevvys;/fortnite/Vortexers,,,,,,,
15,Dukez;Clix,8000,/fortnite/Dukez;/fortnite/Clix,,,,,,,
16,Malibuca;Merstach,7000,/fortnite/Malibuca;/fortnite/Merstach,,,,,,,
17,Juu;Yousri,7000,/fortnite/Juu;/fortnite/Yousri,,,,,,,
18,Vic0try0na;Merijn,7000,/fortnite/Vic0try0na;/fortnite/Merijn,,,,,,,
19,Pinq;Anas,7000,/fortnite/Pinq;/fortnite/Anas,,,,,,,
20,TruleX;Chico,7000,/fortnite/TruleX;/fortnite/Chico,,,,,,,
21,Vadeal;JannisZ,6000,/fortnite/Vadeal;/fortnite/JannisZ,,,,,,,
22,Khanada;MackWood,6000,/fortnite/Khanada;/fortnite/MackWood,,,,,,,
23,Robban;Wox,6000,/fortnite/Robban;/fortnite/Wox,,,,,,,
24,Bacca;On1,6000,/fortnite/Bacca;/fortnite/On1,,,,,,,
25,Kewl;Yumi,6000,/fortnite/Kewl;/fortnite/Yumi,,,,,,,
26,K1nG;EdRoadToGlory,4000,/fortnite/K1nG;/fortnite/EdRoadToGlory,,,,,,,
27,EpikWhale;Reet,4000,/fortnite/EpikWhale;/fortnite/Reet,,,,,,,
28,Rapit;Andilex,4000,/fortnite/Rapit;/fortnite/Andilex,,,,,,,
29,Alice;Threats,4000,/fortnite/Alice;/fortnite/Threats,,,,,,,
30,Zagou;Merem,4000,/fortnite/Zagou;/fortnite/Merem,,,,,,,
31,MrSavage;IDrop,3000,/fortnite/MrSavage;/fortnite/IDrop,,,,,,,
32,TaySon;Chapix,3000,/fortnite/TaySon;/fortnite/Chapix,,,,,,,
33,Belusi;Hijoe,3000,/fortnite/Belusi;/fortnite/Hijoe,,,,,,,
34,Runa;Pepo,3000,/fortnite/Runa;/fortnite/Pepo,,,,,,,
35,Fatch;PaMstou,3000,/fortnite/Fatch;/fortnite/PaMstou,,,,,,,
36,Bugha;Mero,2000,/fortnite/Bugha;/fortnite/Mero,,,,,,,
37,Jamper;Peterbot,2000,/fortnite/Jamper;/fortnite/Peterbot,,,,,,,
38,Skram;Chimp,2000,/fortnite/Skram;/fortnite/Chimp,,,,,,,
39,Parz;Rays,2000,/fortnite/Parz;/fortnite/Rays,,,,,,,
40,Grolzz;Rifty,2000,/fortnite/Grolzz;/fortnite/Rifty,,,,,,,
41,PabloWingu;Swag,1500,/fortnite/PabloWingu;/fortnite/Swag,,,,,,,
42,favs;Snacky,1500,/fortnite/Favs;/fortnite/Snacky,,,,,,,
43,Falconer;Hellfire,1500,/fortnite/Falconer;/fortnite/Hellfire,,,,,,,
44,Mikson;artor,1500,/fortnite/Mikson;/fortnite/Artor,,,,,,,
45,Rezon ay;aqua,1500,/fortnite/Rezon_ay;/fortnite/Aqua,,,,,,,
46,Alex;Baily,1000,/fortnite/Alex;/fortnite/Baily,,,,,,,
47,Muz;Looter,1000,/fortnite/Muz;/fortnite/Looter,,,,,,,
48,Basil;Jace,1000,/fortnite/Basil;/fortnite/Jace,,,,,,,
49,Spy;FKS,1000,/fortnite/Spy;/fortnite/FKS,,,,,,,
50,Nov1ce;Retake,1000,/fortnite/Nov1ce;/fortnite/Retake,,,,,,,
