Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,vagnaR;I4xPRO;Dexefite,22500,/fortnite/VagnaR;/fortnite/I4xPRO;/fortnite/Dexefite,ME,Trios,33,33,100800,Online,Middle East,,2020-10-31,2020-11-01,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_4/Grand_Finals/Middle_East
2,KuKi;Mev;Nyle,18000,/fortnite/KuKi;/fortnite/Mev;/fortnite/Nyle,,,,,,,,,,,
3,Hellonsteam;Phantom;Fares,9000,/fortnite/Hellonsteam;/fortnite/Phantom;/fortnite/Fares,,,,,,,,,,,
4,Lozer;Aziz;Metab,6300,/fortnite/Lozer;/fortnite/Aziz;/fortnite/Metab,,,,,,,,,,,
5,Speedy;HeiF;7man,5400,/fortnite/Speedy;/fortnite/HeiF;/fortnite/7man,,,,,,,,,,,
6,Spy;Nasir;Tobi,4500,/fortnite/Spy;/fortnite/Nasir;/fortnite/Tobi,,,,,,,,,,,
7,FHD;Yonx;KiritoKun,3900,/fortnite/FHD_(Fahad_Almutairi);/fortnite/Yonx;/fortnite/KiritoKun,,,,,,,,,,,
8,Akai;Raed;Snowyka,3300,/fortnite/Akai;/fortnite/Raed;/fortnite/Snowyka,,,,,,,,,,,
9,Adapter;LeziX;Hero,2700,/fortnite/Adapter;/fortnite/LeziX;/fortnite/Hero,,,,,,,,,,,
10,QnDx;Rapit;Njby,2100,/fortnite/QnDx;/fortnite/Rapit;/fortnite/Njby,,,,,,,,,,,
11,Modisk;Kai;AbuFal7,1500,/fortnite/Modisk;/fortnite/Kai;/fortnite/AbuFal7,,,,,,,,,,,
12,Linx;A7mdo;Wolf,1500,/fortnite/Linx;/fortnite/A7mdo;/fortnite/Wolf_(ME_player),,,,,,,,,,,
13,Krool;Rizen;Msg,1500,/fortnite/Krool;/fortnite/Rizen;/fortnite/Msg,,,,,,,,,,,
14,Nm7;Rv;LIQUID,1500,/fortnite/NM7;/fortnite/Rv;/fortnite/LIQUID,,,,,,,,,,,
15,Jiren;Obito;Ranger,1500,/fortnite/Jiren;/fortnite/Obito;/fortnite/Ranger_(ME_player),,,,,,,,,,,
16,Steady;Hawk;Sami,1200,/fortnite/Steady;/fortnite/Hawk;/fortnite/Sami_(ME_player),,,,,,,,,,,
17,Lacator;Mjeed;Mansour,1200,/fortnite/Lacat0r;/fortnite/Mjeed;/fortnite/Mansour,,,,,,,,,,,
18,Saad;D7oom;Mufti,1200,/fortnite/Saad_(ME_player_2);/fortnite/D7oom;/fortnite/Mufti,,,,,,,,,,,
19,Demon;IKubars;Lord,1200,/fortnite/Demon;/fortnite/IKubars;/fortnite/Lord,,,,,,,,,,,
20,Balor;Br1ckzl;Stilson,1200,/fortnite/Balor;/fortnite/Br1ckzl;/fortnite/Stilson,,,,,,,,,,,
21,Tox;DaddyFaisal;Teddy,900,/fortnite/Tox;/fortnite/DaddyFaisal;/fortnite/Teddy_(ME_player),,,,,,,,,,,
22,MESSi;AgPro;Webs,900,/fortnite/MESSi;/fortnite/AgPro;/fortnite/Webs_(ME_player),,,,,,,,,,,
23,LORDUID;Fahad;Criminal,900,/fortnite/LORDUID;/fortnite/Fahad;/fortnite/Criminal,,,,,,,,,,,
24,Krista;Xander;A7med,900,/fortnite/Krista;/fortnite/Xander;/fortnite/A7med,,,,,,,,,,,
25,Ech0;D7M;JABR,900,/fortnite/Ech0;/fortnite/D7M;/fortnite/JABR,,,,,,,,,,,
26,demon x;Moon;Toggle,900,/fortnite/Demon_x;/fortnite/Moon;/fortnite/Toggle,,,,,,,,,,,
27,Zeeom;MrDom;TrikShotz,600,/fortnite/Zeeom;/fortnite/MrDom;/fortnite/TrikShotz,,,,,,,,,,,
28,7Mood;Abdulelah;3z,600,/fortnite/7Mood;/fortnite/Abdulelah;/fortnite/3z,,,,,,,,,,,
29,Roadkiller;Flash;Twistnator,600,/fortnite/Roadkiller;/fortnite/Flash_(Pakistani_player);/fortnite/Twistnator,,,,,,,,,,,
30,Khalood;Minas;Zau,600,/fortnite/Khalood;/fortnite/Minas;/fortnite/Zau,,,,,,,,,,,
31,Msiddig;Siddig;y7soon,600,/fortnite/Msiddig;/fortnite/Siddig;/fortnite/Y7soon,,,,,,,,,,,
32,Sul;Az2m;OutLaw,600,/fortnite/Sul;/fortnite/Az2m;/fortnite/OutLaw,,,,,,,,,,,
33,Odeh;Malkawi;K7alidv,600,/fortnite/Odeh;/fortnite/Malkawi;/fortnite/K7alidv,,,,,,,,,,,
