Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Ruri;Maufin;Bob,22500,/fortnite/Ruri;/fortnite/Maufin;/fortnite/Bob,AS,Trios,33,33,2020-10-31,2020-11-01,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_4/Grand_Finals/Asia
2,Rainy;miya;Yusea,18000,/fortnite/Rainy;/fortnite/Miya;/fortnite/Yusea,,,,,,,
3,Qjac;WildHawk;Naetor,9000,/fortnite/Qjac;/fortnite/WildHawk;/fortnite/Naetor,,,,,,,
4,Maesar;Macyfishy;Shinck,6300,/fortnite/Maesar;/fortnite/Macyfishy;/fortnite/Shinck,,,,,,,
5,Lettuce;Ess;Hamuppi,5400,/fortnite/Lettuce;/fortnite/Ess;/fortnite/Hamuppi,,,,,,,
6,SexyBoy;Quickss;Backho,4500,/fortnite/SexyBoy;/fortnite/Quickss;/fortnite/Backho,,,,,,,
7,esteban;Psyduck;Misty Aim,3900,/fortnite/Esteban;/fortnite/Psyduck;/fortnite/Misty_Aim,,,,,,,
8,Seak;Peterpan;FaxFox,3300,/fortnite/Seak;/fortnite/Peterpan;/fortnite/FaxFox,,,,,,,
9,Chocoluv;Debs;Fleder,2700,/fortnite/Chocoluv;/fortnite/Debs;/fortnite/Fleder,,,,,,,
10,2SNgNl;fa1zzy;Joyza,2100,/fortnite/2SNgNl;/fortnite/Fa1zzy;/fortnite/Jozya,,,,,,,
11,stork;Allen;Clemens,1500,/fortnite/Stork;/fortnite/Allen;/fortnite/Clemens,,,,,,,
12,Ragis;Kurara;Buyuriru,1500,/fortnite/Ragis;/fortnite/Kurara;/fortnite/Buyuriru,,,,,,,
13,RizArt;Alice;Swillium,1500,/fortnite/RizArt;/fortnite/Alice;/fortnite/Swillium,,,,,,,
14,Goromaru;iNyy;Rimr,1500,/fortnite/Goromaru;/fortnite/INyy;/fortnite/Rimr,,,,,,,
15,Rui;Tatto;Scarlet,1500,/fortnite/Rui;/fortnite/Tatto;/fortnite/Scarlet,,,,,,,
16,Ragna;Ren;Bottodango,1200,/fortnite/Ragna;/fortnite/Ren;/fortnite/Bottodango,,,,,,,
17,Korox;tzuyu;Yama,1200,/fortnite/Korox;/fortnite/Tzuyu;/fortnite/YAMA,,,,,,,
18,Shintama;Renkon;wickesy,1200,/fortnite/Shintama;/fortnite/Renkon;/fortnite/Wickesy_(Japanese_player),,,,,,,
19,Ratatouille;Atlxntid;overStun,1200,/fortnite/Ratatouille;/fortnite/Atlxntid;/fortnite/OverStun,,,,,,,
20,Lulu;Runa;Yuuyuu,1200,/fortnite/Lulu;/fortnite/Runa;/fortnite/Yuuyuu,,,,,,,
21,HIRO;KUREN;Rocca,900,/fortnite/HIRO;/fortnite/KUREN;/fortnite/Rocca,,,,,,,
22,Pachi;raru;Pina,900,/fortnite/Pachi;/fortnite/Raru;/fortnite/Pina,,,,,,,
23,Shunsyan;Fire;Pega,900,/fortnite/Shunsyan;/fortnite/Fire;/fortnite/Pega,,,,,,,
24,Onigiri;Sittle;Sofia,900,/fortnite/Onigiri;/fortnite/Sittle;/fortnite/Sofia,,,,,,,
25,Shu;Aim;Harukiyo,900,/fortnite/Shu;/fortnite/Aim;/fortnite/Harukiyo,,,,,,,
26,ShiroA;ALBB;SUGAR,900,/fortnite/ShiroA;/fortnite/ALBB;/fortnite/SUGAR,,,,,,,
27,Unosuke;Lea;Otome,600,/fortnite/Unosuke;/fortnite/Lea;/fortnite/Otome,,,,,,,
28,xEllthuR;XMipoli;Pote,600,/fortnite/XEllthuR;/fortnite/Mipoli;/fortnite/Pote,,,,,,,
29,Rialy;Ryle;Tax,600,/fortnite/Rialy;/fortnite/Ryle;/fortnite/Tax,,,,,,,
30,Desway;Zotax;Shamokiy,600,/fortnite/Desway;/fortnite/Zotax;/fortnite/Shamokiy,,,,,,,
31,L4ex;Stunt;Merthy,600,/fortnite/L4ex;/fortnite/Stunt;/fortnite/Merthy,,,,,,,
32,Mathew;Toxxen;Frenzy,600,/fortnite/Mathew_(Korean_player);/fortnite/Toxxen;/fortnite/Frenzy_(South_Korean_player),,,,,,,
33,Lightlx;Shely;mokozu,600,/fortnite/Lightlx;/fortnite/Shely;/fortnite/Mokozu,,,,,,,
