Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Arkhram;rehx;EpikWhale,45000,/fortnite/Arkhram;/fortnite/Rehx;/fortnite/EpikWhale,NAW,Trios,33,33,2020-10-31,2020-11-01,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_4/Grand_Finals/North_America_West
2,little;Temple;Jay,30000,/fortnite/Little;/fortnite/Temple;/fortnite/Jay,,,,,,,
3,Kenshi;Maken;Dog,27000,/fortnite/Kenshi;/fortnite/Maken;/fortnite/Dog,,,,,,,
4,Falconer;Tavern;4DRStorm,22500,/fortnite/Falconer;/fortnite/Tavern;/fortnite/4DRStorm,,,,,,,
5,Reet;favs;wavyjacob,16500,/fortnite/Reet;/fortnite/Favs;/fortnite/Wavyjacob,,,,,,,
6,symetrical;Mony;jayrosez,10500,/fortnite/Symetrical;/fortnite/Mony;/fortnite/Jayrosez,,,,,,,
7,slim;Nitrix;zinqxz,7500,/fortnite/Slim;/fortnite/Nitrix;/fortnite/Zinqxz,,,,,,,
8,caleb;Bumboy;verT,4500,/fortnite/Caleb;/fortnite/Bumboy;/fortnite/VerT,,,,,,,
9,Dexteriity;Kono;salvo,3600,/fortnite/Dexteriity;/fortnite/Kono;/fortnite/Salvo,,,,,,,
10,RichHomieQuinn;Lxdesman;Middi,3000,/fortnite/RichHomieQuinn;/fortnite/Lxdesman;/fortnite/Middi,,,,,,,
11,g0dku;Triggy;Vayne,2100,/fortnite/G0dku;/fortnite/Triggy;/fortnite/Vayne,,,,,,,
12,Litzinio;Vinny;Reguletor,2100,/fortnite/Litzinio;/fortnite/Vinny;/fortnite/Reguletor,,,,,,,
13,Beast;Tautai;Wheels,2100,/fortnite/Beast;/fortnite/Tautai;/fortnite/Wheels,,,,,,,
14,alithy;Rift;Frapai,2100,/fortnite/Alithy;/fortnite/Rift;/fortnite/Frapai,,,,,,,
15,Nach;slays;Powur,2100,/fortnite/Nach;/fortnite/Slays;/fortnite/Powur,,,,,,,
16,Optimal;Snow;Toff,1500,/fortnite/Optimal;/fortnite/Snow;/fortnite/Toff,,,,,,,
17,Cyrzr;Feared;Dylannx,1500,/fortnite/Cyrzr;/fortnite/Feared;/fortnite/Dylannx,,,,,,,
18,FJAA;Coach Chad;Extinct,1500,/fortnite/FJAA;/fortnite/Coach_Chad;/fortnite/Extinct,,,,,,,
19,Trashy;exe;Walrus,1500,/fortnite/Trashy_(NAW_player);/fortnite/Exe;/fortnite/Walrus,,,,,,,
20,spideyy;Blizy;Nate,1500,/fortnite/Spideyy;/fortnite/Blizy;/fortnite/Nate_(NA_player),,,,,,,
21,Snacky;Unsightly;Chris,1200,/fortnite/Snacky;/fortnite/Unsightly;/fortnite/Chris,,,,,,,
22,Alexx;Nedak;Lucas,1200,/fortnite/Alexx;/fortnite/Nedak;/fortnite/Lucas,,,,,,,
23,ThaiTanks;KadenOX;Sake,1200,/fortnite/ThaiTanks;/fortnite/KadenOX;/fortnite/Sake,,,,,,,
24,Prollo;Former;Chase,1200,/fortnite/Prollo;/fortnite/Former;/fortnite/Chase,,,,,,,
25,Tidal;Skillz eVe;Mechton,1200,/fortnite/Tidal;/fortnite/Skillz_eVe;/fortnite/Mechton,,,,,,,
26,Scrub;Ggeez;Venor,1200,/fortnite/Scrub;/fortnite/Ggeez;/fortnite/Venor,,,,,,,
27,Twiko;Healthy1x;Royce,900,/fortnite/Twiko;/fortnite/Healthy1x;/fortnite/Royce,,,,,,,
28,Sean;Criizux;Domo,900,/fortnite/Sean;/fortnite/Criizux;/fortnite/Domo,,,,,,,
29,WAVE;Hov;Howdy,900,/fortnite/WAVE;/fortnite/Hov;/fortnite/Howdy,,,,,,,
30,kuuzii;Quack;Lollicker,900,/fortnite/kuuzii;/fortnite/Quack;/fortnite/Lollicker,,,,,,,
31,Nanos;Vanillaz;Slowfo,900,/fortnite/Nanos;/fortnite/Vanillaz;/fortnite/Slowfo,,,,,,,
32,NolbertoEZ;Pepper;Swarm,900,/fortnite/NolbertoEZ;/fortnite/Pepper_(NAW_player);/fortnite/Swarm,,,,,,,
33,Major;Hanson;Pigmento,900,/fortnite/Major;/fortnite/Hanson;/fortnite/Pigmento,,,,,,,
