Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,Ryle;Rimuru,10000,/fortnite/Ryle;/fortnite/Rimuru,AS,Duos,50,50,80000,Online,Asia,,2020-04-19,2020-04-19,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_2/Grand_Finals/Asia
2,Naetor;Scarlet,9000,/fortnite/Naetor;/fortnite/Scarlet,,,,,,,,,,,
3,XMipoli;Merthy,8000,/fortnite/Mipoli;/fortnite/Merthy,,,,,,,,,,,
4,Alice;Swillium,7000,/fortnite/Alice;/fortnite/Swillium,,,,,,,,,,,
5,Peterpan;FaxFox,6000,/fortnite/Peterpan;/fortnite/FaxFox,,,,,,,,,,,
6,Aim;KiLuA,5000,/fortnite/Aim;/fortnite/KiLuA,,,,,,,,,,,
7,Pachi;Pina,4000,/fortnite/Pachi;/fortnite/Pina,,,,,,,,,,,
8,Shu;Divqx,3000,/fortnite/Shu;/fortnite/Divqx,,,,,,,,,,,
9,Lark;Ragis,2300,/fortnite/Lark;/fortnite/Ragis,,,,,,,,,,,
10,Merem;Erima,1700,/fortnite/Merem;/fortnite/Erima,,,,,,,,,,,
11,esteban;Backho,1000,/fortnite/Esteban;/fortnite/Backho,,,,,,,,,,,
12,Phazma;Nemutaiyo,1000,/fortnite/%E3%81%9B%E3%81%93%E3%81%95%E3%81%BE;/fortnite/Nemutaiyo,,,,,,,,,,,
13,Macyfishy;Shinck,1000,/fortnite/Macyfishy;/fortnite/Shinck,,,,,,,,,,,
14,SinOoh;Envy,1000,/fortnite/SinOoh;/fortnite/Envy,,,,,,,,,,,
15,NeNd;Debs,1000,/fortnite/NeNd;/fortnite/Debs,,,,,,,,,,,
16,Makinto;Samāsāfin,650,/fortnite/Makinto;/fortnite/Sam%C4%81s%C4%81fin,,,,,,,,,,,
17,Oranu;rararand,650,/fortnite/Oranu;/fortnite/Rararand,,,,,,,,,,,
18,Kuon;Zazi,650,/fortnite/Kuon;/fortnite/SAKI,,,,,,,,,,,
19,HIRO;Rui,650,/fortnite/HIRO;/fortnite/Rui,,,,,,,,,,,
20,Maufin;Bob,650,/fortnite/Maufin;/fortnite/Bob,,,,,,,,,,,
21,KUREN;Harukiyo,650,/fortnite/KUREN;/fortnite/Harukiyo,,,,,,,,,,,
22,Peta;Rupa,650,/fortnite/Peta;/fortnite/Rupa,,,,,,,,,,,
23,Hood.J;Quickss,650,/fortnite/Hood.J;/fortnite/Quickss,,,,,,,,,,,
24,Fortik;Chipson,650,/fortnite/FORTIK;/fortnite/Chipson,,,,,,,,,,,
25,Tori;Masaki,650,/fortnite/Tori;/fortnite/Masaki,,,,,,,,,,,
26,Donzaurus;selenium,500,/fortnite/Donzaurus;/fortnite/Selenium,,,,,,,,,,,
27,henceforth;Yowaiho,500,/fortnite/Henceforth;/fortnite/Yowaiho,,,,,,,,,,,
28,r1val;Quala,500,/fortnite/R1val;/fortnite/Quala,,,,,,,,,,,
29,Hamuppi;Lettuce,500,/fortnite/Hamuppi;/fortnite/Lettuce,,,,,,,,,,,
30,MaySon;Ikushisu,500,/fortnite/MaySon;/fortnite/Ikushisu,,,,,,,,,,,
31,2SNgNl;Jozya,500,/fortnite/2SNgNl;/fortnite/Jozya,,,,,,,,,,,
32,raru;Goma,500,/fortnite/Raru;/fortnite/Goma,,,,,,,,,,,
33,Horde;Jinu,500,/fortnite/Horde;/fortnite/Sopra,,,,,,,,,,,
34,Naikara;Skafishy,500,/fortnite/Naikara;/fortnite/Skafishy,,,,,,,,,,,
35,GODRabbit;Fleder,500,/fortnite/GODRabbit;/fortnite/Fleder,,,,,,,,,,,
36,Fire;Saruzy,500,/fortnite/Fire;/fortnite/Saruzy,,,,,,,,,,,
37,Stork;Velcia,500,/fortnite/Stork;/fortnite/Velcia,,,,,,,,,,,
38,Shironeko;Melon,500,/fortnite/Shironeko;/fortnite/Melon,,,,,,,,,,,
39,NineKTN;Salam,500,/fortnite/NineKTN;/fortnite/Salam,,,,,,,,,,,
40,Shunsyan;Pega,500,/fortnite/Shunsyan;/fortnite/Pega,,,,,,,,,,,
41,Sealdom;Tatto,500,/fortnite/Sealdom;/fortnite/Tatto,,,,,,,,,,,
42,Inmou;Cion,500,/fortnite/Inmou;/fortnite/Cion,,,,,,,,,,,
43,Orega;Shirohige,500,/fortnite/Orega;/fortnite/Shirohige,,,,,,,,,,,
44,RoxeAlice;RemiezhzIa,500,/fortnite/RoxeAlice;/fortnite/RemiezhzIa,,,,,,,,,,,
45,Allen;Taka,500,/fortnite/Allen;/fortnite/Taka_(Japanese_player),,,,,,,,,,,
46,Zeru;Arkrin,500,/fortnite/Zeru;/fortnite/Arkrin,,,,,,,,,,,
47,Zotax;Leyyner,500,/fortnite/Zotax;/fortnite/Leyyner,,,,,,,,,,,
48,Kogane;Korox,500,/fortnite/Kogane;/fortnite/Korox,,,,,,,,,,,
49,Malta;Shuga,500,/fortnite/Malta;/fortnite/Shuga,,,,,,,,,,,
50,Ess;Kurara,500,/fortnite/Ess;/fortnite/Kurara,,,,,,,,,,,
