Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Bacca;Parz;PXMP,45000,/fortnite/Bacca;/fortnite/Parz;/fortnite/Pxmp,NAW,Trios,33,32,2025-08-02,2025-08-03,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2025/Major_3/North_America_West
2,Ark;Sxhool;Salko,27000,/fortnite/Ark;/fortnite/Sxhool;/fortnite/Salko,,,,,,,
3,VicterV;EpikWhale;paper,18000,/fortnite/VicterV;/fortnite/EpikWhale;/fortnite/Paper,,,,,,,
4,Silxzys;Cyrzr;Velo,15300,/fortnite/Silxzys;/fortnite/Cyrzr;/fortnite/Velo,,,,,,,
5,phoenix;Mero;THORIK,11700,/fortnite/Phoenix;/fortnite/Mero;/fortnite/Thor,,,,,,,
6,Raygun;Jemitty;LgndryBanana,7200,/fortnite/Ratgun;/fortnite/Jemitty;/fortnite/LegendaryBanana,,,,,,,
7,Bucke;Okis;Vergo,7200,/fortnite/Bucke;/fortnite/Okis;/fortnite/Vergo,,,,,,,
8,xenon;vorx;Freeze,7200,/fortnite/Xenon;/fortnite/Vorx;/fortnite/Freeze,,,,,,,
9,Source;Yumi;Convic,7200,/fortnite/Source;/fortnite/Yumi;/fortnite/Convic,,,,,,,
10,Hajuu;purebx;Creep,7200,/fortnite/Hajuu;/fortnite/Purebx;/fortnite/CreepWtf,,,,,,,
11,Munk;qasruh;Highr,3600,/fortnite/Munk;/fortnite/Qasruh;/fortnite/Highr,,,,,,,
12,Cofts;sudds;Bdawg,3600,/fortnite/Cofts;/fortnite/Sudds;/fortnite/Bdawg,,,,,,,
13,Mannii14;Yasir;Flinty,3600,/fortnite/Mannii14;/fortnite/Yasir;/fortnite/Flinty,,,,,,,
14,Diegallo;wifi;zaire,3600,/fortnite/Diegallo;/fortnite/Wifi;/fortnite/Zaire,,,,,,,
15,Razez;Retro;Evolved,3600,/fortnite/Razez;/fortnite/Retro;/fortnite/Evolved,,,,,,,
16,Poppin;Snivy;Dark,1800,/fortnite/Poppin;/fortnite/Snivy;/fortnite/Dark,,,,,,,
17,Akau;Flash;Ty,1800,/fortnite/Akau;/fortnite/Flash;/fortnite/Ty,,,,,,,
18,defiable;Vanillaz;Zookez,1800,/fortnite/Defiable;/fortnite/Vanillaz;/fortnite/Zookez,,,,,,,
19,Xpon;Resypical;Krimz,1800,/fortnite/Xpon;/fortnite/Resypical;/fortnite/Krimz,,,,,,,
20,Keen;Blink;Darts,1800,/fortnite/Keen;/fortnite/Blink;/fortnite/Darts,,,,,,,
21,chasefv;Extinct;Larccoz,0,/fortnite/Chasefv;/fortnite/Extinct;/fortnite/Larccoz,,,,,,,
22,Botify;Shipski;uxsif,0,/fortnite/Botify;/fortnite/Shipski;/fortnite/Uxsif,,,,,,,
23,lucksfv;Rapid;Centro,0,/fortnite/Lucksfv;/fortnite/Rapid_(NA_player_2);/fortnite/Centro,,,,,,,
24,Dolla;Flech;Clukz,0,/fortnite/Dolla;/fortnite/Flech;/fortnite/Clukz,,,,,,,
25,Tamakii;sole;Sesro,0,/fortnite/Tamakii;/fortnite/Sole;/fortnite/Sesro,,,,,,,
26,Joshlol;clouds;Skix,0,/fortnite/Joshlol;/fortnite/clouds;/fortnite/Skix,,,,,,,
27,Kika;oc;senz,0,/fortnite/Kika;/fortnite/Oc;/fortnite/Senz,,,,,,,
28,crot2b;Blzerd;Crank,0,/fortnite/Crot2b;/fortnite/Blzerd;/fortnite/Crank,,,,,,,
29,snowwy;Cynical;kjcoin,0,/fortnite/Snowwy;/fortnite/Cynical;/fortnite/Kjcoin,,,,,,,
30,Sepz;Kernel;sambtw,0,/fortnite/Sepz;/fortnite/Kernel;/fortnite/Sambtw,,,,,,,
31,Smitty;yen;ollie,0,/fortnite/Smitty;/fortnite/yen;/fortnite/ollie,,,,,,,
32,Spoky;marx;yak,0,/fortnite/Spoky;/fortnite/marx;/fortnite/yak,,,,,,,
