Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Balor;Adapter;Mansour,27000,/fortnite/Balor;/fortnite/Adapter;/fortnite/Mansour,ME,Trios,33,32,2025-08-02,2025-08-03,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2025/Major_3/Middle_East
2,Yassen;Fatla;SHRSHF,13500,/fortnite/Yassen;/fortnite/Fatla;/fortnite/Shrshf,,,,,,,
3,5aald;FKS;Hero,9000,/fortnite/5aald;/fortnite/FKS;/fortnite/Hero,,,,,,,
4,VoltiaX;Rxtr;Escdark,7650,/fortnite/VoltiaX;/fortnite/RXTR;/fortnite/Escdark,,,,,,,
5,TuNa;Dandir;SnozQ,5850,/fortnite/TuNa;/fortnite/Dandir;/fortnite/SnozQ,,,,,,,
6,Snowy;saad;Rew,3600,/fortnite/Snowy;/fortnite/Saad;/fortnite/Rew,,,,,,,
7,Hellonsteam;Rapit;P5EK,3600,/fortnite/Hellonsteam;/fortnite/Rapit;/fortnite/P5EK,,,,,,,
8,FHD;Kalgamer;SaLva,3600,/fortnite/FHD_(Fahad_Yaseer);/fortnite/Kalgamer710;/fortnite/Salvatore,,,,,,,
9,SoMiN;Tiggz;DaNicush,3600,/fortnite/SoMiN;/fortnite/Tiggz;/fortnite/DaNicush,,,,,,,
10,itay;Zenox;Sultanfv,3600,/fortnite/Itay;/fortnite/Zenox;/fortnite/Sultanfv,,,,,,,
11,Rvvr;Kalki;Moda,1800,/fortnite/Rvvry;/fortnite/Kalki;/fortnite/Moda200896,,,,,,,
12,Osama;Solid M;Slay,1800,/fortnite/Osama;/fortnite/Solid_M;/fortnite/Slay,,,,,,,
13,L7N;KOSQF;Yo7med,1800,/fortnite/L7N;/fortnite/KOSQF;/fortnite/Yo7med,,,,,,,
14,Snowvaks;7man;Bd,1800,/fortnite/Snowvaks;/fortnite/7man;/fortnite/Bd,,,,,,,
15,LvR;Nachiiri;Kodex,1800,/fortnite/LvR;/fortnite/Nachiiri;/fortnite/Kodex,,,,,,,
16,7xde;Adol;matrx,0,/fortnite/7xde;/fortnite/Adol;/fortnite/Matrx,,,,,,,
17,Po;Try;Rovl,0,/fortnite/Po;/fortnite/Try;/fortnite/Rovl,,,,,,,
18,OB;Phantom;Morix,0,/fortnite/OB;/fortnite/Phantom;/fortnite/Morix,,,,,,,
19,Battal;xViperzz;SPIN,0,/fortnite/Battal;/fortnite/XViperzz;/fortnite/SPIN,,,,,,,
20,QnDx;Arrow;CoolKid,0,/fortnite/QnDx;/fortnite/Arrow;/fortnite/CoolKid,,,,,,,
21,Pluey;3jmy;d7my,0,/fortnite/Pluey;/fortnite/3jmy;/fortnite/D7my,,,,,,,
22,Sultan;1Saud;Mjr,0,/fortnite/Sultan;/fortnite/1Saud;/fortnite/Mjr,,,,,,,
23,Abood;saw7;Stark,0,/fortnite/Abood;/fortnite/Saw7;/fortnite/Stark,,,,,,,
24,Eliite;im3r8q;Fzex,0,/fortnite/Eliite;/fortnite/Im3r8q;/fortnite/Fzex,,,,,,,
25,abod3k;hamni;ibsftw,0,/fortnite/Abod3k;/fortnite/Hamni;/fortnite/Ibsftw,,,,,,,
26,Zayroz;Fort1x;Mxmio,0,/fortnite/Zayroz;/fortnite/Fort1x;/fortnite/Mxmio,,,,,,,
27,3bood;xHype;Controller,0,/fortnite/3bood;/fortnite/XHype;/fortnite/Controller,,,,,,,
28,Kaez;EpikRat;Adriaht,0,/fortnite/Kaez;/fortnite/EpikRat;/fortnite/Adriaht,,,,,,,
29,Mkh;Yaz;Hza3,0,/fortnite/Mkh;/fortnite/Yaz;/fortnite/Hza3,,,,,,,
30,ROIT;Lwa;Hasona,0,/fortnite/ROIT;/fortnite/Lwa;/fortnite/Hasona,,,,,,,
31,dedo;fahodi;OSAMA,0,/fortnite/Dedo;/fortnite/Fahodi;/fortnite/OSAMA,,,,,,,
32,Jokuneyy;i_Marco;Basel,0,/fortnite/Jokuneyy;/fortnite/I_Marco;/fortnite/Basel,,,,,,,
