Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Zagou;Merem,40000,/fortnite/Zagou;/fortnite/Merem,AS,Duos,50,50,2022-08-13,2022-08-14,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_3/Season_3/Grand_Finals/Asia
2,Tori;raru,30000,/fortnite/Tori;/fortnite/Raru,,,,,,,
3,NqRu;XMipoli,24000,/fortnite/NqRu;/fortnite/Mipoli,,,,,,,
4,Runa;Pepoclip,18000,/fortnite/Runa;/fortnite/Pepo,,,,,,,
5,Allen;Leyyner,16000,/fortnite/Allen;/fortnite/Leyyner,,,,,,,
6,Rainy;Albedo,14000,/fortnite/Rainy;/fortnite/Albedo,,,,,,,
7,SwizzY;Shamokiy,12000,/fortnite/SwizzY;/fortnite/Shamokiy,,,,,,,
8,Alice;wickesy,10000,/fortnite/Alice;/fortnite/Wickesy_(Japanese_player),,,,,,,
9,LODSTK;Riam,8000,/fortnite/LODSTK;/fortnite/RiaM,,,,,,,
10,Vall;Michael8,6000,/fortnite/Vall;/fortnite/Michael.,,,,,,,
11,Peterpan;Backho,4000,/fortnite/Peterpan;/fortnite/Backho,,,,,,,
12,WildHawk;clxxer,4000,/fortnite/WildHawk;/fortnite/Jqmix,,,,,,,
13,Fortik;Jozya,4000,/fortnite/FORTIK;/fortnite/Jozya,,,,,,,
14,Maufin;Dokn,4000,/fortnite/Maufin;/fortnite/Dokn,,,,,,,
15,nayker;HENTH,4000,/fortnite/Nayker;/fortnite/Henth,,,,,,,
16,Misty Aim;FaxFox,3000,/fortnite/Misty_Aim;/fortnite/FaxFox,,,,,,,
17,Rime;Debs,3000,/fortnite/Rime;/fortnite/Debs,,,,,,,
18,Kogane;Aim,3000,/fortnite/Kogane;/fortnite/Aim,,,,,,,
19,Fleder;Harukiyo,3000,/fortnite/Fleder;/fortnite/Harukiyo,,,,,,,
20,Chocoluv;ZAZI,3000,/fortnite/Chocoluv;/fortnite/SAKI,,,,,,,
21,Phazma;Goma,2000,/fortnite/%E3%81%9B%E3%81%93%E3%81%95%E3%81%BE;/fortnite/Goma,,,,,,,
22,yuma;SEEK,2000,/fortnite/Yuma;/fortnite/Sinklol,,,,,,,
23,Ren;Shinck,2000,/fortnite/Ren;/fortnite/Shinck,,,,,,,
24,Mainlyox;BOBY,2000,/fortnite/Mainly;/fortnite/Bobik1ng,,,,,,,
25,miya;Rui,2000,/fortnite/Miya;/fortnite/Rui,,,,,,,
26,KENTAch;Jaemon,1200,/fortnite/KENTAch;/fortnite/Jaemon,,,,,,,
27,Qjac;Naetor,1200,/fortnite/Qjac;/fortnite/Naetor,,,,,,,
28,gotkota;7seq,1200,/fortnite/Gotkota;/fortnite/7seq,,,,,,,
29,Taiya;Rack,1200,/fortnite/Tiarr;/fortnite/Rack,,,,,,,
30,Minipiyo;bykn,1200,/fortnite/Minipiyo;/fortnite/Bykn,,,,,,,
31,Panda;Sabavell,800,/fortnite/Panda_(Japanese_player);/fortnite/Sabavell,,,,,,,
32,Ria;Noa,800,/fortnite/Ria;/fortnite/Noa,,,,,,,
33,Riru;Yama,800,/fortnite/Riru;/fortnite/YAMA,,,,,,,
34,Shunsyan;Buyuriru,800,/fortnite/Shunsyan;/fortnite/Buyuriru,,,,,,,
35,Toxxen;Toshi,800,/fortnite/Toxxen;/fortnite/Toshi,,,,,,,
36,Laire;Lu4ky7,600,/fortnite/Laire;/fortnite/Lu4ky7,,,,,,,
37,Athiel;Bot,600,/fortnite/Athiel;/fortnite/%E3%81%BC%E3%81%A3%E3%81%A8,,,,,,,
38,Jeyd;Rabbit,600,/fortnite/Jeyd;/fortnite/Rabbit,,,,,,,
39,TinkerBel1x;pnmn,600,/fortnite/Tinkerbell;/fortnite/Digger,,,,,,,
40,dabinchi;Flot0r,600,/fortnite/Dabinchi;/fortnite/Flot0r,,,,,,,
41,Macyfishy;Bob,500,/fortnite/Macyfishy;/fortnite/Bob,,,,,,,
42,Meip;Larkpex,500,/fortnite/Meip;/fortnite/Larkpex,,,,,,,
43,PowerBeshy;ITACHI,500,/fortnite/PowerBeshy;/fortnite/ITACHI,,,,,,,
44,Shunteyan;Kendo,500,/fortnite/Shunteyan;/fortnite/Kendo,,,,,,,
45,Astro;Unosuke,500,/fortnite/Astro;/fortnite/Unosuke,,,,,,,
46,Macaron;Mikoto,400,/fortnite/Macaron;/fortnite/Mikoto,,,,,,,
47,Reyna;FuuKun,400,/fortnite/Reyna;/fortnite/FuuKun,,,,,,,
48,izumin;PAPI,400,/fortnite/Izumin;/fortnite/PAPI,,,,,,,
49,danitan;Slez2y,400,/fortnite/Danitan;/fortnite/Slez2y,,,,,,,
50,Abyss;Mod,400,/fortnite/Abyss;/fortnite/Mod,,,,,,,
