Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Suns;Anon,20000,/fortnite/Suns;/fortnite/Anon,OCE,Duos,50,50,2023-03-04,2023-03-05,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2023/Major_1/Oceania
2,volx;looter,12000,/fortnite/Volx;/fortnite/Looter,,,,,,,
3,Local;MoozMah,8000,/fortnite/Local;/fortnite/MoozMah,,,,,,,
4,VortexM;Jace,3600,/fortnite/VortexM;/fortnite/Jace,,,,,,,
5,Danath;worthy,3000,/fortnite/Danath;/fortnite/Worthy,,,,,,,
6,Tinka;Distant,2600,/fortnite/Tinka;/fortnite/Distant,,,,,,,
7,Protoon;Vazen,2400,/fortnite/Protoon;/fortnite/Vazen,,,,,,,
8,vaxsr;Rise,2200,/fortnite/Vaxsr;/fortnite/Rise_(OCE_player),,,,,,,
9,Eggy;Blynk,2000,/fortnite/Eggy;/fortnite/Blynk,,,,,,,
10,Pumpkin;Cazi,1800,/fortnite/Pumpkin;/fortnite/Cazi,,,,,,,
11,Jvano;Spoctic,1600,/fortnite/Jvano;/fortnite/Spoctic,,,,,,,
12,alex;Skits,1600,/fortnite/Alex;/fortnite/Skits,,,,,,,
13,Cauzal;Scoobz,1600,/fortnite/Cauzal;/fortnite/Scoobz,,,,,,,
14,Mesportt;Sol,1600,/fortnite/Mesportt;/fortnite/Sol,,,,,,,
15,Sorif;Eshz,1600,/fortnite/Sorif;/fortnite/Eshz,,,,,,,
16,Sah;Pogue,1000,/fortnite/Sah;/fortnite/Pogue,,,,,,,
17,radius;Sync,1000,/fortnite/Radius;/fortnite/Sync,,,,,,,
18,Mana;Mace,1000,/fortnite/Mana;/fortnite/Mace,,,,,,,
19,Bathan;Tyycho,1000,/fortnite/Bathan;/fortnite/Tyycho,,,,,,,
20,Fisher;Bren,1000,/fortnite/Fisher;/fortnite/Bren,,,,,,,
21,Holtay;Blynks,600,/fortnite/Holtay;/fortnite/Blynks,,,,,,,
22,Wavespray;Crusades,600,/fortnite/Wavespray;/fortnite/Crusades,,,,,,,
23,Fitz;Leo,600,/fortnite/Fitz;/fortnite/Leo,,,,,,,
24,Movrickz;Adsrr,600,/fortnite/Movrickz;/fortnite/Adsrr,,,,,,,
25,Oatley;Tuii,600,/fortnite/Oatley;/fortnite/Tuii,,,,,,,
26,TalonTheGoated;Tuckle Buckle,400,/fortnite/TalonTheGoated;/fortnite/Tuckle_Buckle,,,,,,,
27,Maw;Rizza,400,/fortnite/Maw;/fortnite/Rizza,,,,,,,
28,Regan;Deymo,400,/fortnite/Regan;/fortnite/Deymo,,,,,,,
29,Rawden;Crypty,400,/fortnite/Rawden;/fortnite/Crypty,,,,,,,
30,Oreo;alecc,400,/fortnite/Oreo;/fortnite/Alecc,,,,,,,
31,Resignz;Woodsy,200,/fortnite/Resignz;/fortnite/Woodsy,,,,,,,
32,Aspect;Sanjog,200,/fortnite/Aspect_(OCE_player);/fortnite/Sanjog,,,,,,,
33,Dylxn;Th0rium,200,/fortnite/Dylxn;/fortnite/Th0rium,,,,,,,
34,Saiu;Mania,200,/fortnite/Saiu;/fortnite/Mania,,,,,,,
35,Alex;Bulldogz,200,/fortnite/Alex_(OCE_player_2);/fortnite/Jerald,,,,,,,
36,Yiamoo;Lazy,200,/fortnite/Yiamoo;/fortnite/Lazy,,,,,,,
37,Crippa;Minsu,200,/fortnite/Crippa_(OCE_player);/fortnite/Minsu,,,,,,,
38,Vague;M1,200,/fortnite/Vague;/fortnite/M1,,,,,,,
39,Mooney;Purav,200,/fortnite/Mooney;/fortnite/Purav,,,,,,,
40,Asode;Xcon,200,/fortnite/Asode;/fortnite/Xcon,,,,,,,
41,Phazgod;Sono,200,/fortnite/Phazgod;/fortnite/Sono,,,,,,,
42,Gukki;Eqexy,200,/fortnite/Gukki;/fortnite/Eqexy,,,,,,,
43,Shock;Wraith,200,/fortnite/Shock;/fortnite/Wraith,,,,,,,
44,Glimsy;Linky,200,/fortnite/Glimsy;/fortnite/Linky,,,,,,,
45,Krimnl;Pluto,200,/fortnite/Krimnl;/fortnite/Pluto_(OCE_player),,,,,,,
46,Wpuc;Xavier,200,/fortnite/Wpuc;/fortnite/Xavier,,,,,,,
47,Synr;Gek,200,/fortnite/Synr;/fortnite/Gek,,,,,,,
48,Moon;x1zane,200,/fortnite/Moon_(AU_player);/fortnite/X1zane,,,,,,,
49,Moniz;Kolqz,200,/fortnite/Moniz;/fortnite/Kolqz,,,,,,,
50,Hitzy;Divided,200,/fortnite/Hitzy;/fortnite/Divided,,,,,,,
