Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Phzin;Kitoz,31000,/fortnite/Phzin;/fortnite/Kitoz,BR,Duos,50,50,2023-03-04,2023-03-05,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2023/Major_1/Brazil
2,Redlee;Scarpa,24000,/fortnite/Redlee;/fortnite/Scarpa,,,,,,,
3,Felipersa;Diguera,18000,/fortnite/Persa;/fortnite/Diguera,,,,,,,
4,WeY;Nov1ce,14000,/fortnite/WeY;/fortnite/Nov1ce,,,,,,,
5,Edson;Night,12000,/fortnite/Edson;/fortnite/Night,,,,,,,
6,Riquelmee;Sanku,10000,/fortnite/Riquelmee;/fortnite/Sanku,,,,,,,
7,Frosty;K1nG,8000,/fortnite/Frosty;/fortnite/K1nG,,,,,,,
8,Danielz;Kayosh,6000,/fortnite/Danielz;/fortnite/Kayosh,,,,,,,
9,KBR;Xeat,4000,/fortnite/KBR;/fortnite/Xeat,,,,,,,
10,H4wwk;Filipe,3000,/fortnite/H4wwk;/fortnite/Filipe,,,,,,,
11,Tisco;Cadu,2000,/fortnite/Tisco;/fortnite/Cadu,,,,,,,
12,Guneves;Akla,2000,/fortnite/Guneves;/fortnite/Akla,,,,,,,
13,Lewa;Randu,2000,/fortnite/Lewa;/fortnite/Randu,,,,,,,
14,Pacheco;Pentium,2000,/fortnite/Pacheco;/fortnite/Pentium,,,,,,,
15,leleo;KING,2000,/fortnite/Leleo;/fortnite/KING,,,,,,,
16,Seeyun;EdRoadToGlory,1500,/fortnite/Seeyun;/fortnite/EdRoadToGlory,,,,,,,
17,Slw;GSX,1500,/fortnite/Slw;/fortnite/GSX,,,,,,,
18,Bagu;Histtory,1500,/fortnite/Bagu;/fortnite/Histtory,,,,,,,
19,Sheco;Rynm,1500,/fortnite/Sheco;/fortnite/Rynm,,,,,,,
20,LuLuzito;Teuzz,1500,/fortnite/LuLuzito;/fortnite/Teuzz,,,,,,,
21,kurtz;Magni,1000,/fortnite/Kurtz;/fortnite/Magni,,,,,,,
22,Letz;Grx,1000,/fortnite/Letz;/fortnite/Grx,,,,,,,
23,Keicox;Bahiense,1000,/fortnite/Keicox;/fortnite/Bahiense,,,,,,,
24,Benado;axadasz,1000,/fortnite/Benado;/fortnite/Axadasz,,,,,,,
25,Izuki;Dream,1000,/fortnite/Izuki;/fortnite/Dream,,,,,,,
26,RustyK;Tecne,600,/fortnite/RustyK;/fortnite/Tecne,,,,,,,
27,KaykyGames;Kchorro,600,/fortnite/KaykyGames;/fortnite/Kchorro,,,,,,,
28,Itrol;Romero,600,/fortnite/Itrol;/fortnite/Romero,,,,,,,
29,TheFeloz;Souuthy,600,/fortnite/TheFeloz;/fortnite/Souuthy,,,,,,,
30,GxT;Nutifps,600,/fortnite/GxT;/fortnite/Nutifps,,,,,,,
31,916Gon;Gomes,200,/fortnite/916Gon;/fortnite/Gomes,,,,,,,
32,Retake;Frans,200,/fortnite/Retake;/fortnite/Frans,,,,,,,
33,Stryker;German62hz,200,/fortnite/Stryker;/fortnite/German62hz,,,,,,,
34,Mojak;nathes,200,/fortnite/Mojak;/fortnite/Nathes,,,,,,,
35,Sonicwyd;Vitinho,200,/fortnite/Sonicwyd;/fortnite/Vitinho,,,,,,,
36,Gangi;Gaboway,200,/fortnite/Gangi;/fortnite/Gaboway,,,,,,,
37,Pina;Strendd,200,/fortnite/Pina_(Brazilian_player);/fortnite/Strendd,,,,,,,
38,Liimaa;Gabzeralindo,200,/fortnite/Liimaa;/fortnite/Gabzeralindo,,,,,,,
39,Pingu;Manocaki,200,/fortnite/Pingu;/fortnite/Manocaki,,,,,,,
40,Teux;Brabo,200,/fortnite/Teux;/fortnite/Brabo,,,,,,,
41,Fishy;Talls,200,/fortnite/Fishy;/fortnite/Talls,,,,,,,
42,Jxao1x;Buster,200,/fortnite/Jxao1x;/fortnite/Buster,,,,,,,
43,Jony;Nickz,200,/fortnite/Jony;/fortnite/Nickz,,,,,,,
44,Albu;BRABOX,200,/fortnite/Albu;/fortnite/BRABOX,,,,,,,
45,Insano;LORD,200,/fortnite/Insano;/fortnite/LORD,,,,,,,
46,Laucha;Trueno,200,/fortnite/Lauchag;/fortnite/Trueno,,,,,,,
47,Jasenszzzz;Betto,200,/fortnite/Jasenszzzz;/fortnite/Betto,,,,,,,
48,Caiodeal;Haise,200,/fortnite/Caiodeal;/fortnite/Haise,,,,,,,
49,Taka;Renato,200,/fortnite/Taka;/fortnite/Renato,,,,,,,
50,Collet;Spitflow,200,/fortnite/Collet;/fortnite/Spitflow,,,,,,,
