Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Merstach;TaySon,200000,/fortnite/Merstach;/fortnite/TaySon,EU,Duos,50,50,2023-03-04,2023-03-05,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2023/Major_1/Europe
2,Malibuca;Th0masHD,120000,/fortnite/Malibuca;/fortnite/Th0masHD,,,,,,,
3,JannisZ;rezon ay,100000,/fortnite/JannisZ;/fortnite/Rezon_ay,,,,,,,
4,Queasy;Veno,80000,/fortnite/Queasy;/fortnite/Veno,,,,,,,
5,Pixie;Dela,60000,/fortnite/Pixie;/fortnite/Dela,,,,,,,
6,G13ras;charyy,50000,/fortnite/G13ras;/fortnite/Charyy,,,,,,,
7,Pinq;nebs,40000,/fortnite/Pinq;/fortnite/Nebs,,,,,,,
8,DABUEL;vexi,30000,/fortnite/DABUEL;/fortnite/Vexi,,,,,,,
9,SwizzY;Shamokiy,20000,/fortnite/SwizzY;/fortnite/Shamokiy,,,,,,,
10,Jjtwo;Glubschi,15000,/fortnite/Jjtwo;/fortnite/Glubschi,,,,,,,
11,trippernn;Skram,10000,/fortnite/Trippernn;/fortnite/Skram,,,,,,,
12,MariusCOW;Fredoxie,10000,/fortnite/MariusCOW;/fortnite/Fredoxie,,,,,,,
13,Merijn;Packo,10000,/fortnite/Merijn;/fortnite/Packo,,,,,,,
14,Vanyak3kk;Karmy,10000,/fortnite/Vanyak3kk;/fortnite/Karmy,,,,,,,
15,P1ng;Kyry,10000,/fortnite/P1ng;/fortnite/Kyry,,,,,,,
16,Rifty;Flodax,8000,/fortnite/Rifty;/fortnite/Flodax,,,,,,,
17,Blacha;Mikson,8000,/fortnite/Blacha;/fortnite/Mikson,,,,,,,
18,Refsgaard;Hellfire,8000,/fortnite/Refsgaard;/fortnite/Hellfire,,,,,,,
19,Vic0try0na;Kylie,8000,/fortnite/Vic0try0na;/fortnite/Kylie,,,,,,,
20,Andilex;Snayzy,8000,/fortnite/Andilex;/fortnite/Snayzy,,,,,,,
21,Asa;Trexer,6000,/fortnite/Asa;/fortnite/Trexer,,,,,,,
22,Zara;Zangi,6000,/fortnite/Zara;/fortnite/Zangi,,,,,,,
23,Setty;Kami,6000,/fortnite/Setty;/fortnite/Kami,,,,,,,
24,Coope;KaydFN,6000,/fortnite/Coope;/fortnite/KaydFN,,,,,,,
25,Kombek;Purchawa,6000,/fortnite/Kombek;/fortnite/Purchawa,,,,,,,
26,Floki;BadSniper,5000,/fortnite/Floki;/fortnite/BadSniper,,,,,,,
27,Fastroki;Hijoe,5000,/fortnite/Fastroki;/fortnite/Hijoe,,,,,,,
28,Grolzz;fiR3hUNTER,5000,/fortnite/Grolzz;/fortnite/FiR3hUNTER,,,,,,,
29,dyox;Mappi,5000,/fortnite/Dyox;/fortnite/Mappi,,,,,,,
30,Kefyy;artor,5000,/fortnite/Kefyy;/fortnite/Artor,,,,,,,
31,Vortex;Belusi,4000,/fortnite/Vortex;/fortnite/Belusi,,,,,,,
32,IDrop;MrSavage,4000,/fortnite/IDrop;/fortnite/MrSavage,,,,,,,
33,TChypSs;Artskill,4000,/fortnite/TChypSs;/fortnite/Artskill,,,,,,,
34,PabloWingu;bevvys,4000,/fortnite/PabloWingu;/fortnite/Bevvys,,,,,,,
35,Axeforce;Vortexers,4000,/fortnite/Axeforce;/fortnite/Vortexers,,,,,,,
36,Brandtman;Moneymaker,3000,/fortnite/Brandtman;/fortnite/Moneymaker,,,,,,,
37,KIANDR0;wafflar,3000,/fortnite/KIANDR0;/fortnite/Wafflar,,,,,,,
38,PodaSai;Xsweeze,3000,/fortnite/PodaSai;/fortnite/Xsweeze,,,,,,,
39,Clement;Decyptos,3000,/fortnite/Clement;/fortnite/Decyptos,,,,,,,
40,Gudn;Forzen,3000,/fortnite/Gudn;/fortnite/Forzen,,,,,,,
41,JarKo;Clone,2000,/fortnite/JarKo;/fortnite/Clone,,,,,,,
42,Liwshe;Stenno,2000,/fortnite/Liwshe;/fortnite/Stenno,,,,,,,
43,Cheatiin;Flickzy,2000,/fortnite/Cheatiin;/fortnite/Flickzy,,,,,,,
44,Fury Legendary;Leyyner,2000,/fortnite/Fury_Legendary;/fortnite/Leyyner,,,,,,,
45,Zqcca;Arc,2000,/fortnite/Zqcca;/fortnite/Arc,,,,,,,
46,Czb;Nipsy,1000,/fortnite/Czb;/fortnite/Nipsy,,,,,,,
47,Cr4zy;Paceve,1000,/fortnite/Cr4zy;/fortnite/Paceve,,,,,,,
48,Klown;Fray,1000,/fortnite/Klown;/fortnite/Fray,,,,,,,
49,Nakoo;DaaN,1000,/fortnite/Nakoo;/fortnite/DaaN,,,,,,,
50,Boaz;Jaggy,1000,/fortnite/Boaz;/fortnite/Jaggy,,,,,,,
