Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,Cadu;Seeyun;KING,75000,/fortnite/Cadu;/fortnite/Seeyun;/fortnite/KING,BR,Trios,33,33,300300,Online,Brazil,,2021-03-13,2021-03-14,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_5/Grand_Finals/Brazil
2,Felipersa;EdRoadToGlory;Nicks,48000,/fortnite/Persa;/fortnite/EdRoadToGlory;/fortnite/Nicks,,,,,,,,,,,
3,rynm;nov1ce;Pronextt,30000,/fortnite/Rynm;/fortnite/Nov1ce;/fortnite/Pronextt,,,,,,,,,,,
4,Mojak;histtory;Mxrcio,24000,/fortnite/Mojak;/fortnite/Histtory;/fortnite/Mxrcio,,,,,,,,,,,
5,kurtz;Frosty;redlee,21000,/fortnite/Kurtz;/fortnite/Frosty;/fortnite/Redlee,,,,,,,,,,,
6,RustyK;xOwN;k1nG,18000,/fortnite/RustyK;/fortnite/XOwN;/fortnite/K1nG,,,,,,,,,,,
7,KBR;Barella;Bedin,15000,/fortnite/KBR;/fortnite/Barella;/fortnite/Bedin,,,,,,,,,,,
8,Sheco;leleo;Diguera,12000,/fortnite/Sheco;/fortnite/Leleo;/fortnite/Diguera,,,,,,,,,,,
9,H4wwk;Juanzin;KALIFA,9000,/fortnite/H4wwk;/fortnite/Juanzin;/fortnite/KALIFA,,,,,,,,,,,
10,Fishy;Nahue;Twayko,6000,/fortnite/Fishy;/fortnite/Nahue;/fortnite/Twayko,,,,,,,,,,,
11,Betto;fazer;Navars,3000,/fortnite/Betto;/fortnite/Fazer;/fortnite/Navars,,,,,,,,,,,
12,Pulga;Master;Suetam,3000,/fortnite/Pulga;/fortnite/Master;/fortnite/Suetam,,,,,,,,,,,
13,KaykyGames;Insano;Boca,3000,/fortnite/KaykyGames;/fortnite/Insano;/fortnite/Boca,,,,,,,,,,,
14,Riquelmee;Tecne;German62hz,3000,/fortnite/Riquelmee;/fortnite/Tecne;/fortnite/German62hz,,,,,,,,,,,
15,retake;BlackoutZ;Opai,3000,/fortnite/Retake;/fortnite/BlackoutZ;/fortnite/Opai,,,,,,,,,,,
16,Dio;Romero;Randu,2400,/fortnite/Dio;/fortnite/Romero;/fortnite/Randu,,,,,,,,,,,
17,Collet;WeY;Guneves,2400,/fortnite/Collet;/fortnite/WeY;/fortnite/Guneves,,,,,,,,,,,
18,Frans;Bagu;Jpsk1ng,2400,/fortnite/Frans;/fortnite/Bagu;/fortnite/Jpsk1ng,,,,,,,,,,,
19,Xosmo;MatadorSalas;Alpha,2400,/fortnite/Xosmo;/fortnite/MatadorSalas;/fortnite/Alpha_(Brazilian_player),,,,,,,,,,,
20,Keicox;Facu;Fffakkz,2400,/fortnite/Keicox;/fortnite/Facu;/fortnite/Fffakkz,,,,,,,,,,,
21,Liimaa;Luksz;Scan,1500,/fortnite/Liimaa;/fortnite/Luksz;/fortnite/Scan,,,,,,,,,,,
22,Kuxy;Akla;EKKO7,1500,/fortnite/Kuxy;/fortnite/Akla;/fortnite/EKKO7,,,,,,,,,,,
23,Unsual;Juxi;VichiN,1500,/fortnite/Unsual;/fortnite/Juxi;/fortnite/VichiN,,,,,,,,,,,
24,Smuuth;Fawkes;Pattata,1500,/fortnite/Smuuth;/fortnite/Fawkes;/fortnite/Pattata,,,,,,,,,,,
25,Pingu;Pasquarelli;Manocaki,1500,/fortnite/Pingu;/fortnite/Pasquarelli;/fortnite/Manocaki,,,,,,,,,,,
26,Ivvo;cacu;Neno,1500,/fortnite/Ivvo;/fortnite/Cacu;/fortnite/Neno,,,,,,,,,,,
27,JuniorG;Skiper;Luchi,900,/fortnite/JuniorG;/fortnite/Skiper;/fortnite/Luchi,,,,,,,,,,,
28,Ceron;Gabzera;AG1RRE,900,/fortnite/Ceron;/fortnite/Gabzeralindo;/fortnite/AG1RRE,,,,,,,,,,,
29,Sweat1;Fabian1816;Optical,900,/fortnite/Sweat1;/fortnite/Fabian1816;/fortnite/Optical,,,,,,,,,,,
30,SantyAntico10;Toba;Khrawn,900,/fortnite/SantyAntico10;/fortnite/Toba;/fortnite/Khrawn,,,,,,,,,,,
31,Laucha;Talls;Gustyx,900,/fortnite/Lauchag;/fortnite/Talls;/fortnite/Gustyx,,,,,,,,,,,
32,Davasco;Zachzinnn;Schaba,900,/fortnite/Davasco;/fortnite/Zachzinnn;/fortnite/Schaba,,,,,,,,,,,
33,Nykzz;Wood1x;Martin,900,/fortnite/Nykzz;/fortnite/Wood1x;/fortnite/Martin,,,,,,,,,,,
