Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,Hen;JannisZ;chapix,300000,/fortnite/Hen;/fortnite/JannisZ;/fortnite/Chapix,EU,Trios,33,33,1347000,Online,Europe,,2021-03-13,2021-03-14,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_5/Grand_Finals/Europe
2,Flikk;Anas;Th0masHD,210000,/fortnite/Flikk;/fortnite/Anas;/fortnite/Th0masHD,,,,,,,,,,,
3,Vadeal;Noahreyli;rezon ay,135000,/fortnite/Vadeal;/fortnite/Noahreyli;/fortnite/Rezon_ay,,,,,,,,,,,
4,Andilex;Snayzy;xsweeze,120000,/fortnite/Andilex;/fortnite/Snayzy;/fortnite/Xsweeze,,,,,,,,,,,
5,Umplify;Matsoe;benjyfishy,105000,/fortnite/Umplify;/fortnite/Matsoe;/fortnite/Benjyfishy,,,,,,,,,,,
6,Setty;Kami;teeq,90000,/fortnite/Setty;/fortnite/Kami;/fortnite/Teeq,,,,,,,,,,,
7,Snap;Miro;Swag,75000,/fortnite/Snap;/fortnite/Miro;/fortnite/Swag,,,,,,,,,,,
8,IDrop;TaySon;MrSavage,60000,/fortnite/IDrop;/fortnite/TaySon;/fortnite/MrSavage,,,,,,,,,,,
9,Mexe;Michael;Verox,45000,/fortnite/Mexe;/fortnite/Michael;/fortnite/Verox,,,,,,,,,,,
10,Kikoo;Slender;MOSh,30000,/fortnite/Kikoo;/fortnite/Slender;/fortnite/MOSh,,,,,,,,,,,
11,AirkNn;DKS;Blacky,15000,/fortnite/AirkNn;/fortnite/DKS;/fortnite/Blacky,,,,,,,,,,,
12,JoeFN;Jur3ky;SHAD0W,15000,/fortnite/JoeFN;/fortnite/Jur3ky;/fortnite/SHAD0W,,,,,,,,,,,
13,Queasy;packo;Rakso,15000,/fortnite/Queasy;/fortnite/Packo;/fortnite/Rakso,,,,,,,,,,,
14,nebs;M1lo;Ceesay,15000,/fortnite/Nebs;/fortnite/M1lo;/fortnite/Ceesay,,,,,,,,,,,
15,Pinq;TruleX;stompy,15000,/fortnite/Pinq;/fortnite/TruleX;/fortnite/Stompy,,,,,,,,,,,
16,Diablo;Flecken;Bayon,9000,/fortnite/Diablo;/fortnite/Flecken;/fortnite/Bayon,,,,,,,,,,,
17,Mr.J;ks1light;Mawakha,9000,/fortnite/Mr.J;/fortnite/Ks1light;/fortnite/Mawakha,,,,,,,,,,,
18,Artox;Pizza4k;ardit,9000,/fortnite/Artox;/fortnite/Pizza4k;/fortnite/Ardit,,,,,,,,,,,
19,Malibuca;shizogod;Mayhem,9000,/fortnite/Malibuca;/fortnite/Shizogod;/fortnite/Mayhem,,,,,,,,,,,
20,Paddy;Knifer;Veno,9000,/fortnite/Paddy;/fortnite/Knifer;/fortnite/Veno,,,,,,,,,,,
21,Refsgaard;Endretta;Skram,6000,/fortnite/Refsgaard;/fortnite/Endretta;/fortnite/Skram,,,,,,,,,,,
22,NicoAyy;Meldgaard;Fredoxie,6000,/fortnite/NicoAyy;/fortnite/Meldgaard;/fortnite/Fredoxie,,,,,,,,,,,
23,Joolex;Cherentos;Merstach,6000,/fortnite/Joolex;/fortnite/Cherentos;/fortnite/Merstach,,,,,,,,,,,
24,ZQ;crr;leo the crack,6000,/fortnite/ZQ;/fortnite/Crr;/fortnite/Leo_the_crack,,,,,,,,,,,
25,advise;Kubx;artor,6000,/fortnite/Advise;/fortnite/Kubx;/fortnite/Artor,,,,,,,,,,,
26,Downs2k;ETq;PabloWingu,6000,/fortnite/Downs2k;/fortnite/ETq;/fortnite/PabloWingu,,,,,,,,,,,
27,Wishi;Traitor;Raqz,3000,/fortnite/Wishi;/fortnite/Traitor;/fortnite/Raqz,,,,,,,,,,,
28,Legxndz;karma;Awaer,3000,/fortnite/Legxndz;/fortnite/Karma;/fortnite/Awaer,,,,,,,,,,,
29,Boyer;Hellfire;Klusia,3000,/fortnite/Boyer;/fortnite/Hellfire;/fortnite/Klusia,,,,,,,,,,,
30,k1nzell;Decyptos;wakie,3000,/fortnite/K1nzell;/fortnite/Decyptos;/fortnite/Wakie,,,,,,,,,,,
31,egrm;voxe;Kebo,3000,/fortnite/Egrm;/fortnite/Voxe;/fortnite/Kebo,,,,,,,,,,,
32,Jannes;tillv1;Gripey,3000,/fortnite/Jannes;/fortnite/Tillv1;/fortnite/Gripey,,,,,,,,,,,
33,Younes;Robnic;Lame,3000,/fortnite/Younes;/fortnite/Robnic;/fortnite/Lame,,,,,,,,,,,
