Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,KuKi;Phantom;Nyle,30000,/fortnite/KuKi;/fortnite/Phantom;/fortnite/Nyle,ME,Trios,33,32,122250,Online,Middle East,,2021-03-12,2021-03-13,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_5/Grand_Finals/Middle_East
2,Modisk;Souriano;Kai,19500,/fortnite/Modisk;/fortnite/Souriano;/fortnite/Kai,,,,,,,,,,,
3,snowvaks;Nm7;Rv,12000,/fortnite/Snowvaks;/fortnite/NM7;/fortnite/Rv,,,,,,,,,,,
4,Speedy;HeiF;7man,9000,/fortnite/Speedy;/fortnite/HeiF;/fortnite/7man,,,,,,,,,,,
5,vagnaR;I4xPRO;Dexefite,7500,/fortnite/VagnaR;/fortnite/I4xPRO;/fortnite/Dexefite,,,,,,,,,,,
6,FHD;Yonx;KiritoKun,6600,/fortnite/FHD_(Fahad_Almutairi);/fortnite/Yonx;/fortnite/KiritoKun,,,,,,,,,,,
7,QnDx;Njby;iiUniit,5400,/fortnite/QnDx;/fortnite/Njby;/fortnite/Unit,,,,,,,,,,,
8,Ali;Faris;Ekko,4800,/fortnite/Ali;/fortnite/Faris;/fortnite/Ekko,,,,,,,,,,,
9,Fahad;Mansour;SKULLY,4200,/fortnite/Fahad;/fortnite/Mansour;/fortnite/SKULLY,,,,,,,,,,,
10,3BoooD;Tooke;Mjeed,2400,/fortnite/3BoooD;/fortnite/Tooke;/fortnite/Mjeed,,,,,,,,,,,
11,Spy;IExon;Rapit,1350,/fortnite/Spy;/fortnite/IExon;/fortnite/Rapit,,,,,,,,,,,
12,lozer;Naif;Metab,1350,/fortnite/Lozer;/fortnite/Naif;/fortnite/Metab,,,,,,,,,,,
13,Balor;Linx;Deatt,1350,/fortnite/Balor;/fortnite/Linx;/fortnite/Deatt,,,,,,,,,,,
14,Flamors;Odeh;Fw,1350,/fortnite/Flamors;/fortnite/Odeh;/fortnite/Fw,,,,,,,,,,,
15,Naifma7;Kaspr;C2razy,1350,/fortnite/Naifma7;/fortnite/Kaspr;/fortnite/C2razy,,,,,,,,,,,
16,MK;Mshary;FKS,900,/fortnite/MK;/fortnite/Mshary_(Mshari_Khaled);/fortnite/FKS,,,,,,,,,,,
17,Adapter;Aziz;Az2m,900,/fortnite/Adapter;/fortnite/Aziz;/fortnite/Az2m,,,,,,,,,,,
18,LeziX;Raed;Snowyka,900,/fortnite/LeziX;/fortnite/Raed;/fortnite/Snowyka,,,,,,,,,,,
19,Linjy;MrDom;Br1ckzl,900,/fortnite/Linjy;/fortnite/MrDom;/fortnite/Br1ckzl,,,,,,,,,,,
20,Saud;OutLaw;AbuFal7,900,/fortnite/Saud_(ME_player_2);/fortnite/OutLaw;/fortnite/AbuFal7,,,,,,,,,,,
21,BlazeX;3mory;Bleed,900,/fortnite/BlazeX;/fortnite/3mory;/fortnite/Bleed,,,,,,,,,,,
22,Saud;GntL;LIQUID,900,/fortnite/Saud;/fortnite/GntL;/fortnite/LIQUID,,,,,,,,,,,
23,Aziz;Fx;PRO,900,/fortnite/Aziz_(Kuwaiti_player);/fortnite/Fx;/fortnite/PRO,,,,,,,,,,,
24,RsTn;Escdark;OMxP,900,/fortnite/RsTn;/fortnite/Escdark;/fortnite/OMxP,,,,,,,,,,,
25,xJam;Hellonsteam;TrikShotz,900,/fortnite/XJam;/fortnite/Hellonsteam;/fortnite/TrikShotz,,,,,,,,,,,
26,Meza;LoFi;Fares,900,/fortnite/Meza;/fortnite/LoFi;/fortnite/Fares,,,,,,,,,,,
27,Smsom;Rayy;P5EK,600,/fortnite/Smsom;/fortnite/Rayy;/fortnite/P5EK,,,,,,,,,,,
28,killerbxy;MESSi;AgPro,600,/fortnite/Killerbxy;/fortnite/MESSi;/fortnite/AgPro,,,,,,,,,,,
29,Blind;KaKaRoT;Stilson,600,/fortnite/Blind_(Qatari_player);/fortnite/KaKaRoT;/fortnite/Stilson,,,,,,,,,,,
30,Syaz;M2BK;DNA,600,/fortnite/Syaz;/fortnite/M2BK;/fortnite/DNA,,,,,,,,,,,
31,Melo;Cloud;Hiiper,600,/fortnite/Melo;/fortnite/Cloud_(ME_player);/fortnite/Hiiper,,,,,,,,,,,
32,Jolo;Khalood;Minas,600,/fortnite/Jolo;/fortnite/Khalood;/fortnite/Minas,,,,,,,,,,,
