Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,Arkhram;rehx;EpikWhale,75000,/fortnite/Arkhram;/fortnite/Rehx;/fortnite/EpikWhale,NAW,Trios,33,33,300300,Online,North America,,2021-03-13,2021-03-14,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_5/Grand_Finals/North_America_West
2,Kenshi;Snacky;Chris,48000,/fortnite/Kenshi;/fortnite/Snacky;/fortnite/Chris,,,,,,,,,,,
3,RichHomieQuinn;Jucy;Dylannx,30000,/fortnite/RichHomieQuinn;/fortnite/Jucy;/fortnite/Dylannx,,,,,,,,,,,
4,Chicken;avail;Kytrex,24000,/fortnite/Chicken;/fortnite/Avail;/fortnite/Kytrex,,,,,,,,,,,
5,favs;Jay;wavyjacob,21000,/fortnite/Favs;/fortnite/Jay;/fortnite/Wavyjacob,,,,,,,,,,,
6,spideyy;Blizy;Nate,18000,/fortnite/Spideyy;/fortnite/Blizy;/fortnite/Nate_(NA_player),,,,,,,,,,,
7,Trashy;exe;Walrus,15000,/fortnite/Trashy_(NAW_player);/fortnite/Exe;/fortnite/Walrus,,,,,,,,,,,
8,jagveer;Mojo;Solution,12000,/fortnite/Jagveer;/fortnite/Mojo;/fortnite/Solution,,,,,,,,,,,
9,Criizux;alithy;Frapai,9000,/fortnite/Criizux;/fortnite/Alithy;/fortnite/Frapai,,,,,,,,,,,
10,Reet;4DRStorm;Maken,6000,/fortnite/Reet;/fortnite/4DRStorm;/fortnite/Maken,,,,,,,,,,,
11,symetrical;Dog;Zinqxz,3000,/fortnite/Symetrical;/fortnite/Dog;/fortnite/Zinqxz,,,,,,,,,,,
12,Rays;Chase;Lunch,3000,/fortnite/Rays;/fortnite/Chase;/fortnite/Lunch,,,,,,,,,,,
13,Zehlo;Dxcaying;MSE,3000,/fortnite/Zehlo;/fortnite/Dxcaying;/fortnite/MSE,,,,,,,,,,,
14,grovr;natee;kube,3000,/fortnite/Grovr;/fortnite/Natee;/fortnite/Kube,,,,,,,,,,,
15,Caleb;Tautai;Wheels,3000,/fortnite/Caleb;/fortnite/Tautai;/fortnite/Wheels,,,,,,,,,,,
16,BeckTHD;Remsy;amba,2400,/fortnite/BeckTHD;/fortnite/Remsy;/fortnite/Amba,,,,,,,,,,,
17,slim;little;Temple,2400,/fortnite/Slim;/fortnite/Little;/fortnite/Temple,,,,,,,,,,,
18,Icy;Trix;TuTu,2400,/fortnite/Icy;/fortnite/Trix;/fortnite/TuTu,,,,,,,,,,,
19,Rek;Dngy;Orukle,2400,/fortnite/Rek;/fortnite/Dngy;/fortnite/Orukle,,,,,,,,,,,
20,Falconer;kadenOX;Tavern,2400,/fortnite/Falconer;/fortnite/KadenOX;/fortnite/Tavern,,,,,,,,,,,
21,Nach;Dexteriity;FJAA,1500,/fortnite/Nach;/fortnite/Dexteriity;/fortnite/FJAA,,,,,,,,,,,
22,Lush;Nuqlo;sinax,1500,/fortnite/Lush;/fortnite/Nuqlo;/fortnite/Sinax,,,,,,,,,,,
23,Temmy;Luis;Yoris,1500,/fortnite/Temmy;/fortnite/Luis;/fortnite/Yoris,,,,,,,,,,,
24,Raul;Robinznn;ChickenItza,1500,/fortnite/Raul;/fortnite/Robinznn;/fortnite/ChickenItza,,,,,,,,,,,
25,Karp;Izo;yute,1500,/fortnite/Karp;/fortnite/Izo;/fortnite/Yute,,,,,,,,,,,
26,Ruben;buzzo;Ordepz,1500,/fortnite/Ruben;/fortnite/Buzzo;/fortnite/Ordepz,,,,,,,,,,,
27,Optimal;slays;Powur,900,/fortnite/Optimal;/fortnite/Slays;/fortnite/Powur,,,,,,,,,,,
28,Mango;Kaboo;Pelican,900,/fortnite/Mango;/fortnite/Kaboo;/fortnite/Pelican,,,,,,,,,,,
29,g0dku;Triggy;Skvdoosh,900,/fortnite/G0dku;/fortnite/Triggy;/fortnite/Skvdoosh,,,,,,,,,,,
30,Nutvi;Cash;Symphy,900,/fortnite/Nutvi;/fortnite/Cash;/fortnite/Symphy,,,,,,,,,,,
31,Union;jeffers;dardis,900,/fortnite/Union;/fortnite/Jeffers;/fortnite/Dardis,,,,,,,,,,,
32,Marke;Mystiez;Gabe,900,/fortnite/Marke;/fortnite/Mystiez;/fortnite/Gabe_(NAW_player),,,,,,,,,,,
33,Zammy;Zas;Diggy T,900,/fortnite/Zammy;/fortnite/Zas;/fortnite/Diggy_T,,,,,,,,,,,
