Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Fazer;K1nG,31000,/fortnite/Fazer;/fortnite/K1nG,BR,Duos,50,50,2023-08-12,2023-08-13,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2023/Major_3/Brazil
2,916Gon;Pingu,24000,/fortnite/916Gon;/fortnite/Pingu,,,,,,,
3,Nutifps;Gabzeralindo,18000,/fortnite/Nutifps;/fortnite/Gabzeralindo,,,,,,,
4,Stryker;axadasz,14000,/fortnite/Stryker;/fortnite/Axadasz,,,,,,,
5,Redlee;Scarpa,12000,/fortnite/Redlee;/fortnite/Scarpa,,,,,,,
6,RustyK;Tecne,10000,/fortnite/RustyK;/fortnite/Tecne,,,,,,,
7,Fishy;Talls,8000,/fortnite/Fishy;/fortnite/Talls,,,,,,,
8,Edson;Night,6000,/fortnite/Edson;/fortnite/Night,,,,,,,
9,H4wwk;Benado,4000,/fortnite/H4wwk;/fortnite/Benado,,,,,,,
10,Phzin;Kitoz,3000,/fortnite/Phzin;/fortnite/Kitoz,,,,,,,
11,KaykyGames;LORD,2000,/fortnite/KaykyGames;/fortnite/LORD,,,,,,,
12,Pulga;Teuzz,2000,/fortnite/Pulga;/fortnite/Teuzz,,,,,,,
13,Persa;Diguera,2000,/fortnite/Persa;/fortnite/Diguera,,,,,,,
14,Kurtz;Seeyun,2000,/fortnite/Kurtz;/fortnite/Seeyun,,,,,,,
15,Frosty;WeY,2000,/fortnite/Frosty;/fortnite/WeY,,,,,,,
16,KBR;Xeat,1500,/fortnite/KBR;/fortnite/Xeat,,,,,,,
17,Frans;Yagami,1500,/fortnite/Frans;/fortnite/Yagami,,,,,,,
18,Suetam;Nickz,1500,/fortnite/Suetam;/fortnite/Nickz,,,,,,,
19,TheFeloz;Souuthy,1500,/fortnite/TheFeloz;/fortnite/Souuthy,,,,,,,
20,Thiagin;Trueno,1500,/fortnite/Thiagin;/fortnite/Trueno,,,,,,,
21,Sad;Jxness,1000,/fortnite/Sad;/fortnite/Jxness,,,,,,,
22,Hazzense;Myst,1000,/fortnite/Jasenszzzz;/fortnite/Myst,,,,,,,
23,Sonicwyd;Jao,1000,/fortnite/Sonicwyd;/fortnite/Jao,,,,,,,
24,Renato;Danielz,1000,/fortnite/Renato;/fortnite/Danielz,,,,,,,
25,EdRoadToGlory;KING,1000,/fortnite/EdRoadToGlory;/fortnite/KING,,,,,,,
26,Izuki;Snohxx,600,/fortnite/Izuki;/fortnite/Snohxx,,,,,,,
27,Riquelmee;Sanku,600,/fortnite/Riquelmee;/fortnite/Sanku,,,,,,,
28,NTz;Kchorro,600,/fortnite/NTz;/fortnite/Kchorro,,,,,,,
29,Guneves;leozin,600,/fortnite/Guneves;/fortnite/Leozin,,,,,,,
30,Akla;Gaboway,600,/fortnite/Akla;/fortnite/Gaboway,,,,,,,
31,Itrol;Romero,200,/fortnite/Itrol;/fortnite/Romero,,,,,,,
32,Lewa;Randu,200,/fortnite/Lewa;/fortnite/Randu,,,,,,,
33,Mojak;Dream,200,/fortnite/Mojak;/fortnite/Dream,,,,,,,
34,Buster;Gzn,200,/fortnite/Buster;/fortnite/Gzn,,,,,,,
35,Letz;w4k,200,/fortnite/Letz;/fortnite/W4k,,,,,,,
36,Puzera;Royale7s,200,/fortnite/Puzera;/fortnite/Royale7s,,,,,,,
37,nikTi;Nozzey,200,/fortnite/NikTi;/fortnite/Nozzey,,,,,,,
38,GxT;nathes,200,/fortnite/GxT;/fortnite/Nathes,,,,,,,
39,LuLuzito;Spitflow,200,/fortnite/LuLuzito;/fortnite/Spitflow,,,,,,,
40,Blaazeerd;Bryanvyy,200,/fortnite/Blaazeerd;/fortnite/Bryanvyy,,,,,,,
41,Fabin;Link,200,/fortnite/Fabin;/fortnite/Link_(Brazilian_player),,,,,,,
42,Niclix;Grilo,200,/fortnite/Niclix;/fortnite/Grilo,,,,,,,
43,Diegol;Jayagu,200,/fortnite/Diegol;/fortnite/Jayagu,,,,,,,
44,Collet;technoviking,200,/fortnite/Collet;/fortnite/Technoviking,,,,,,,
45,GSX;Magni,200,/fortnite/GSX;/fortnite/Magni,,,,,,,
46,Pietriin;Mitei,200,/fortnite/Pietriin;/fortnite/Mitei,,,,,,,
47,Darkxz;Vxttor,200,/fortnite/Darkxz;/fortnite/Vxttor,,,,,,,
48,Cauee;Coesilver,200,/fortnite/Cauee;/fortnite/Silverzin,,,,,,,
49,Diamond;Filipe,200,/fortnite/Diamond;/fortnite/Filipe,,,,,,,
50,Marin;Jairo,200,/fortnite/Marin;/fortnite/Jairo,,,,,,,
