Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Fazer;K1nG,20000,/fortnite/Fazer;/fortnite/K1nG,BR,Duos,50,48,2024-07-27,2024-07-28,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2024/Major_3/Brazil
2,916Gon;Night,14000,/fortnite/916Gon;/fortnite/Night,,,,,,,
3,Persa;EdRoadToGlory,11000,/fortnite/Persa;/fortnite/EdRoadToGlory,,,,,,,
4,KaykyGames;Kchorro,9000,/fortnite/KaykyGames;/fortnite/Kchorro,,,,,,,
5,Stryker;Nickz,6500,/fortnite/Stryker;/fortnite/Nickz,,,,,,,
6,WeY;Scarpa,4500,/fortnite/WeY;/fortnite/Scarpa,,,,,,,
7,KBR;Pingu,3000,/fortnite/KBR;/fortnite/Pingu,,,,,,,
8,Sad;Jxness,2600,/fortnite/Sad;/fortnite/Jxness,,,,,,,
9,Retake;Gabzera,2400,/fortnite/Retake;/fortnite/Gabzeralindo,,,,,,,
10,Tecne;Thiagin,2000,/fortnite/Tecne;/fortnite/Thiagin,,,,,,,
11,Diguera;KING,1500,/fortnite/Diguera;/fortnite/KING,,,,,,,
12,Fuzettin;Spectral,1500,/fortnite/Fuzettin;/fortnite/Spectral,,,,,,,
13,Strendd;TheFeloz,1500,/fortnite/Strendd;/fortnite/TheFeloz,,,,,,,
14,Benado;axadasz,1500,/fortnite/Benado;/fortnite/Axadasz,,,,,,,
15,Xeat;Magni,1500,/fortnite/Xeat;/fortnite/Magni,,,,,,,
16,Phzin;Kitoz,1000,/fortnite/Phzin;/fortnite/Kitoz,,,,,,,
17,Cadu;Seeyun,1000,/fortnite/Cadu;/fortnite/Seeyun,,,,,,,
18,Nutifps;Renato,1000,/fortnite/Nutifps;/fortnite/Renato,,,,,,,
19,Gonzalobtw;Myst,1000,/fortnite/Gonzalobtw;/fortnite/Myst,,,,,,,
20,GxT;Hazzense,1000,/fortnite/GxT;/fortnite/Jasenszzzz,,,,,,,
21,Talls;Trueno,500,/fortnite/Talls;/fortnite/Trueno,,,,,,,
22,Pulga;Teuzz,500,/fortnite/Pulga;/fortnite/Teuzz,,,,,,,
23,Letz;Azizis,500,/fortnite/Letz;/fortnite/Azizis,,,,,,,
24,Shapz;White,500,/fortnite/Shapz;/fortnite/White,,,,,,,
25,Frans;Gaboway,500,/fortnite/Frans;/fortnite/Gaboway,,,,,,,
26,Mojak;LORD,200,/fortnite/Mojak;/fortnite/LORD,,,,,,,
27,Frosty;leozin,200,/fortnite/Frosty;/fortnite/Leozin,,,,,,,
28,Akla;nathes,200,/fortnite/Akla;/fortnite/Nathes,,,,,,,
29,Marin;RodryGOD,200,/fortnite/Marin;/fortnite/RodryGOD,,,,,,,
30,Jxao1x;Mv,200,/fortnite/Jxao1x;/fortnite/Mv,,,,,,,
31,Softy;Lucxzinn,200,/fortnite/Softy;/fortnite/Lucxzinn,,,,,,,
32,Riquelmee;wolfie,200,/fortnite/Riquelmee;/fortnite/Wolfie,,,,,,,
33,H4wwk;GSX,200,/fortnite/H4wwk;/fortnite/GSX,,,,,,,
34,kurtz;Tisco,200,/fortnite/Kurtz;/fortnite/Tisco,,,,,,,
35,Paulin;n3wghoost,200,/fortnite/Paulin;/fortnite/N3wghoost,,,,,,,
36,mack;Grilo,200,/fortnite/Mack;/fortnite/Grilo,,,,,,,
37,German62hz;Facu,200,/fortnite/German62hz;/fortnite/Facu,,,,,,,
38,Bryanvyy;Mvx,200,/fortnite/Bryanvyy;/fortnite/Mvx,,,,,,,
39,TDouNT;Jayagu,200,/fortnite/TDouNT;/fortnite/Jayagu,,,,,,,
40,June;Chizi,200,/fortnite/June;/fortnite/Chizi,,,,,,,
41,royale7s;BlackoutZ,200,/fortnite/royale7s;/fortnite/BlackoutZ,,,,,,,
42,Albu;BRABOX,200,/fortnite/Albu;/fortnite/BRABOX,,,,,,,
43,monsterz;Gu1,200,/fortnite/Monsterz;/fortnite/Gu1,,,,,,,
44,chacal;Kean,200,/fortnite/Chacal;/fortnite/Kean,,,,,,,
45,Paris;CaioD3US,200,/fortnite/Paris;/fortnite/CaioD3US,,,,,,,
46,Paulinyache32;Grx,200,/fortnite/Paulinyache32;/fortnite/Grx,,,,,,,
47,LuLuzito;Puzera,200,/fortnite/LuLuzito;/fortnite/Puzera,,,,,,,
48,Cauee;Kaduzin,200,/fortnite/Cauee;/fortnite/Kaduzin,,,,,,,
