Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
60,yuma;Koyota,4000,/fortnite/Yuma;/fortnite/Koyota,,,,,,,
61,cheetiin;JannisZ,4000,/fortnite/Cheatiin;/fortnite/JannisZ,,,,,,,
62,Nxthan;Nebs,4000,/fortnite/Nxthan;/fortnite/Nebs,,,,,,,
63,jerald;Vazen,4000,/fortnite/Jerald;/fortnite/Vazen,,,,,,,
64,oSydd;Scare,4000,/fortnite/OSydd;/fortnite/Scarebear,,,,,,,
65,Sphinx;Muz,4000,/fortnite/Sphinx;/fortnite/Muz,,,,,,,
66,Fastroki;Repairs,4000,/fortnite/Fastroki;/fortnite/Repairs,,,,,,,
67,Controller;7man,4000,/fortnite/Controller;/fortnite/7man,,,,,,,
68,Night;916Gon,4000,/fortnite/Night;/fortnite/916Gon,,,,,,,
69,TheFeloz;Jxness,4000,/fortnite/TheFeloz;/fortnite/Jxness,,,,,,,
70,Salko;Minit,4000,/fortnite/Salko;/fortnite/Minit,,,,,,,
71,Cam;Avivv,4000,/fortnite/Cam;/fortnite/Avivv,,,,,,,
72,Clix;Higgs,4000,/fortnite/Clix;/fortnite/Batman_Bugha,,,,,,,
73,Boby;Taiya,4000,/fortnite/Bobik1ng;/fortnite/Tiarr,,,,,,,
74,7med;Rxtr,4000,/fortnite/Yo7med;/fortnite/RXTR,,,,,,,
75,Zyrofnw;Mannii14,0,/fortnite/Zyrofnw;/fortnite/Mannii14,,,,,,,
