Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Peterbot;Pollo,400000,/fortnite/Peterbot;/fortnite/Pollo,Global,Duos,50,50,2024-09-07,2024-09-08,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2024
2,Queasy;Th0masHD,300000,/fortnite/Queasy;/fortnite/Th0masHD,,,,,,,
3,Chico;TruleX,200000,/fortnite/Chico;/fortnite/TruleX,,,,,,,
4,Flickzy;vic0,160000,/fortnite/Flickzy;/fortnite/Vic0try0na,,,,,,,
5,P1ng;Wox,120000,/fortnite/P1ng;/fortnite/Wox,,,,,,,
6,Chap;t3enyy,90000,/fortnite/Chap_(Swiss_player);/fortnite/T3enyy,,,,,,,
7,Boltz;Brycx,60000,/fortnite/Boltz;/fortnite/Brycx,,,,,,,
8,Dukez;Sphinx,50000,/fortnite/Dukez;/fortnite/Sphinx,,,,,,,
9,Batman Bugha;Rapid,40000,/fortnite/Batman_Bugha;/fortnite/Rapid,,,,,,,
10,Japko;SwizzY,30000,/fortnite/Japko;/fortnite/SwizzY,,,,,,,
11,Clix;Veno,24000,/fortnite/Clix;/fortnite/Veno,,,,,,,
12,Reet;Ritual,24000,/fortnite/Reet;/fortnite/Ritual,,,,,,,
13,Bacca;Parz,24000,/fortnite/Bacca;/fortnite/Parz,,,,,,,
14,Avivv;Bugha,24000,/fortnite/Avivv;/fortnite/Bugha,,,,,,,
15,JannisZ;Pixie,24000,/fortnite/JannisZ;/fortnite/Pixie,,,,,,,
16,Ajerss;Rise,20000,/fortnite/Ajerss;/fortnite/Rise,,,,,,,
17,916Gon;Kwanti,20000,/fortnite/916Gon;/fortnite/Kwanti,,,,,,,
18,Huty;KovaaksXD,20000,/fortnite/Huty;/fortnite/KovaaksXD,,,,,,,
19,rezon ay;Vadeal,20000,/fortnite/Rezon_ay;/fortnite/Vadeal,,,,,,,
20,Cooper;Khanada,20000,/fortnite/Cooper;/fortnite/Khanada,,,,,,,
21,paper;VicterV,16000,/fortnite/Paper;/fortnite/VicterV,,,,,,,
22,Fazer;K1nG,16000,/fortnite/Fazer;/fortnite/K1nG,,,,,,,
23,Kami;Setty,16000,/fortnite/Kami;/fortnite/Setty,,,,,,,
24,Koyota;xMipoli,16000,/fortnite/Koyota;/fortnite/Mipoli,,,,,,,
25,Czb;Nxthan,16000,/fortnite/Czb;/fortnite/Nxthan,,,,,,,
26,Acorn;Cold,14000,/fortnite/Acorn;/fortnite/Cold,,,,,,,
27,EpikWhale;Muz,14000,/fortnite/EpikWhale;/fortnite/Muz,,,,,,,
28,Scroll;Sky,14000,/fortnite/Scroll;/fortnite/Skyboy,,,,,,,
29,charyy;G13ras,14000,/fortnite/Charyy;/fortnite/G13ras,,,,,,,
30,Shadow;Vergo,14000,/fortnite/Shadow;/fortnite/Vergo,,,,,,,
31,EdRoadToGlory;Persa,12000,/fortnite/EdRoadToGlory;/fortnite/Persa,,,,,,,
32,Malibuca;Merstach,12000,/fortnite/Malibuca;/fortnite/Merstach,,,,,,,
33,Deymo;Resignz,12000,/fortnite/Deymo;/fortnite/Resignz,,,,,,,
34,Cheapz;Krisp,12000,/fortnite/Cheapz;/fortnite/Krisp,,,,,,,
35,Cadu;Seeyun,12000,/fortnite/Cadu;/fortnite/Seeyun,,,,,,,
36,Threats;Trashy,10000,/fortnite/Threats;/fortnite/Trashy,,,,,,,
37,Braydz;Visxals,10000,/fortnite/Braydz;/fortnite/Visxals,,,,,,,
38,Casperinovic;Prism,10000,/fortnite/Casperinovic;/fortnite/Prism,,,,,,,
39,Adapter;FKS,10000,/fortnite/Adapter;/fortnite/FKS,,,,,,,
40,Shelom;Zagou,10000,/fortnite/Shelom;/fortnite/Zagou,,,,,,,
41,Kayky;Kchorro,8000,/fortnite/KaykyGames;/fortnite/Kchorro,,,,,,,
42,7man;Kalgamer,8000,/fortnite/7man;/fortnite/Kalgamer710,,,,,,,
43,Rise;yuma,8000,/fortnite/Rise_(AS_player);/fortnite/Yuma,,,,,,,
44,Clone;KramSu,8000,/fortnite/Clone;/fortnite/KramSu,,,,,,,
45,alex;worthy,8000,/fortnite/Alex;/fortnite/Worthy,,,,,,,
46,Job;Michael.,6000,/fortnite/Job;/fortnite/Michael.,,,,,,,
47,Andilex;Seyyto,6000,/fortnite/Andilex;/fortnite/Seyyto,,,,,,,
48,BOBY;Larkpex,6000,/fortnite/Bobik1ng;/fortnite/Larkpex,,,,,,,
49,Aspect;Cazi,6000,/fortnite/Aspect_(OCE_player);/fortnite/Cazi,,,,,,,
50,danath;Tinka,6000,/fortnite/Danath;/fortnite/Tinka,,,,,,,
