Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,Volx;Looter,18000,/fortnite/Volx;/fortnite/Looter,OCE,Duos,50,50,92000,Online,Oceania,,2022-05-28,2022-05-29,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_3/Season_2/Grand_Finals/Oceania
2,Alex;Baily,12000,/fortnite/Alex;/fortnite/Baily,,,,,,,,,,,
3,Fisher;Tuii,9000,/fortnite/Fisher;/fortnite/Tuii,,,,,,,,,,,
4,Sorif;Alecc,5000,/fortnite/Sorif;/fortnite/Alecc,,,,,,,,,,,
5,Basil;Jace,4000,/fortnite/Basil;/fortnite/Jace,,,,,,,,,,,
6,Macheew;Kazuki,3000,/fortnite/Macheew;/fortnite/Kazuki,,,,,,,,,,,
7,Danath;Skits,2800,/fortnite/Danath;/fortnite/Skits,,,,,,,,,,,
8,Cazi;Crippa,2600,/fortnite/Cazi;/fortnite/Crippa_(OCE_player),,,,,,,,,,,
9,Mesportt;Sol,2400,/fortnite/Mesportt;/fortnite/Sol,,,,,,,,,,,
10,Xcon;Maihaze,2200,/fortnite/Xcon;/fortnite/Maihaze,,,,,,,,,,,
11,Qeaxzy;M1,1600,/fortnite/Qeaxzy;/fortnite/M1,,,,,,,,,,,
12,Holtay;Blynks,1600,/fortnite/Holtay;/fortnite/Blynks,,,,,,,,,,,
13,Woodzy;Rise,1600,/fortnite/Woodzy;/fortnite/Rise_(OCE_player),,,,,,,,,,,
14,Suns;Eshz,1600,/fortnite/Suns;/fortnite/Eshz,,,,,,,,,,,
15,Flenny;Cyrex,1600,/fortnite/Flenny;/fortnite/Cyrex,,,,,,,,,,,
16,Pumpkin;Rivlee,1100,/fortnite/Pumpkin;/fortnite/Rivlee,,,,,,,,,,,
17,Spiker;Raiku,1100,/fortnite/Spiker;/fortnite/Raiku,,,,,,,,,,,
18,Protoon;Yiamoo,1100,/fortnite/Protoon;/fortnite/Yiamoo,,,,,,,,,,,
19,Sah;Radius,1100,/fortnite/Sah;/fortnite/Radius,,,,,,,,,,,
20,Baffla;Sono,1100,/fortnite/Baffla;/fortnite/Sono,,,,,,,,,,,
21,2Faulty;Mooteea,800,/fortnite/2Faulty;/fortnite/Mooteea,,,,,,,,,,,
22,Jynx;Worthy,800,/fortnite/Jynx;/fortnite/Worthy,,,,,,,,,,,
23,Astoh;Zedox,800,/fortnite/Astoh;/fortnite/Zedox,,,,,,,,,,,
24,Tekmarr;Kxunai,800,/fortnite/Tekmarr;/fortnite/Kxunai,,,,,,,,,,,
25,Echo;Snorq,800,/fortnite/Echo;/fortnite/Snorq,,,,,,,,,,,
26,Wpuc;Marz,700,/fortnite/Wpuc;/fortnite/Marz_(OCE_player),,,,,,,,,,,
27,Movrickz;Aspect,700,/fortnite/Movrickz;/fortnite/Aspect_(OCE_player),,,,,,,,,,,
28,Local;Juicy,700,/fortnite/Local;/fortnite/Juicy,,,,,,,,,,,
29,Doomy;Blynk,700,/fortnite/Doomy;/fortnite/Blynk,,,,,,,,,,,
30,Maloxty;Sivvles,700,/fortnite/Maloxty;/fortnite/Sivvles,,,,,,,,,,,
31,Rizza;Minsu,600,/fortnite/Rizza;/fortnite/Minsu,,,,,,,,,,,
32,Rip;Mania,600,/fortnite/Rip;/fortnite/Mania,,,,,,,,,,,
33,Oreo;Sync,600,/fortnite/Oreo;/fortnite/Sync,,,,,,,,,,,
34,Scammed;Xalkerr,600,/fortnite/Scammed;/fortnite/Xalkerr,,,,,,,,,,,
35,Effex;Finish,600,/fortnite/Effex;/fortnite/Finish,,,,,,,,,,,
36,Zanz;Mysty,600,/fortnite/Zanz;/fortnite/Mysty,,,,,,,,,,,
37,Euss;Dizyy,600,/fortnite/Euss;/fortnite/Dizyy,,,,,,,,,,,
38,Cloudz;Epsy,600,/fortnite/Cloudz;/fortnite/Epsy,,,,,,,,,,,
39,Botty;Eqexy,600,/fortnite/Botty;/fortnite/Eqexy,,,,,,,,,,,
40,Arrest;M0untain,600,/fortnite/Arrest;/fortnite/M0untain,,,,,,,,,,,
41,Thrusty;Syn,400,/fortnite/Thrusty;/fortnite/Syn,,,,,,,,,,,
42,Edapt;Tyycho,400,/fortnite/Edapt;/fortnite/Tyycho,,,,,,,,,,,
43,Lyric;Leo,400,/fortnite/Lyric;/fortnite/Leo,,,,,,,,,,,
44,Sceam;Guandi,400,/fortnite/Sceam;/fortnite/Guandi,,,,,,,,,,,
45,Waf;Cryz,400,/fortnite/Waf;/fortnite/Cryz,,,,,,,,,,,
46,Megadan;Pogue,400,/fortnite/Megadan;/fortnite/Pogue,,,,,,,,,,,
47,Maw;Zadia,400,/fortnite/Maw;/fortnite/Zadia,,,,,,,,,,,
48,TalonTheGoated;Synxk,400,/fortnite/TalonTheGoated;/fortnite/Synxk,,,,,,,,,,,
49,Goofy;Mace,400,/fortnite/Goofy;/fortnite/Mace,,,,,,,,,,,
50,Juxe;83LLO,400,/fortnite/Juxe;/fortnite/83LLO,,,,,,,,,,,
