Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Sky;Scroll,120000,/fortnite/Skyboy;/fortnite/Scroll,Global,Duos,50,50,2026-08-01,2026-08-02,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2026/Major_2
2,shxrk;t3eny,80000,/fortnite/Shark;/fortnite/T3enyy,,,,,,,
3,SwizzY;Pixie,60000,/fortnite/SwizzY;/fortnite/Pixie,,,,,,,
4,charyy;Kami,50000,/fortnite/Charyy;/fortnite/Kami,,,,,,,
5,FoCuS;Th0masHD,40000,/fortnite/FoCuS;/fortnite/Th0masHD,,,,,,,
6,Cr1nge;Twi,30000,/fortnite/Cr1nge;/fortnite/Twi,,,,,,,
7,Tjino;PabloWingu,25000,/fortnite/Tjino;/fortnite/PabloWingu,,,,,,,
8,IDrop;Ghonzo,20000,/fortnite/IDrop;/fortnite/Ghonzo,,,,,,,
9,Velofps;Zynox,18000,/fortnite/Velofps;/fortnite/Zynox,,,,,,,
10,chap;Flickzy,16000,/fortnite/Chap_(Swiss_player);/fortnite/Flickzy,,,,,,,
11,Rax;JannisZ,14000,/fortnite/Rax;/fortnite/JannisZ,,,,,,,
12,Darm;Demus,12000,/fortnite/Darm;/fortnite/Demus,,,,,,,
13,tidi;Julle,10000,/fortnite/Tidi;/fortnite/Julle,,,,,,,
14,fant;Hlechis,8000,/fortnite/Fant;/fortnite/Hlechis,,,,,,,
15,Nebs;Nxthan,6000,/fortnite/Nebs;/fortnite/Nxthan,,,,,,,
16,pixx;Firen,5500,/fortnite/Pixx;/fortnite/Firen,,,,,,,
17,Izzi;Nociff,5000,/fortnite/Izzi;/fortnite/Nociff,,,,,,,
18,Cringe;Volko,4500,/fortnite/Cringe;/fortnite/Volko,,,,,,,
19,Pinq;Hris,4000,/fortnite/Pinq;/fortnite/Hris,,,,,,,
20,vic0;Malibuca,3500,/fortnite/Vic0try0na;/fortnite/Malibuca,,,,,,,
21,Asa;Turtl3,3000,/fortnite/Asa;/fortnite/Turtl3,,,,,,,
22,Hellfire;Winther,3000,/fortnite/Hellfire;/fortnite/Winther,,,,,,,
23,Pixovsky;SereN,3000,/fortnite/Pixovsky;/fortnite/SereN,,,,,,,
24,MrSavage;Trooly,3000,/fortnite/MrSavage;/fortnite/Trooly,,,,,,,
25,Syaaz;Scary,3000,/fortnite/Syaaz;/fortnite/Scary,,,,,,,
26,frxstyy;josh75,3000,/fortnite/Frxstyy;/fortnite/Josh75,,,,,,,
27,Fastroki;Noahreyli,3000,/fortnite/Fastroki;/fortnite/Noahreyli,,,,,,,
28,1vanjkee;Hizixx,3000,/fortnite/1vanjkee;/fortnite/Hizixx,,,,,,,
29,Wox;Kiro,3000,/fortnite/Wox;/fortnite/Kiro,,,,,,,
30,twek;Mydro,3000,/fortnite/Twek;/fortnite/Mydro,,,,,,,
31,Axeforce;bevvys,2000,/fortnite/Axeforce;/fortnite/Bevvys,,,,,,,
32,Huty;F1shyX,2000,/fortnite/Huty;/fortnite/F1shyXX,,,,,,,
33,Dylangodoy9;poloo,2000,/fortnite/Dylangodoy9;/fortnite/poloo,,,,,,,
34,wifi;Borsuk,2000,/fortnite/wifi;/fortnite/Borsuk,,,,,,,
35,Minori;Darkos,2000,/fortnite/Minori;/fortnite/Darkos,,,,,,,
36,Freuzi;Kenty,2000,/fortnite/Freuzi;/fortnite/Kenty,,,,,,,
37,Ricknada;Kiwza,2000,/fortnite/Ricknada;/fortnite/Kiwza,,,,,,,
38,MariusCOW;Fredoxie,2000,/fortnite/MariusCOW;/fortnite/Fredoxie,,,,,,,
39,Bimbo;Rad3on,2000,/fortnite/Bimbo;/fortnite/Rad3on,,,,,,,
40,Zestful;Supereye,2000,/fortnite/Zestful;/fortnite/Supereye,,,,,,,
41,dandepuzo;AzatGo,1000,/fortnite/Dandepuzo;/fortnite/AzatGo,,,,,,,
42,Vadeal;Juu,1000,/fortnite/Vadeal;/fortnite/Juu,,,,,,,
43,Cheatiin;G13ras,1000,/fortnite/Cheatiin;/fortnite/G13ras,,,,,,,
44,Dinus;Franek,1000,/fortnite/Dinus;/fortnite/Franek,,,,,,,
45,Wheat;S1neD,1000,/fortnite/Wheat;/fortnite/S1ned,,,,,,,
46,P1ng;ghost,1000,/fortnite/P1ng;/fortnite/Ghost,,,,,,,
47,PodaSai;Seyyto,1000,/fortnite/PodaSai;/fortnite/Seyyto,,,,,,,
48,Winter;joni,1000,/fortnite/Winter;/fortnite/joni,,,,,,,
49,Mald1s;Lericx,1000,/fortnite/Mald1s;/fortnite/Lericx,,,,,,,
50,Veri;Wiver,1000,/fortnite/Veri;/fortnite/Wiver,,,,,,,
