Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Acorn;Boltz,100000,/fortnite/Acorn;/fortnite/Boltz,NAC,Duos,50,50,2026-08-01,2026-08-02,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2026/Major_2/North_America_Central
2,Ritual;Cold,50000,/fortnite/Ritual;/fortnite/Cold,,,,,,,
3,Ajerss;Veno,40000,/fortnite/Ajerss;/fortnite/Veno,,,,,,,
4,Higgs;Curve,30000,/fortnite/Batman_Bugha;/fortnite/Curve,,,,,,,
5,Muz;Rise,25000,/fortnite/Muz;/fortnite/Rise,,,,,,,
6,Kingaling;Kraez,20000,/fortnite/Kingaling;/fortnite/Kraez,,,,,,,
7,Peterbot;Pollo,16000,/fortnite/Peterbot;/fortnite/Pollo,,,,,,,
8,josh;Eomzo,14000,/fortnite/Josh;/fortnite/Eomzo,,,,,,,
9,Golden;Ozone,12000,/fortnite/Golden;/fortnite/Ozone,,,,,,,
10,Clix;Rapid,10000,/fortnite/Clix;/fortnite/Rapid,,,,,,,
11,VicterV;Queasy,9000,/fortnite/VicterV;/fortnite/Queasy,,,,,,,
12,Shadow;Vergo,8000,/fortnite/Shadow;/fortnite/Vergo,,,,,,,
13,Bugha;Braydz,7000,/fortnite/Bugha;/fortnite/Braydz,,,,,,,
14,Moneymaker;Fnajen,6000,/fortnite/Moneymaker;/fortnite/Fnajen,,,,,,,
15,Reet;Cooper,5000,/fortnite/Reet;/fortnite/Cooper,,,,,,,
16,Xavifw;Aminished,4500,/fortnite/Xavifw;/fortnite/Aminished,,,,,,,
17,Visxals;Threats,4000,/fortnite/Visxals;/fortnite/Threats,,,,,,,
18,Dash;Noxy,3500,/fortnite/Dash;/fortnite/Noxy,,,,,,,
19,angel;BatmanJoe,3000,/fortnite/Angel;/fortnite/BatmanJoe,,,,,,,
20,Sails;verT,2500,/fortnite/Sails;/fortnite/VerT,,,,,,,
21,nvtylerh;Curly,2000,/fortnite/Nvtylerh;/fortnite/Curly,,,,,,,
22,Avivv;Veer,2000,/fortnite/Avivv;/fortnite/Veer,,,,,,,
23,skqttles;Kxyin,2000,/fortnite/Skqttles;/fortnite/Kxyin,,,,,,,
24,Hcube;vleccks,2000,/fortnite/Hcube;/fortnite/Vleccks,,,,,,,
25,Dolzeur;eshouu,2000,/fortnite/Dolzeur;/fortnite/Eshouu,,,,,,,
26,Mirops;Qkay,2000,/fortnite/Mirops;/fortnite/Qkay,,,,,,,
27,Maddenv;Channce,2000,/fortnite/Maddenv;/fortnite/Channce,,,,,,,
28,Yuz;Sharkman,2000,/fortnite/Yuz;/fortnite/Sharkman,,,,,,,
29,Okis;Zandaa,2000,/fortnite/Okis;/fortnite/Zandaa,,,,,,,
30,liamtfup;Jayse1x,2000,/fortnite/Liamtfup;/fortnite/Jayse1x,,,,,,,
31,slepzi;Doniee,1500,/fortnite/Slepzi;/fortnite/Doniee,,,,,,,
32,Aoxy;Jojofishy,1500,/fortnite/Aoxy;/fortnite/Jojofishy,,,,,,,
33,Synix;circ,1500,/fortnite/Synix;/fortnite/Circ,,,,,,,
34,OliverOG;Xpon,1500,/fortnite/OliverOG;/fortnite/Xpon,,,,,,,
35,MaxGGs;SM1LY,1500,/fortnite/MaxGGs;/fortnite/SM1LY,,,,,,,
36,Seek;Takii,1500,/fortnite/Seek;/fortnite/Takii,,,,,,,
37,cauzerz;Decay,1500,/fortnite/Cauzerz;/fortnite/Decay,,,,,,,
38,Klixey;AidenKBM,1500,/fortnite/Klixey;/fortnite/AidenKBM,,,,,,,
39,Jargue;Kirillian,1500,/fortnite/Jargue;/fortnite/Kirillian,,,,,,,
40,Jemitty;Olk,1500,/fortnite/Jemitty;/fortnite/Olk,,,,,,,
41,Nut;cdz,750,/fortnite/Nut;/fortnite/Cdz,,,,,,,
42,Webster;Encrypted,750,/fortnite/Webster;/fortnite/Encrypted,,,,,,,
43,Hxvac;catman,750,/fortnite/Hxvac;/fortnite/Catman,,,,,,,
44,Kaydiwnl;Real,750,/fortnite/Kaydiwnl;/fortnite/Real,,,,,,,
45,Twunti;Chimp,750,/fortnite/Twunti;/fortnite/Chimp,,,,,,,
46,Void;Magma,750,/fortnite/Void_(NA_player_2);/fortnite/Magma,,,,,,,
47,Khan;Darzy,750,/fortnite/Khan;/fortnite/Darzy,,,,,,,
48,Alongo;Boji,750,/fortnite/Alongo;/fortnite/Boji,,,,,,,
49,paper;Zenn,750,/fortnite/Paper;/fortnite/Zenn,,,,,,,
50,Quick;avari,750,/fortnite/Quick;/fortnite/Avari,,,,,,,
