Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,Muz;looter;SpeedyND,22500,/fortnite/Muz;/fortnite/Looter;/fortnite/SpeedyND,OCE,Trios,33,33,90450,Online,Oceania,,2021-05-29,2021-05-30,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_6/Grand_Finals/Oceania
2,Bathan;Zedox;Sio,15000,/fortnite/Bathan;/fortnite/Zedox;/fortnite/Sio,,,,,,,,,,,
3,Raptah;Pumpkin;Psyper,9000,/fortnite/Raptah;/fortnite/Pumpkin;/fortnite/Psyper,,,,,,,,,,,
4,Prhzy;VortexM;sunz,6300,/fortnite/Prhzy;/fortnite/VortexM;/fortnite/Sunz,,,,,,,,,,,
5,oreo;Chainz;Price,5400,/fortnite/Oreo;/fortnite/Chainz;/fortnite/Price,,,,,,,,,,,
6,RepulseGod;Eshz;Raiku,4500,/fortnite/RepulseGod;/fortnite/Eshz;/fortnite/Raiku,,,,,,,,,,,
7,Jynx;alecc;worthy,3900,/fortnite/Jynx;/fortnite/Alecc;/fortnite/Worthy,,,,,,,,,,,
8,Jesse;Jordan;newbatoon,3300,/fortnite/Jesse;/fortnite/Jordan;/fortnite/Newbatoon,,,,,,,,,,,
9,Sorif;volx;sync,2700,/fortnite/Sorif;/fortnite/Volx;/fortnite/Sync,,,,,,,,,,,
10,Basil;Forbes;Jace,1800,/fortnite/Basil;/fortnite/Forbes;/fortnite/Jace,,,,,,,,,,,
11,Oatley;mrfreshasian;Rel,900,/fortnite/Oatley;/fortnite/Mrfreshasian;/fortnite/Rel,,,,,,,,,,,
12,Bluezie;Rip;Mania,900,/fortnite/Bluezie;/fortnite/Rip;/fortnite/Mania,,,,,,,,,,,
13,Ronin;Rahcks;Jake,900,/fortnite/Ronin_(OCE_player);/fortnite/Rahcks;/fortnite/Jake,,,,,,,,,,,
14,Thrusty;Jvano;MrTassie,900,/fortnite/Thrusty;/fortnite/Jvano;/fortnite/MrTassie,,,,,,,,,,,
15,Synr;Fallen;Gek,900,/fortnite/Synr;/fortnite/Fallen;/fortnite/Gek,,,,,,,,,,,
16,Crypton;Six;Aspect,750,/fortnite/Crypton;/fortnite/Six;/fortnite/Aspect_(OCE_player),,,,,,,,,,,
17,Goeg;Scammed;Xalkerr,750,/fortnite/Goeg;/fortnite/Scammed;/fortnite/Xalkerr,,,,,,,,,,,
18,suns;Tuii;Korq,750,/fortnite/Suns;/fortnite/Tuii;/fortnite/Korq,,,,,,,,,,,
19,Rocheh;M0untain;Kxunai,750,/fortnite/Rocheh;/fortnite/M0untain;/fortnite/Kxunai,,,,,,,,,,,
20,PLPE DJ;Cryz;Marz,750,/fortnite/PLPE_DJ;/fortnite/Cryz;/fortnite/Marz_(OCE_player),,,,,,,,,,,
21,Danath;Osiris;Skits,600,/fortnite/Danath;/fortnite/Osiris;/fortnite/Skits,,,,,,,,,,,
22,Spiker;Slixnz;Baily,600,/fortnite/Spiker;/fortnite/Slixnz;/fortnite/Baily,,,,,,,,,,,
23,2Faulty;M1;Saqo,600,/fortnite/2Faulty;/fortnite/M1;/fortnite/Saqo,,,,,,,,,,,
24,Xcon;Flews;SADLA,600,/fortnite/Xcon;/fortnite/Flews;/fortnite/SADLA,,,,,,,,,,,
25,Movrickz;Arctic;Tekmarr,600,/fortnite/Movrickz;/fortnite/Arctic;/fortnite/Tekmarr,,,,,,,,,,,
26,Baffle;Qeaxzy;Caryion,600,/fortnite/Baffle;/fortnite/Qeaxzy;/fortnite/Caryion,,,,,,,,,,,
27,Cyte;Gazer;Wreckless,600,/fortnite/Cyte;/fortnite/Gazer;/fortnite/Wreckless,,,,,,,,,,,
28,Kyro;Elusive;Fhaqs,600,/fortnite/Kyro;/fortnite/Elusive;/fortnite/Fhaqs,,,,,,,,,,,
29,Crippa;BMP;Soaked,600,/fortnite/Crippa_(OCE_player);/fortnite/BMP;/fortnite/Soaked,,,,,,,,,,,
30,Midnite;Vujcich;Celdom,600,/fortnite/Midnite;/fortnite/Vujcich;/fortnite/Celdom,,,,,,,,,,,
31,Flenny;Belace;Distate,600,/fortnite/Flenny;/fortnite/Belace;/fortnite/Distate,,,,,,,,,,,
32,Oahmedo;Astoh;Mammal,600,/fortnite/Oahmedo;/fortnite/Astoh;/fortnite/Mammal,,,,,,,,,,,
33,Results;Snow;Precks,600,/fortnite/Results;/fortnite/Snow_(Australian_player);/fortnite/Precks,,,,,,,,,,,
