Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Queasy;TruleX;Jur3ky,300000,/fortnite/Queasy;/fortnite/TruleX;/fortnite/Jur3ky,EU,Trios,33,32,2021-05-29,2021-05-30,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_2/Season_6/Grand_Finals/Europe
2,Refsgaard;Endretta;MrSavage,210000,/fortnite/Refsgaard;/fortnite/Endretta;/fortnite/MrSavage,,,,,,,
3,4zr;TaySon;nayte,135000,/fortnite/4zr;/fortnite/TaySon;/fortnite/Nayte,,,,,,,
4,Flikk;Anas;Th0masHD,120000,/fortnite/Flikk;/fortnite/Anas;/fortnite/Th0masHD,,,,,,,
5,Vadeal;Noahreyli;rezon ay,105000,/fortnite/Vadeal;/fortnite/Noahreyli;/fortnite/Rezon_ay,,,,,,,
6,Kiryache32;Stormyrite;Toose,90000,/fortnite/Kiryache32;/fortnite/Stormyrite;/fortnite/Toose,,,,,,,
7,Andilex;Snayzy;xsweeze,75000,/fortnite/Andilex;/fortnite/Snayzy;/fortnite/Xsweeze,,,,,,,
8,Hen;JannisZ;chapix,60000,/fortnite/Hen;/fortnite/JannisZ;/fortnite/Chapix,,,,,,,
9,k1nzell;IDrop;wakie,45000,/fortnite/K1nzell;/fortnite/IDrop;/fortnite/Wakie,,,,,,,
10,zeykoo;Sunddely;Jules,30000,/fortnite/Zeykoo;/fortnite/Sunddely;/fortnite/Jules,,,,,,,
11,nebs;bubak;WaiZ,15000,/fortnite/Nebs;/fortnite/Bubak;/fortnite/WaiZ,,,,,,,
12,Floki;Clement;Decyptos,15000,/fortnite/Floki;/fortnite/Clement;/fortnite/Decyptos,,,,,,,
13,RedRush;xsterioz;Mappi,15000,/fortnite/RedRush;/fortnite/Xsterioz;/fortnite/Mappi,,,,,,,
14,JoeFN;stompy;SHAD0W,15000,/fortnite/JoeFN;/fortnite/Stompy;/fortnite/SHAD0W,,,,,,,
15,Safik;Siberiajkee;iRezUmi,15000,/fortnite/Safik;/fortnite/Siberiajkee;/fortnite/IRezUmi,,,,,,,
16,Shaykoz;DKS;Grayinjo,9000,/fortnite/Shaykoz;/fortnite/DKS;/fortnite/Grayinjo,,,,,,,
17,Hottie;elokratz;trippernn,9000,/fortnite/Hottie;/fortnite/Elokratz;/fortnite/Trippernn,,,,,,,
18,Johku;Anddone;Jetsku,9000,/fortnite/Johku;/fortnite/Anddone;/fortnite/Jetsku,,,,,,,
19,FlowiS;kejseR;Hellfire,9000,/fortnite/FlowiS;/fortnite/Kejser;/fortnite/Hellfire,,,,,,,
20,Fastroki;Pizza4k;ardit,9000,/fortnite/Fastroki;/fortnite/Pizza4k;/fortnite/Ardit,,,,,,,
21,Bloomy;Perceval;TomzyV1,6000,/fortnite/Bloomy;/fortnite/Perceval;/fortnite/TomzyV1,,,,,,,
22,Lnuef;SliX;Merijn,6000,/fortnite/Lnuef;/fortnite/SliX;/fortnite/Merijn,,,,,,,
23,Meta;skyzouw;XpeR,6000,/fortnite/Meta;/fortnite/Skyzouw;/fortnite/XpeR,,,,,,,
24,Kikoo;Skram;Putrick,6000,/fortnite/Kikoo;/fortnite/Skram;/fortnite/Putrick,,,,,,,
25,Kirzzii;Raifla;Saevid,6000,/fortnite/Krizzii;/fortnite/Raifla;/fortnite/Saevid,,,,,,,
26,Nexxs;scriwy;Fusion,6000,/fortnite/Nexxs;/fortnite/Scriwy;/fortnite/Fusion,,,,,,,
27,Slender;Voidd;Wolfiez,3000,/fortnite/Slender;/fortnite/Voidd;/fortnite/Wolfiez,,,,,,,
28,Jamside;Fury Legendary;Domentos,3000,/fortnite/Jamside;/fortnite/Fury_Legendary;/fortnite/Domentos,,,,,,,
29,BlastR;Nikof;Alpha,3000,/fortnite/BlastR;/fortnite/Nikof;/fortnite/Alpha,,,,,,,
30,Marvin;EsTy;BadSniper,3000,/fortnite/Marvin;/fortnite/EsTy;/fortnite/BadSniper,,,,,,,
31,Wanlast;PodaSai;EMXXRR,3000,/fortnite/Wanlast;/fortnite/PodaSai;/fortnite/EMXXRR,,,,,,,
32,hycr1s;Vortex;Nightsck,3000,/fortnite/Hycr1s;/fortnite/Vortex;/fortnite/Nightsck,,,,,,,
