Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,Runa;Pepoclip,30000,/fortnite/Runa;/fortnite/Pepo,AS,Duos,50,50,145000,Online,Asia,,2022-03-05,2022-03-06,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_3/Season_1/Grand_Finals/Asia
2,Maufin;Rimr,20000,/fortnite/Maufin;/fortnite/Rimr,,,,,,,,,,,
3,SwizzY;2SNgNl,16000,/fortnite/SwizzY;/fortnite/2SNgNl,,,,,,,,,,,
4,Cafe;Jaemon,10000,/fortnite/Cafe;/fortnite/Jaemon,,,,,,,,,,,
5,Qjac;Naetor,8000,/fortnite/Qjac;/fortnite/Naetor,,,,,,,,,,,
6,Shamokiy;Leyyner,7000,/fortnite/Shamokiy;/fortnite/Leyyner,,,,,,,,,,,
7,Shunsyan;Buyuriru,6000,/fortnite/Shunsyan;/fortnite/Buyuriru,,,,,,,,,,,
8,clxxer;wickesy,5000,/fortnite/Jqmix;/fortnite/Wickesy_(Japanese_player),,,,,,,,,,,
9,WildHawk;Fram,4000,/fortnite/WildHawk;/fortnite/Fram,,,,,,,,,,,
10,TinkerBel1x;pnmn,3000,/fortnite/Tinkerbell;/fortnite/Digger,,,,,,,,,,,
11,Chocoluv;ZAZI,2000,/fortnite/Chocoluv;/fortnite/SAKI,,,,,,,,,,,
12,Koyota;Pina,2000,/fortnite/Koyota;/fortnite/Pina,,,,,,,,,,,
13,miya;ROCCA,2000,/fortnite/Miya;/fortnite/Rocca,,,,,,,,,,,
14,Rainy;Gyen,2000,/fortnite/Rainy;/fortnite/Gyen,,,,,,,,,,,
15,Albedo;Dokn,2000,/fortnite/Albedo;/fortnite/Dokn,,,,,,,,,,,
16,Rime;mashiron,1400,/fortnite/Rime;/fortnite/Mashiron,,,,,,,,,,,
17,Maesar;Bot,1400,/fortnite/Maesar;/fortnite/%E3%81%BC%E3%81%A3%E3%81%A8,,,,,,,,,,,
18,Spayed;LODSTK,1400,/fortnite/Spayed;/fortnite/LODSTK,,,,,,,,,,,
19,Astell;Kuratchi,1400,/fortnite/Astell;/fortnite/Kuratchi,,,,,,,,,,,
20,Ragis;Macyfishy,1400,/fortnite/Ragis;/fortnite/Macyfishy,,,,,,,,,,,
21,Ryle;Merem,1000,/fortnite/Ryle;/fortnite/Merem,,,,,,,,,,,
22,Alice;raru,1000,/fortnite/Alice;/fortnite/Raru,,,,,,,,,,,
23,Peterpan;Backho,1000,/fortnite/Peterpan;/fortnite/Backho,,,,,,,,,,,
24,Nagipipi;Maizakura,1000,/fortnite/Nagipipi;/fortnite/Maizakura,,,,,,,,,,,
25,Ruri;Zagou,1000,/fortnite/Ruri;/fortnite/Zagou,,,,,,,,,,,
26,Otome;Shuto,800,/fortnite/Otome;/fortnite/Shuto,,,,,,,,,,,
27,Minipiyo;bykn,800,/fortnite/Minipiyo;/fortnite/Bykn,,,,,,,,,,,
28,Laire;Lu4ky7,800,/fortnite/Laire;/fortnite/Lu4ky7,,,,,,,,,,,
29,XMipoli;stork,800,/fortnite/Mipoli;/fortnite/Stork,,,,,,,,,,,
30,Chiffon;Vall,800,/fortnite/Chiffon;/fortnite/Vall,,,,,,,,,,,
31,SEKO;Goma,600,/fortnite/%E3%81%9B%E3%81%93%E3%81%95%E3%81%BE;/fortnite/Goma,,,,,,,,,,,
32,Kogane;Ponta,600,/fortnite/Kogane;/fortnite/Ponta,,,,,,,,,,,
33,tzuyu;KENTAch,600,/fortnite/Tzuyu;/fortnite/KENTAch,,,,,,,,,,,
34,Zotax;Allen,600,/fortnite/Zotax;/fortnite/Allen,,,,,,,,,,,
35,Aim;Harukiyo,600,/fortnite/Aim;/fortnite/Harukiyo,,,,,,,,,,,
36,HiQ;Velcia,600,/fortnite/HiQ;/fortnite/Velcia,,,,,,,,,,,
37,Rui;Tanaka,600,/fortnite/Rui;/fortnite/Tanaka,,,,,,,,,,,
38,FU-FU PANDA;Mikoto,600,/fortnite/FU-FU_PANDA;/fortnite/Mikoto,,,,,,,,,,,
39,dbyn;Fleder,600,/fortnite/Debuyan;/fortnite/Fleder,,,,,,,,,,,
40,Orage;PLEP,600,/fortnite/Orage;/fortnite/PLEP,,,,,,,,,,,
41,desway;Jozya,400,/fortnite/Desway;/fortnite/Jozya,,,,,,,,,,,
42,VaNHe;Rack,400,/fortnite/VaNHe;/fortnite/Rack,,,,,,,,,,,
43,Riru;Yama,400,/fortnite/Riru;/fortnite/YAMA,,,,,,,,,,,
44,Fire;Shinck,400,/fortnite/Fire;/fortnite/Shinck,,,,,,,,,,,
45,RizArt;takadani,400,/fortnite/RizArt;/fortnite/Takachan,,,,,,,,,,,
46,yuma;Tsukebo,400,/fortnite/Yuma;/fortnite/Tsukebo,,,,,,,,,,,
47,Monster;Raifer,400,/fortnite/Monster;/fortnite/Raifer,,,,,,,,,,,
48,Pannkasu;Kochitora,400,/fortnite/Pannkasu;/fortnite/Kochitora,,,,,,,,,,,
49,Mkmkpapa;Kuakua,400,/fortnite/Russ;/fortnite/Kuakua,,,,,,,,,,,
50,Zerokun;Pariaru,400,/fortnite/Zerokun;/fortnite/Pariaru,,,,,,,,,,,
