Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,favs;Snacky,45000,/fortnite/Favs;/fortnite/Snacky,NAW,Duos,50,50,2022-03-05,2022-03-06,https://liquipedia.net/fortnite/Fortnite_Champion_Series/Chapter_3/Season_1/Grand_Finals/North_America_West
2,Parz;Rays,36000,/fortnite/Parz;/fortnite/Rays,,,,,,,
3,Rexzi;Dynamic,28000,/fortnite/Rexzi;/fortnite/Dynamic,,,,,,,
4,Caleb;Knzo,22000,/fortnite/Caleb;/fortnite/Knzo,,,,,,,
5,Nigel;Angel,18000,/fortnite/Nigel;/fortnite/Angel,,,,,,,
6,Lanjok;Punisher,14000,/fortnite/Lanjok;/fortnite/Punisher,,,,,,,
7,YooSaltyy;Kruyor,10000,/fortnite/YooSaltyy;/fortnite/Kruyor,,,,,,,
8,Jagveer;Solution,8000,/fortnite/Jagveer;/fortnite/Solution,,,,,,,
9,Cyrzr;Nico,6000,/fortnite/Cyrzr;/fortnite/Nico,,,,,,,
10,Beast;Tautai,4000,/fortnite/Beast;/fortnite/Tautai,,,,,,,
11,Batman Bugha;Wheels,3000,/fortnite/Batman_Bugha;/fortnite/Wheels,,,,,,,
12,Zookez;Boltz,3000,/fortnite/Zookez;/fortnite/Boltz,,,,,,,
13,Poffiee;Dylannx,3000,/fortnite/Poffiee;/fortnite/Dylannx,,,,,,,
14,Wavyjacob;Chris,3000,/fortnite/Wavyjacob;/fortnite/Chris,,,,,,,
15,Arkhram;EpikWhale,3000,/fortnite/Arkhram;/fortnite/EpikWhale,,,,,,,
16,Criizux;Jelty,2000,/fortnite/Criizux;/fortnite/Jelty,,,,,,,
17,Vanillaz;Walay,2000,/fortnite/Vanillaz;/fortnite/Walay,,,,,,,
18,Pollo;Cesar,2000,/fortnite/Pollo;/fortnite/Cesar,,,,,,,
19,Lime;Chip,2000,/fortnite/Lime;/fortnite/Chip,,,,,,,
20,Kxvin1x;Yasir,2000,/fortnite/Kxvin1x;/fortnite/Yasir,,,,,,,
21,ImCluTcHz;Smuq,1200,/fortnite/ImCluTcHz;/fortnite/Smuq,,,,,,,
22,SlickNick;Convic,1200,/fortnite/SlickNick;/fortnite/Convic,,,,,,,
23,Dog;Jay,1200,/fortnite/Dog;/fortnite/Jay,,,,,,,
24,Lil jay;Wizz,1200,/fortnite/Lil_jay;/fortnite/Wizz,,,,,,,
25,Defiable;sxhool,1200,/fortnite/Defiable;/fortnite/Sxhool,,,,,,,
26,kadenOX;4DRStorm,900,/fortnite/KadenOX;/fortnite/4DRStorm,,,,,,,
27,Evol;buzzo,900,/fortnite/Evol;/fortnite/Buzzo,,,,,,,
28,RichHomieQuinn;WAVE,900,/fortnite/RichHomieQuinn;/fortnite/WAVE,,,,,,,
29,Nach;Hov,900,/fortnite/Nach;/fortnite/Hov,,,,,,,
30,Beastt;Reminisciin,900,/fortnite/Beastt;/fortnite/Reminisciin,,,,,,,
31,jayrosez;TuTu,800,/fortnite/Jayrosez;/fortnite/TuTu,,,,,,,
32,Clzudz;Pumpz,800,/fortnite/Clzudz;/fortnite/Pumpz,,,,,,,
33,Wenks;Yiyan,800,/fortnite/Wenks;/fortnite/Yiyan,,,,,,,
34,Diego locs;Cyperzz,800,/fortnite/Diego_locs;/fortnite/Cyperzz,,,,,,,
35,Jarritos;Kytrex,800,/fortnite/Jarritos;/fortnite/Kytrex,,,,,,,
36,Aiden;MooseGGs,700,/fortnite/Aiden;/fortnite/MooseGGs,,,,,,,
37,Rasso;Cwintrr,700,/fortnite/Rasso;/fortnite/Cwintrr,,,,,,,
38,Verny;Middi,700,/fortnite/Verny;/fortnite/Middi,,,,,,,
39,Frapai;Nate,700,/fortnite/Frapai;/fortnite/Nate_(NA_player),,,,,,,
40,Slick;Deih,700,/fortnite/Slick;/fortnite/Deih,,,,,,,
41,Combxt;Zays,600,/fortnite/Combxt;/fortnite/Zays,,,,,,,
42,Bumboy;G5RC,600,/fortnite/Bumboy;/fortnite/G5RC,,,,,,,
43,Salvo;FJAA,600,/fortnite/Salvo;/fortnite/FJAA,,,,,,,
44,VicterV;Blzerd,600,/fortnite/VicterV;/fortnite/Blzerd,,,,,,,
45,Kyoha;Trey,600,/fortnite/Kyoha;/fortnite/Trey,,,,,,,
46,Mojo;Salko,500,/fortnite/Mojo;/fortnite/Salko,,,,,,,
47,Papi Blast;Sho,500,/fortnite/Papi_Blast;/fortnite/Sho,,,,,,,
48,Vbzxy;Silxzys,500,/fortnite/Vbzxy;/fortnite/Silxzys,,,,,,,
49,Tavern;Cozz,500,/fortnite/Tavern;/fortnite/Cozz,,,,,,,
50,ZukoXF;Digital,500,/fortnite/ZukoXF;/fortnite/Digital,,,,,,,
