Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Start Date,End Date,URL
1,Suns;Anon,20000,/fortnite/Suns;/fortnite/Anon,OCE,Duos,50,49,2023-05-13,2023-05-14,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2023/Major_2/Oceania
2,Sorif;Skits,12000,/fortnite/Sorif;/fortnite/Skits,,,,,,,
3,Danath;worthy,8000,/fortnite/Danath;/fortnite/Worthy,,,,,,,
4,Jynx;Oreo,3600,/fortnite/Jynx;/fortnite/Oreo,,,,,,,
5,Jvano;Rise,3000,/fortnite/Jvano;/fortnite/Rise_(OCE_player),,,,,,,
6,Aspect;Sanjog,2600,/fortnite/Aspect_(OCE_player);/fortnite/Sanjog,,,,,,,
7,Tinka;Eshz,2400,/fortnite/Tinka;/fortnite/Eshz,,,,,,,
8,Fisher;Spiker,2200,/fortnite/Fisher;/fortnite/Spiker,,,,,,,
9,volx;looter,2000,/fortnite/Volx;/fortnite/Looter,,,,,,,
10,Crippa;Minsu,1800,/fortnite/Crippa_(OCE_player);/fortnite/Minsu,,,,,,,
11,Mesportt;Spoctic,1600,/fortnite/Mesportt;/fortnite/Spoctic,,,,,,,
12,Tuii;Alex,1600,/fortnite/Tuii;/fortnite/Alex,,,,,,,
13,Gazer;Adsrr,1600,/fortnite/Gazer;/fortnite/Adsrr,,,,,,,
14,VortexM;Jace,1600,/fortnite/VortexM;/fortnite/Jace,,,,,,,
15,Mana;Mace,1600,/fortnite/Mana;/fortnite/Mace,,,,,,,
16,Krimnl;River,1000,/fortnite/Krimnl;/fortnite/River,,,,,,,
17,Rawden;Crypty,1000,/fortnite/Rawden;/fortnite/Crypty,,,,,,,
18,Pumpkin;Cazi,1000,/fortnite/Pumpkin;/fortnite/Cazi,,,,,,,
19,Xcon;Maihaze,1000,/fortnite/Xcon;/fortnite/Maihaze,,,,,,,
20,Wavespray;Th0rium,1000,/fortnite/Wavespray;/fortnite/Th0rium,,,,,,,
21,Vague;Bren,600,/fortnite/Vague;/fortnite/Bren,,,,,,,
22,Mxnty;Kolqz,600,/fortnite/Mxnty;/fortnite/Kolqz,,,,,,,
23,Juxe;Kutafnt,600,/fortnite/Juxe;/fortnite/Kutafnt,,,,,,,
24,Bathan;Tyycho,600,/fortnite/Bathan;/fortnite/Tyycho,,,,,,,
25,Oatley;vaxsr,600,/fortnite/Oatley;/fortnite/Vaxsr,,,,,,,
26,Jxsn;Yuleys,400,/fortnite/Jxsn;/fortnite/Yuleys,,,,,,,
27,alecc;Rip,400,/fortnite/Alecc;/fortnite/Rip,,,,,,,
28,Megadan;Woodsy,400,/fortnite/Megadan;/fortnite/Woodsy,,,,,,,
29,Pudnara;Divided,400,/fortnite/Pudnara;/fortnite/Divided,,,,,,,
30,Saiu;Sono,400,/fortnite/Saiu;/fortnite/Sono,,,,,,,
31,Resignz;Lazy,200,/fortnite/Resignz;/fortnite/Lazy,,,,,,,
32,Purav;Remix,200,/fortnite/Purav;/fortnite/Remix,,,,,,,
33,radius;Sync,200,/fortnite/Radius;/fortnite/Sync,,,,,,,
34,Cauzal;Scoobz,200,/fortnite/Cauzal;/fortnite/Scoobz,,,,,,,
35,2Faulty;Mooteea,200,/fortnite/2Faulty;/fortnite/Mooteea,,,,,,,
36,Mooney;Vxmxn,200,/fortnite/Mooney;/fortnite/Vxmxn,,,,,,,
37,Doomy;Lxcas,200,/fortnite/Doomy;/fortnite/Lxcas,,,,,,,
38,JengaOce;Gwooble,200,/fortnite/JengaOce;/fortnite/Gwooble,,,,,,,
39,Godwings;Claps,200,/fortnite/Godwings;/fortnite/Claps,,,,,,,
40,Tjohnso;Bio,200,/fortnite/Tjohnso;/fortnite/Bio,,,,,,,
41,Dista;Senzo,200,/fortnite/Dista;/fortnite/Senzo,,,,,,,
42,Criqr;Asppp,200,/fortnite/Criqr;/fortnite/Asppp,,,,,,,
43,Rye;MS,200,/fortnite/Rye;/fortnite/MS,,,,,,,
44,Gold;Eqexy,200,/fortnite/Gold_(OCE_player);/fortnite/Eqexy,,,,,,,
45,Skrilla;Benn,200,/fortnite/Skrilla;/fortnite/Benn,,,,,,,
46,Cruz;Inxnct,200,/fortnite/Cruz;/fortnite/Inxnct,,,,,,,
47,Dylxn;Alex,200,/fortnite/Dylxn;/fortnite/Alex,,,,,,,
48,Motive;Deno,200,/fortnite/Motive;/fortnite/Deno,,,,,,,
49,trippn;Marzdy,200,/fortnite/Trippn;/fortnite/Marzdy,,,,,,,
