Placement,Player(s),Earnings,Liquipedia ID's,Region,Gamemode,Max Teams,Total Teams,Prize Pool,Play Setting,Location,Venue,Start Date,End Date,URL
1,Queasy;Veno,200000,/fortnite/Queasy;/fortnite/Veno,EU,Duos,50,50,910000,Online,Europe,,2023-05-13,2023-05-14,https://liquipedia.net/fortnite/Fortnite_Champion_Series/2023/Major_2/Europe
2,Merstach;TaySon,120000,/fortnite/Merstach;/fortnite/TaySon,,,,,,,,,,,
3,Malibuca;Th0masHD,100000,/fortnite/Malibuca;/fortnite/Th0masHD,,,,,,,,,,,
4,Vanyak3kk;Karmy,80000,/fortnite/Vanyak3kk;/fortnite/Karmy,,,,,,,,,,,
5,Setty;Kami,60000,/fortnite/Setty;/fortnite/Kami,,,,,,,,,,,
6,Gripey;Flickzy,50000,/fortnite/Gripey;/fortnite/Flickzy,,,,,,,,,,,
7,IDrop;Mappi,40000,/fortnite/IDrop;/fortnite/Mappi,,,,,,,,,,,
8,Vadeal;MrSavage,30000,/fortnite/Vadeal;/fortnite/MrSavage,,,,,,,,,,,
9,Blacha;Mikson,20000,/fortnite/Blacha;/fortnite/Mikson,,,,,,,,,,,
10,TruleX;Chico,15000,/fortnite/TruleX;/fortnite/Chico,,,,,,,,,,,
11,Vacan;Skvii,10000,/fortnite/Vacan;/fortnite/Skvii,,,,,,,,,,,
12,Stenno;Liwshe,10000,/fortnite/Stenno;/fortnite/Liwshe,,,,,,,,,,,
13,Asa;Slovay,10000,/fortnite/Asa;/fortnite/Slovay,,,,,,,,,,,
14,JannisZ;rezon ay,10000,/fortnite/JannisZ;/fortnite/Rezon_ay,,,,,,,,,,,
15,Andilex;dyox,10000,/fortnite/Andilex;/fortnite/Dyox,,,,,,,,,,,
16,P1ng;Kyry,8000,/fortnite/P1ng;/fortnite/Kyry,,,,,,,,,,,
17,PabloWingu;bevvys,8000,/fortnite/PabloWingu;/fortnite/Bevvys,,,,,,,,,,,
18,Skydeun;Shaykoz,8000,/fortnite/Skydeun;/fortnite/Shaykoz,,,,,,,,,,,
19,Zara;Zangi,8000,/fortnite/Zara;/fortnite/Zangi,,,,,,,,,,,
20,Boaz;Jurdy,8000,/fortnite/Boaz;/fortnite/Jurdy,,,,,,,,,,,
21,Pixie;Dela,6000,/fortnite/Pixie;/fortnite/Dela,,,,,,,,,,,
22,Jur3ky;Fredoxie,6000,/fortnite/Jur3ky;/fortnite/Fredoxie,,,,,,,,,,,
23,S1ned;iRezUmi,6000,/fortnite/S1ned;/fortnite/IRezUmi,,,,,,,,,,,
24,Kiro;Flodax,6000,/fortnite/Kiro;/fortnite/Flodax,,,,,,,,,,,
25,Kirb1;97default,6000,/fortnite/Kirb1;/fortnite/97default,,,,,,,,,,,
26,SwizzY;Shamokiy,5000,/fortnite/SwizzY;/fortnite/Shamokiy,,,,,,,,,,,
27,Vortex;Japko,5000,/fortnite/Vortex;/fortnite/Japko,,,,,,,,,,,
28,Cosmo;Jae,5000,/fortnite/Cosmo;/fortnite/Jae,,,,,,,,,,,
29,L1nk;pkr29,5000,/fortnite/L1nk;/fortnite/Pkr29,,,,,,,,,,,
30,Toose;Putrick,5000,/fortnite/Toose;/fortnite/Putrick,,,,,,,,,,,
31,Snayzy;PodaSai,4000,/fortnite/Snayzy;/fortnite/PodaSai,,,,,,,,,,,
32,G0lDx2;Anchor,4000,/fortnite/G0lDx2;/fortnite/Anchor,,,,,,,,,,,
33,G13ras;Charyy,4000,/fortnite/G13ras;/fortnite/Charyy,,,,,,,,,,,
34,Cheatiin;Glubschi,4000,/fortnite/Cheatiin;/fortnite/Glubschi,,,,,,,,,,,
35,Floki;Clement,4000,/fortnite/Floki;/fortnite/Clement,,,,,,,,,,,
36,DreySon;Darky,3000,/fortnite/Drey;/fortnite/Darky,,,,,,,,,,,
37,Misha;T3enyy,3000,/fortnite/Misha;/fortnite/T3enyy,,,,,,,,,,,
38,Kombek;Artor,3000,/fortnite/Kombek;/fortnite/Artor,,,,,,,,,,,
39,Wheat;Qroll,3000,/fortnite/Wheat;/fortnite/Qroll,,,,,,,,,,,
40,Refsgaard;Hellfire,3000,/fortnite/Refsgaard;/fortnite/Hellfire,,,,,,,,,,,
41,Arc;Ricky,2000,/fortnite/Arc;/fortnite/Ricky,,,,,,,,,,,
42,Eltensy;Howly,2000,/fortnite/Eltensy;/fortnite/Howly,,,,,,,,,,,
43,Jalen;Twi,2000,/fortnite/Jalen;/fortnite/Twi,,,,,,,,,,,
44,Fastroki;Hijoe,2000,/fortnite/Fastroki;/fortnite/Hijoe,,,,,,,,,,,
45,Kyzen;Voxe,2000,/fortnite/Kyzen;/fortnite/Voxe,,,,,,,,,,,
46,Gabix;Shmeky,1000,/fortnite/Gabix;/fortnite/Shmeky,,,,,,,,,,,
47,Filipmonk;Paluch,1000,/fortnite/Filipmonk;/fortnite/Paluch,,,,,,,,,,,
48,Kefyy;Purchawa,1000,/fortnite/Kefyy;/fortnite/Purchawa,,,,,,,,,,,
49,Art1st;FiR3hUNTER,1000,/fortnite/Art1st;/fortnite/FiR3hUNTER,,,,,,,,,,,
50,MikL;M0ne,1000,/fortnite/MikL;/fortnite/M0ne,,,,,,,,,,,
